idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Chicago,Chicago,0.0005321502685546,0.9918475151062012,1.0,1.0,1.0,What city did Al Capone and Edward J. O'Hare both work in?
1, 1936,"September 3, 1925",0.0005297660827636,1.7278544902801514,0.5441339015960693,0.0,0.0,"When was the  American actress of stage, screen, and television who starred in The Tiger Makes Out born? "
2, I couldn't find any information on a movie that David Pruiksma worked on based on a novel of the same name.,Quasimodo,0.0004966259002685,10.898537158966064,0.1396576464176178,0.0,0.0,"Who is the main character in the movie that David Pruiksma worked on, that is based on a novel by the same name? "
3, United States,American,0.0005576610565185,1.311535358428955,0.6264461278915405,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
4, Cris Morena,Cris Morena,0.0005173683166503,2.141979694366455,1.0,1.0,1.0,Which former fashion model wrote Sweet Baby for Erreway?
5, A Muse,"He is best known for his films ""Happy End"" (1999) and ""A Muse"" (2012).",0.0005140304565429,1.3101675510406494,0.4465327262878418,0.25,0.25,What film is Jung Ji-woo best known for?
6, Chief Mouser to the Cabinet Office.,Chief Mouser to the Cabinet Office,0.000500202178955,3.806008100509644,0.9819830656051636,1.0,1.0,"Larry is the 10 Downing Street, official resident cat of the Prime Minister of the UK, also called? "
7, 1964,1964,0.0005497932434082,1.7333555221557615,1.0000001192092896,1.0,1.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?"
8, Kevin Turpin,Kevin Turpin,0.0004858970642089,1.8047616481781008,1.000000238418579,1.0,1.0,"Who is the president of the company that ranked Randy Neugebauer ""the most conservative"" member of the House in 2011?"
9, Nangpai Gosum,Dhaulagiri,0.0004901885986328,2.565457820892334,0.3413178324699402,0.0,0.0,Which was climbed first Nangpai Gosum or Dhaulagiri?
10, Grave Digger,Grave Digger,0.0004980564117431,1.7334551811218262,1.0,1.0,1.0,Around the World in 80 Ways follows the exploits of the driver of which monster truck?
11, 1996,1996-2009,0.0004923343658447,1.742410659790039,0.8262352347373962,0.6666666666666666,0.6666666666666666,"When was the man who became a member of a formal body of advisers to the Chief Executive of Macau, a former First Secretary of the Legislative Assembly of Macau?"
12, Delonix,Delonix,0.0004920959472656,1.73085618019104,1.0,1.0,1.0,"Which flowering plant is in the pea family, Barbarea or Delonix?"
13, Jennifer Lynch,Jennifer Chambers Lynch,0.0004925727844238,1.3224072456359863,0.8890094757080078,0.8,0.8,"What American film director  is also known as the author of the book ""The Secret Diary of Laura Palmer"", Peter Tscherkassky or Jennifer Lynch?"
14, New York metropolitan area,The New York metropolitan area,0.0005013942718505,2.152676582336426,0.9755709171295166,0.888888888888889,0.888888888888889,which Tri-State Area has SummerSlam been the the first pay-per-view to have events
15, Ranger Rick,Ranger Rick,0.0005183219909667,1.3222439289093018,1.0,1.0,1.0,"Which magazine is published in the U.S., Ranger Rick or OK!?"
16, The Hasty Pudding Club was a social club for Harvard students.,a social club,0.0004892349243164,6.763647556304932,0.5055152177810669,0.4285714285714285,0.4285714285714285,"What type of club was the Hasty Pudding Club, founded by Charles Macomb Flandrau?"
17," No, Wells Fargo is a bank and financial services company, while Southwest Airlines is an airline.",no,0.0004987716674804,8.424877643585205,0.0458956509828567,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?
18, 3,three,0.0004949569702148,1.3240699768066406,0.8656187057495117,0.0,0.0,"Death of a Soldier is a 1986 Australian film based on the life of American serial killer Eddie Leonski, he was an American soldier and serial killer responsible for the strangling murders of how many women in Melbourne, Australia?"
19, Zugspitze,Zugspitze,0.0005006790161132,2.171649217605591,1.0000001192092896,1.0,1.0,"What is the highest mountain in Germany, ahead of the Hochwanner the highest peak on the main ridge of the Wetterstein, lying south of the town of Garmisch-Partenkirchen?"
20," January 27, 1984","June 19, 2006",0.0004956722259521,3.40634822845459,0.5443675518035889,0.0,0.0,What is the release date of this song recorded by Taylor Swift for which she released a music video?
21, Documentary films,documentary,0.0004961490631103,1.3188352584838867,0.8869969248771667,0.6666666666666666,0.6666666666666666,WHat genre are both Game Face and Junket Whore?
