idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,24 May 1923.,24 May 1923,0.0009512901306152,1.741993427276611,0.9853471517562866,1.0,1.0,The ancestral home of George Henry Moore was burned down during a conflict that ended on what date?
1,Eugene Onegin.,The Queen of Spades,0.0009257793426513,0.283205509185791,0.2121947258710861,0.0,0.0,"Which opera premiered first, Tosca or The Queen of Spades?"
2,2017.,2017,0.0007538795471191,0.2814087867736816,0.9525437951087952,1.0,1.0,"Jo In-sung, is a South Korean actor, he was in the film The King, released in which year, a South Korean political crime thriller film starring Jo In-sung and Jung Woo-sung?"
3,"""Lovecraft"".",Lovecraft,0.0008063316345214,0.2781848907470703,0.9230127334594728,1.0,1.0,What was the tenth episode of the American crime drama television series developed by Bruno Heller called?
4,Tofu.,bean curd,0.0007605552673339,0.2785325050354004,0.2858392298221588,0.0,0.0,Soy egg can also be made with a substitute cultivated by coagulating soy milk also known as what 
5,1984,1984,0.000751256942749,0.2397284507751464,1.0,1.0,1.0,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?
6,Film.,film,0.0007159709930419,0.203176736831665,0.8702664375305176,1.0,1.0,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
7,John du Pont.,John Eleuthère du Pont,0.0007264614105224,0.2760748863220215,0.8170551657676697,0.7499999999999999,0.7499999999999999,Who murdered the American Olympian Dave Schultz?
8,Seoul.,Seoul,0.0007796287536621,0.1985156536102295,0.9669973850250244,1.0,1.0,Ko Won-hee became the youngest ever model for an airline headquartered in what city?
9,"8,958 square miles.",8958 sqmi,0.0009026527404785,0.3884434700012207,0.4722943305969238,0.0,0.0, The El Hadj Hassan Gouled Aptidon Stadium is located in a country with a total area of how many square miles ?
10,The 15:17 to Paris.,The 15:17 to Paris,0.0007486343383789,0.4105863571166992,0.9903227090835572,1.0,1.0,What upcoming film is based on a man who was awarded an Airman's Medal and a Purple Heart for his actions?
11,"Oz the Great and Powerful (2013) was produced first, but as a prequel, it is set before the events of the original story.",Robin Hood,0.0007975101470947,1.245887041091919,0.1865199208259582,0.0,0.0,"Which film was released first, Robin Hood or Sky High?"
12,Boardwalk Empire.,Billions,0.0008046627044677,0.2791750431060791,0.0703018456697464,0.0,0.0,Which American television drama series stars Paul Giamatti and features Sean Ringgold?
13,Mark Knopfler.,Mark Freuder Knopfler,0.0007755756378173,0.349806547164917,0.7932934761047363,0.8,0.8,What artist that co-founded a band with David Knopfler also played with the group Brewers Droop?
14,King Barrett.,Alberto Del Rio,0.000741958618164,0.2423040866851806,0.2741616368293762,0.0,0.0,Which wrestler wrestled in both The League of Nations and Global Force Wrestling?
15,ACS Nano.,ACS Nano,0.0007436275482177,0.2397282123565673,0.9732364416122437,1.0,1.0,Ali Khademhosseini is an Associate Editor for which journal published by American Chemical Society?
