idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,New York.,New York,0.0013642311096191,2.456860065460205,0.964856505393982,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?"
1,"Johannes Longinus was the tutor of Saint Casimir, after whom San Casimiro is named.",Johannes Longinus,0.0014166831970214,1.962043285369873,0.5718753933906555,0.25,0.25,Who was the tutor of the person San Casimiro is named after?
2,"""U Can't Touch This"".",U Can't Touch This,0.0013823509216308,1.445357084274292,0.734320878982544,1.0,1.0,Special Generation sang heart felt harmonic background vocals on several MC Hammers hit releases like which track considered to be Hammer's signature song and is his most successful single?
3,English.,English,0.0012781620025634,1.1656053066253662,0.9305142164230348,1.0,1.0,What language is spoken at both Lipscomb University and University of Debrecen?
4,"Pennsylvania State University was founded in 1855, while the University of East Anglia was founded in 1963.",Pennsylvania State University,0.0013239383697509,2.2881290912628174,0.6435672044754028,0.3,0.3,"Which University was founded first, Pennsylvania State University, or University of East Anglia?"
5,2013.,"March 21, 1985",0.001359224319458,1.2505841255187988,0.3582780957221985,0.0,0.0,When does the American football running back born who was featured in Minnesota Vikings eighth-generation versions?
6,Todd Phillips.,Todd Phillips,0.0013024806976318,1.2504241466522217,0.9849976897239684,1.0,1.0,Who directed the 2003 American comedy film where Elisha Cuthbert played Darcie Goldberg?
7,Chris Brown.,Chris Brown,0.0011999607086181,1.1903183460235596,0.95943284034729,1.0,1.0,What rap artist has been featured in duets by both artists B.o.B and Bow Wow?
8,They are both types of flowering plants.,genus,0.0013010501861572,1.3580834865570068,0.3589128255844116,0.0,0.0,Austrocylindropuntia and Ceratopteris are both examples of what taxonomic category?
9,Road Kings,Road Kings,0.0014066696166992,1.101318597793579,1.0000001192092896,1.0,1.0,"What is the name of the pinball game developed by Williams that had as its theme a well known 1979 Australian dystopian action film directed by George Miller, produced by Byron Kennedy, and starring Mel Gibson?"
10,Yes.,yes,0.0012011528015136,1.1091406345367432,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
11,Yes.,yes,0.0012216567993164,1.2032814025878906,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
12,"The Endem TV Tower opened first, in 2002, while the Rahmi M. Koç Museum opened in 1994.",Rahmi M. Koç Museum,0.0013353824615478,2.399023532867432,0.5817778706550598,0.3809523809523809,0.3809523809523809,"Which Istanbul landmark opened first, the Rahmi M. Koç Museum or the Endem TV Tower?"
