idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Kate Spade,Kate Spade,0.0497770309448242,7.905843734741211,0.9999998807907104,1.0,1.0,"eBags carries the brand of which American fashion designer and businesswoman born on December 24, 1962?"
1," Columbus, Ohio.","Columbus, Ohio",0.0500097274780273,8.01348328590393,0.9755048155784608,1.0,1.0,"Grace Krilanovich's first novel was published by an independent mom-and-pop publishing house that was founded in 2005, and is based where?"
2, Saddam Hussein,Saddam Hussein,0.0642101764678955,7.771227598190308,1.0,1.0,1.0,What fifth President of Iraq did Abdel-Karim Mahoud al-Mohammedawi lead the resistance against?
3," Pete Sampras won Wimbledon five times, not Menno Oosting or Goran Ivanišević.",Goran Ivanišević,0.0573406219482421,10.326242446899414,0.5155445337295532,0.375,0.375,"Who won Wimbledon more times, Menno Oosting or Goran Ivanišević?"
4, The Multifunction Polis.,Multifunction Polis,0.0503499507904052,8.378432750701904,0.928430438041687,0.8,0.8,What controversial scheme for a planned community was in Garden Island?
5, Microsoft Windows and Linux.,Microsoft Windows and Linux,0.05000901222229,8.122230768203735,0.865555465221405,1.0,1.0,On what operating systems the crowdfunded space simulator that Chris Roberts created is compatible with?
6, Tameside Stadium.,Tameside Stadium,0.0478699207305908,8.140213966369629,0.9869006872177124,1.0,1.0,What is the current stadium of the semi-professional football club that Eddie Stanford plays for?
7, The Danes.,Danes,0.0526316165924072,8.0072181224823,0.898352324962616,0.6666666666666666,0.6666666666666666,Strut-Harald was a king who ruled over what North Germanic tribe of southern Scandinavia?
8, Teucrium has more species.,Teucrium,0.050771951675415,8.492815732955933,0.7450357675552368,0.4,0.4,"Which plant has more species, Teucrium or Atalaya?"
9, Floyd Mayweather Jr. vs. Conor McGregor,The Money Fight,0.0536410808563232,8.497721195220947,0.4176100492477417,0.0,0.0,Mauro Ranallo was a Showtime broadcaster for the bout that was known as what?
10," April 9, 1967","September 5, 1967",0.0627279281616211,8.378944158554077,0.9513823986053468,0.3333333333333333,0.3333333333333333,When does the Filipino singer and songwriter born who 14th studio album is Eclipse?
11, Lincoln City,Lincoln City,0.0474529266357421,7.772035837173462,1.0,1.0,1.0,Robert “Bobby” Cumming and John Reames were both members of what team?
12, Daniel Negreanu,Daniel Negreanu,0.0492842197418212,8.152148246765137,1.0,1.0,1.0,"Who was born first, Brock Parker of Daniel Negreanu?"
13, Yes.,yes,0.0515484809875488,7.764693975448608,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
14, No.,no,0.0474812984466552,7.763660430908203,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
15, The Sweet Escape,The Sweet Escape,0.0488200187683105,7.890474796295166,1.0000001192092896,1.0,1.0,"Now That You Got It is a song by Gwen Stefani, from what album that was released on December 1, 2006 by Interscope Records?"
