idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Laura's Star has more producers.,9,0.353689432144165,25.839174509048465,0.0720216482877731,0.0,0.0,"How many miles north of Columbus, Mississippi is the base where the 736th Bombardment Squadron was stationed?"
1," Lisbon, Portugal","Lisbon, Portugal",0.3717970848083496,24.92885994911194,1.0,1.0,1.0,João António dos Anjos Rocha is the president of a sports club based in what city?
2, Europe and Asia.,East Asia and Europe,0.346712589263916,25.092365264892575,0.8803202509880066,0.8571428571428571,0.2857142857142857,The Yiwu - Madrid Railway line is one of the routes that are rail links between what two land masses?
3, Spencer Halpin's Moral Kombat,Spencer Halpin's Moral Kombat,0.3833739757537842,25.69340848922729,1.0,1.0,1.0,"What movie, For the Bible Tells Me So or Spencer Halpin's Moral Kombat, changed the name of the title to avoid the risk of a lawsuit?"
4, Pennsylvania,Pennsylvania,0.3823540210723877,24.423704385757446,1.0000001192092896,1.0,1.0,"Main Line Method is a band from Downingtown, Pennsylvania, the name comes from the Philadelphia area ""Main Line"", known simply as the Main Line, is an informally delineated historical and social region of suburban Philadelphia, in which state?"
5, Tad,Seaweed,0.3740484714508056,24.66272711753845,0.1591690182685852,0.0,0.0,"Which of the bands Seaweed and Blonde Redhead came from Tacoma, Washington?"
6, Film.,film,0.382822036743164,24.74908471107483,0.8702664375305176,1.0,1.0,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
7, 73,73,0.3819971084594726,24.54309105873108,1.0,1.0,1.0,"Andrea Marko's cousin became Albanian's most ever capped player, which how many caps from 1990 to 2005?"
8, TEG is older.,TEG,0.3756036758422851,25.39140653610229,0.7614881992340088,0.5,0.5,"Which was published first, TEG or TransAmerica?"
9," March 24, 2017.","March 24, 2017",0.382197618484497,26.08117818832397,0.9746175408363342,1.0,1.0,"The ""DM World Tour"" is the third concert tour by Mexican popstar Dulce María, the tour began on which date?"
10, Mimi Marquez,Mimi Marquez,0.3779675960540771,25.032654762268063,1.0,1.0,1.0,"Which role did the only non-American from Pajama Party originate in the Broadway musical ""Rent""?"
11, Bobby Veach,The Georgia Peach,0.3759293556213379,24.94756054878235,0.166906476020813,0.0,0.0,Ty Cobb who retired in Cornelia Georgia after becoming a baseball legend was nicknamed what?
12, The Stratton Story,"""The Stratton Story""",0.3817653656005859,25.006303310394287,0.9695603251457214,1.0,1.0,"What movie was made depicting the life of the ballplayer nicknamed ""Gander""?"
13, Sony Interactive Entertainment.,Sony Computer Entertainment,0.3672358989715576,25.150328874588013,0.8972200751304626,0.6666666666666666,0.6666666666666666,"XLink Kai is a method developed by Team-XLink for online play of certain System Link compatible video games, it enables players on various consoles, including The PlayStation 2 (PS2), a home video game console that was developed by which company?"
14, The Tulsa Sound.,The Tulsa Sound,0.3742232322692871,25.05036997795105,0.9854884147644044,1.0,1.0,To Tulsa and Back is by an artist who is considered one of the originators of what genre?
15, Keane,Keane,0.3896229267120361,24.68471121788025,1.0,1.0,1.0,"The Wave is the debut solo studio album by the English singer-songwriter Tom Chaplin, best known as the lead singer of which British pop rock band?"
16, The CW.,CW,0.3759372234344482,24.923062801361084,0.9022610783576964,0.6666666666666666,0.6666666666666666,"What channel ran a drama series September 16, 2009 to September 23, 2009 starring British-American film, television, and stage actress, and occasional fashion model who plaed in ""Notting Hill?"
17, 1864-1881,1864 to 1881,0.3731260299682617,25.600557327270508,0.9692856073379515,0.8,0.8,When did Augusta Stanley's husband serve as Dean of Wesminster?
18," 862,044","862,044",0.3910763263702392,25.013039350509644,1.0000001192092896,1.0,1.0,What is the capital city's population of the Brazilian state in which Redinha beach is located?
19, Eric Greitens.,Todd P. Graves,0.3704342842102051,25.354821920394897,0.3800873756408691,0.0,0.0,"On December 13, 2016 the second youngest Governor in the US endorsed who for Chairman of the Missouri Republican Party?"
20, Atlanta United,Atlanta United,0.3712103366851806,24.578777551651,1.0,1.0,1.0,"Tyrone Mears, is an English professional footballer who plays as a right-back for which team, in Major League Soccer, his previous clubs include Burnley F.C., a professional association football club based in Burnley, Lancashire?"
21, Volvo 200 series.,Volvo 200 Series,0.3854725360870361,25.31102681159973,0.9693906903266908,1.0,1.0,What was the line of cars called that were produced from 1974 to 1993 that included the Volva 262C?
22, Dennis Cometti,Dennis Cometti,0.372016429901123,24.908321619033813,1.0,1.0,1.0,AFL Premiership 2006 included commentary by what  Australian sports commentator and a former player and coach of Australian rules football
23, Scott Kelly,Scott Kelly,0.3729121685028076,24.69262790679932,1.0,1.0,1.0,Who was the retired American astronaut who transferred from Expedition 44 to 45 on the International Space Station?
24," ""No Scrubs"" from the album ""FanMail"".",FanMail,0.3838591575622558,26.88718867301941,0.5217980146408081,0.2857142857142857,0.2857142857142857,Avi Wisnia won the OutMusic Award for Outstanding Jazz Song in 2009 for the cover of a TLC song from which 1999 album?
25, New York.,New York,0.3834609985351562,24.91336297988892,0.964856505393982,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?"
26, Wonder Woman,Wonder Woman,0.3878364562988281,24.53534412384033,1.0,1.0,1.0,Who is a ficitional superhero that appeared in DC Comics and had Rama as a potential love interest?
27, Bayern Munich,Bayern Munich,0.3721575736999511,24.820512294769287,1.0000001192092896,1.0,1.0,"Memphis Depay is a Dutch professional footballer, who plays as a winger for French club Lyon and the Netherlands national team, considered to be one of the brightest young talents in European football, and the most exciting young player to emerge from the Eredivisie since compatriot Arjen Robben, is a Dutch professional footballer who plays for which German club?"
28, The Union Navy.,Union Navy,0.3738722801208496,24.99288392066956,0.916735827922821,0.8,0.8,What institution used the Maria A Wook to patrol navigable waterways of the unrecognized country in North American that existed in 1861 to 1865?
29, Plan B Entertainment,Plan B Entertainment,0.376894474029541,24.967636346817017,1.0,1.0,1.0,What company is the male star of By the Sea a producer for?
30, Darkness Falls,Joe Harris and John Fasano,0.374669075012207,24.704735040664676,0.1038335859775543,0.0,0.0,Who wrote the horror film Jenny Lovell appeared in?
31, 1962,1962,0.392982006072998,24.96309733390808,1.0,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
