idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"Primarily as a rear echelon support force, with officers doing most of the fighting.",primarily a rear echelon support force,0.4833924770355224,2.8198487758636475,0.7605494856834412,0.6,0.6,How have the enlisted forces of the US Air Force been seen?
1,E-1 (Airman Basic).,E-1 (entry level),0.2818551063537597,1.0254909992218018,0.6647579669952393,0.5,0.5,What is the lowest pay grade in the USAF?
2,"The imperial family and Manchu nobility controlled the ""Inner Court"".",imperial family and Manchu nobility,0.3228986263275146,1.282627820968628,0.8103435039520264,0.6666666666666666,0.6666666666666666,"Who controlled the ""Inner Court""?"
3,"The population explosion during the 18th century was due to a combination of factors, including a long period of peace and stability, the introduction of new crops from the Americas, and an improved food supply.",peace and stability in the 18th century and the import of new crops,0.4497690200805664,2.4671084880828857,0.6188223361968994,0.4583333333333333,0.3333333333333333,What were the reasons for the population explosion during the 18th century?
4,"The Qing army, led by the Manchu Bannermen and the Green Standard Army, beat Li Zicheng's army.",Wu and Dorgon,0.259406566619873,1.814013957977295,0.2364465892314911,0.0952380952380952,0.0952380952380952,Who beat Li Zicheng's army?
5,2007.,2007,0.4612631797790527,0.8337023258209229,0.9553945660591124,1.0,1.0,When was 'The Grand Concourse' published?
6,Michael Wynne.,Michael Wynne,0.2546517848968506,0.8403587341308594,0.98463773727417,1.0,1.0,What US Secretary of the Air Force resigned following a nuclear weapons problem ?
7,"Active defense is ""the employment of limited offensive action and counterattacks to deny a contested area or position to the enemy"" (JP 1-02).",employment of limited offensive action and counterattacks,0.3176920413970947,2.043233871459961,0.5136146545410156,0.4516129032258064,0.4516129032258064,"What is active defense, according to the functions of the DCA? "
8,"They were differentiated by color, with the yellow, bordered yellow, and white banners known as the ""Upper Three Banners"" and the remaining five as the ""Lower Five Banners"".",color,0.3025236129760742,2.3247010707855225,0.2792995572090149,0.0689655172413793,0.0689655172413793,How were the 8 banners recognized?
9,The Uxbridge Blue dress uniform was developed at the former Bachman-Uxbridge Worsted Company.,former Bachman-Uxbridge Worsted Company,0.612755537033081,1.5957798957824707,0.6662857532501221,0.5263157894736842,0.5263157894736842,Where was the Uxbridge Blue dress uniform developed?
10,1971.,1971,0.5900263786315918,0.8301587104797363,0.9627463817596436,1.0,1.0,In what year was the Taragaon Museum built?
11,Silver.,silver,0.3279213905334472,0.7537262439727783,0.9406763315200806,1.0,1.0,What did the Chinese get paid for their goods?
12,The front of the battle line.,front of the battle,0.3545126914978027,0.970595359802246,0.8778273463249207,0.8,0.8,What part of a battle line are the precision strike aircraft of the USAF deployed?
13,World War I and World War II.,Second World War,0.3674948215484619,0.7640211582183838,0.7871930599212646,0.4,0.4,France has become a more ethnically diverse country since the end of which war?
14,1947.,1947,0.3132619857788086,0.8407375812530518,0.9682352542877196,1.0,1.0,"When was the centrality of the ""separation"" concept to the Religion Clauses of the Constitution made explicit?"
15,September 1643.,September 1643,0.247075080871582,0.8852219581604004,0.9809446334838868,1.0,1.0,When did Hong Taiji die?
16,8 years old.,eight,4.21239161491394,0.876298189163208,0.6039744019508362,0.0,0.0,How many rivers travel through Kathmandu?
17,"The Xiang Army, also known as the Yongying, was paid for out of regional coffers and funds its commanders could muster.",provincial coffers,0.3737039566040039,1.8557865619659424,0.1605940908193588,0.0869565217391304,0.0869565217391304,Who paid for the Yongying?
18,1643.,1520,0.5304558277130127,0.7490730285644531,0.3711650967597961,0.0,0.0,In what year did the Stockholm Bloodbath take place?
19,October 26.,October 26,0.256206750869751,0.6159770488739014,0.97698712348938,1.0,1.0,"In 2008, what month and day did Western Australia change their clocks?"
20,Peiwen Yunfu,Peiwen Yunfu,0.2810041904449463,0.8556301593780518,1.0000001192092896,1.0,1.0,What was the rhyme dictionary called that was published by Kangxi?
21,The text does not mention Prince Chun.,two,0.2834718227386474,1.013146162033081,0.0287688989192247,0.0,0.0,How many types are Nepali works of art typically divided into?
