idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Northeastern State University.,Northeastern State University,0.0010054111480712,5.5024824142456055,0.9759487509727478,1.0,1.0,What university has the largest Native American enrollment in the US?
1,Four times.,four times,0.0008533000946044,0.2517263889312744,0.9555034041404724,1.0,1.0,How much more efficient as standard incandescents was the white LED commercially available in 2003?
2,400.,around 400,0.0007238388061523,0.2517552375793457,0.7934405207633972,0.6666666666666666,0.6666666666666666,How many were killed in the bombing of the Thames Estuary?
3,Incendiary Fields.,Brandbombenfelder (Incendiary Fields),0.0007271766662597,0.3274581432342529,0.6490362882614136,0.8,0.8,The Feuerleitung (Blaze Control) tactic led to what creation for marking targets?
4,"September 7, 1940.",7 September 1940,0.00071382522583,0.4404225349426269,0.9640204906463624,1.0,0.6666666666666666,What was the beginning date of the aerial raids on Great Britain?
5,168 people died in the Oklahoma City Bombing.,168,0.0007693767547607,0.5513434410095215,0.2120770514011383,0.2222222222222222,0.2222222222222222,How many people died in the Oklahoma City Bombing?
6,"Tension, noise, cold, and vibration of the bombers.","Bombers were noisy, cold, and vibrated badly",0.0006153583526611,0.6252140998840332,0.814662754535675,0.5333333333333333,0.3999999999999999,What contributed to the exhaustion of crews flying extra sorties?
7,Walter Bradford Cannon.,Walter Bradford Cannon,0.0006067752838134,0.2887110710144043,0.9863770008087158,1.0,1.0,Who argued that physiological responses were insufficient to explain emotional experiences?
8,"The ""Bible Belt"".","the ""Bible Belt""",0.0005710124969482,0.3619947433471679,0.9758330583572388,1.0,1.0,What is the conservative Evangelical Christian region called?
9,"The lowest recorded temperature of −31 °F (−35 °C) was recorded at Nowata on February 10, 2011.","Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.0005662441253662,1.223438739776611,0.0097234565764665,0.0,0.0,What is a second recording that is of note?
10,Scherer's components processing model of emotion.,components processing model,0.0007338523864746,0.4755129814147949,0.4189494550228119,0.6,0.6,What model of emotion was developed by Scherer?
11,The University of Oklahoma campus.,the south oval of the University of Oklahoma campus,0.0006868839263916,0.3618178367614746,0.8458245992660522,0.7142857142857143,0.7142857142857143,Where was the Medieval Fair of Norman held for its first 2 years?
12,Sociology.,anthropology,0.0006868839263916,0.2140583992004394,0.5523411631584167,0.0,0.0,"In addition to linguistics and genetics, what field of study researches Samoan origins?"
