idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Texas Lottery.,Texas Lottery,0.0011119842529296,1.784554958343506,0.871085524559021,0.8,0.8,What government operated lottery headquartered in Austin originated the concept for All or Nothing?
1,Sia Kangri.,Sia Kangri,0.0010855197906494,0.7011358737945557,0.9828182458877563,1.0,1.0,"Which mountain has a summit as a tripoint of a territory controlled by India, China, and Pakistan: Sia Kangri or Gasherbrum III?"
2,Bing Crosby.,Tony Martin,0.001049518585205,0.5978922843933105,0.3602098524570465,0.0,0.0,"Who is one actor from Winner Takes Al and was born December 25,1913"
3,"None, they don't have a mutual detail characteristic.",flowers,0.0009734630584716,0.915989637374878,0.1458491533994674,0.0,0.0,how is Solenostemon and Pseudocydonia connected?
4,Los Angeles.,Los Angeles,0.0010542869567871,0.6288394927978516,0.9625944495201112,1.0,1.0, The 12th Annual Honda Civic Tour was a concert tour headlined by an American pop rock band that originated in what city?
5,"October 28, 1984","born April 3, 1977",0.0009877681732177,0.785020112991333,0.4621382355690002,0.0,0.0,When was the brother of Yoan Pablo Hernández born?
6,Yakima Air Terminal is farther west.,Yakima Air Terminal,0.0009856224060058,0.8281066417694092,0.8225817680358887,0.6666666666666666,0.6666666666666666,"Which is farther west, Yakima Air Terminal or Syracuse Hancock International Airport?"
7,Lunar Module Pilot.,Lunar Module Pilot,0.0009949207305908,0.6698598861694336,0.95630145072937,1.0,1.0,"What was the job title of this American engineer and former astronaut aboard Apollo 11, who inspired the musical Moon Landing?"
8,Charles.,Charles,0.0009965896606445,0.5573513507843018,0.9582780599594116,1.0,1.0,"What is the middle name of the Broken Bow Records country music artist who released Where It's At on September 9, 2014?"
9,Presbyterian Church (USA),Presbyterian Church,0.0010032653808593,0.7138252258300781,0.9563521146774292,0.8,0.8,In 1924 Tom McCann served as head football coach at a college affiliated with what church?
10,Danica McKellar.,Danica McKellar,0.0009834766387939,0.7182879447937012,0.98841392993927,1.0,1.0,"Miss Martian, is a fictional superheroine appearing in American comic books published by DC Comics, the character's first appearance outside of comics was in the animated series Young Justice, where she is voiced by which American actress, mathematics writer, and education advocate, and played Kevin Arnold's on-off girlfriend Winnie Cooper in the television series ""The Wonder Years""?"
11,Colombo.,"Colombo, Sri Lanka",0.0009446144104003,0.5937526226043701,0.8519836664199829,0.5,0.5,In what city did Mayumi Raheem win 3 gold medals?
12,Jeffrey Dahmer.,Jeffrey Dahmer,0.0009877681732177,0.6431279182434082,0.9846035242080688,1.0,1.0,"Who is the ""My Friend Dahmer"" 2017 American biographical drama film, also known as the Milwaukee Cannibal, based on?"
13,Liza Minnelli and Chita Rivera.,Liza Minnelli and Chita Rivera,0.0010199546813964,0.9271450042724608,0.9746464490890504,1.0,1.0,The music and lyrics for Scottsboro Boys was by a team who frequently wrote for performers such as who?
14,Ketu North District.,Dzodze,0.0009713172912597,0.7175140380859375,0.1531040072441101,0.0,0.0,What is the capital of the district that is north of Ketu South Municipal District?
15,"Flathead County, Montana, and northwestern Montana.",Flathead National Forest,0.0010559558868408,0.9440145492553712,0.5132570862770081,0.2222222222222222,0.2222222222222222,"Whitefish, is a city in Flathead County, Montana, it is home to a ski resort on Big Mountain called Whitefish Mountain Resort, a ski resort located at The Big Mountain in northwestern Montana, located west of Glacier National Park, in which locations?"
