idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Great Boston Fire of 1872.,The Great Boston Fire of 1872,0.0014169216156005,7.212548017501831,0.9896929264068604,1.0,1.0,What famous disaster happened in Boston in 1872?
1,3%,3%,0.0014457702636718,1.2996902465820312,1.0000001192092896,1.0,1.0,How many Namibian's speak English?
2,Subjective Idealism.,Subjective Idealism,0.0013167858123779,1.3987972736358645,0.9691055417060852,1.0,1.0,What school of thought did Berkeley belong to?
3,The Back Bay.,the Back Bay,0.0013043880462646,1.3435239791870115,0.9847224354743958,1.0,1.0,The Boston Public Library is located in what part of Boston?
4,33%,33%,0.0014412403106689,1.24908709526062,1.000000238418579,1.0,1.0,What percent vertical resolution increase did Squeeze LDs feature over regular widescreen LDs?
5,Kierkegaard.,Kierkegaard,0.0013148784637451,1.3868653774261477,0.9753344655036926,1.0,1.0,"Along with Hegel, who also argued for human incompleteness?"
6,The EPA determined that the air quality was unhealthy on those 4 days.,the EPA,0.0013306140899658,1.931537389755249,0.416577398777008,0.2666666666666667,0.2666666666666667,Who sponsored the Green Power Partnership?
7,Yiddish.,Yiddish,0.001312255859375,1.339143991470337,0.965530812740326,1.0,1.0,What other language besides French and German are part of the Aslation-French dialect of today?
8,"The people of Boston reacted vociferously to the demolition of the West End, with extensive public opposition.",with vociferous public opposition.,0.001321792602539,2.256513357162476,0.4305022954940796,0.3809523809523809,0.2857142857142857,How did the people of Boston react to the demolition of the West End?
9,The 11th century.,11th century,0.0014381408691406,1.4243605136871338,0.9593385457992554,0.8,0.8,In what century had mills such as gristmills and sawmills dominate the Islamic world?
10,"655,884.","655,884",0.0013289451599121,1.3934204578399658,0.9819696545600892,1.0,1.0,What was the population of Boston in 2014
11,45 court officials.,45,0.0013215541839599,1.349980115890503,0.5231430530548096,0.5,0.5,How old was Yongzheng when he took over?
12,Approximately one-third.,one-third,0.0014159679412841,1.2990922927856443,0.7768433094024658,0.8,0.8,During the height of the Cretaceous transgression how much of the earths land mass was under water?
13,160,160,0.0012955665588378,1.1982738971710205,1.0000001192092896,1.0,1.0,How many square kilometers is Richmond?
14,the cradle of Germanic tribes.,cradle of Germanic tribes,0.0013096332550048,1.5442519187927246,0.9749271869659424,0.888888888888889,0.888888888888889,"Ashkenaz is linked to Scandza/Scanzia, which is viewed as what?"
