idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," ""Nothing's Gonna Stop Us Now""",Nothing's Gonna Stop Us Now,0.0004804134368896,1.3680543899536133,0.7793365716934204,1.0,1.0,"What song on the album No Protection was a No. 1 in the ""Billboard"" Hot 100 in April 1987?"
1, Screwed Up Click,Dead End Alliance,0.0005137920379638,0.7133562564849854,0.1187882274389267,0.0,0.0,"Fat Pat and DJ Screw were musical artists from Houston, Texas, and were both in a three-letter acronym band--what was the band's full name?"
2, BBC in 1969.,BBC in 1969,0.000474214553833,0.923187255859375,0.9797784686088562,1.0,1.0,Terry Jones was a member of this comedy group whos sketch comedy show first aired on what channel in this year?
3, Chester Brewer,Chester Brewer,0.0004773139953613,0.4126498699188232,1.0,1.0,1.0,Which head coach of the Missouri Tigers football team amassed a 5-3 record during his 1911-1913 tenure?
4, Guzmania,Guzmania,0.0004823207855224,0.5325281620025635,1.0,1.0,1.0,"Which species is found at higher elevations, Arundina or Guzmania?"
5, Paris Las Vegas,Caesars Entertainment Corporation,0.0006709098815917,0.5405111312866211,0.2906205952167511,0.0,0.0,Who owns and operates the casino at which the 2010 World Series of Poker was held?
6, Forward,forward,0.0004961490631103,0.282742977142334,1.0,1.0,1.0,"John Hansen was a Danish footballer who played which position nearest to the opposing team's goal, and are therefore most responsible for scoring goals?"
7, 102 Dalmatians,"""101 Dalmatians""",0.0004913806915283,0.9169967174530028,0.8426738977432251,0.5,0.5,Joely Kim Richardson appeared in what movie based on Dodie Smith's 1956 novel?
8, The Myth,The Myth,0.0004901885986328,0.4121406078338623,1.0,1.0,1.0,Which 2005 Hong Kong martial arts film starring Mallika Sherawat was remade as a TV series of the same name?
9, German,German,0.0011448860168457,0.2840838432312011,1.0,1.0,1.0,Der Schwanendreher was a concerto by the composer of what nationality?
10, Reef,Reef,0.0008695125579833,0.2765913009643554,1.0,1.0,1.0,"Which band is from Glastonbury, Reef or Simple Plan?"
11," George Abbott was born first, in 1887.",George Francis Abbott,0.0005102157592773,1.5563147068023682,0.7171589136123657,0.4,0.4,"As of now, has George Abbott or Matt Stone's career spanned more decades?"
12, Tim Hortons,Tim Hortons,0.0004782676696777,0.5334670543670654,1.0,1.0,1.0,Timbits are a bite-sized fried doughnut sold at which Canadian-owned international bakery chain?
13, Collier's,Collier's,0.0004947185516357,0.5324356555938721,0.9999999403953552,1.0,1.0,"Which magazine was founded first, Collier's or Indianapolis Monthly?"
14, June,November,0.0007107257843017,0.2764029502868652,0.5968850255012512,0.0,0.0,Agbadza is an Ewe music and dance performed during a festival celebrated in what month?
15, Yes,no,0.0004816055297851,0.2757918834686279,0.7334951162338257,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
