idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"What's New, Scooby-Doo?","What's New, Scooby-Doo?",0.0013504028320312,3.2829458713531494,1.0,1.0,1.0,"The third and final single by rock band, A, was used in the episode ""Farmed and Dangerous"" from which American animated sitcom mystery comedy series?"
1,Auschwitz concentration camp.,Auschwitz,0.0014765262603759,1.1921734809875488,0.8882373571395874,0.5,0.5,Where did this real life mad doctor whose crimes were the inspiration for the film The Human Centipede work at during World War II?
2,Tokyo.,Tokyo,0.0013720989227294,1.1698524951934814,0.957403302192688,1.0,1.0,"Fukuzawa Yukichi, was a Japanese author, writer, teacher, translator, entrepreneur and journalist who founded Keio University, a Japanese private university located in Minato, in which city? "
3,Waikiki.,Waikīkī Beach,0.0013597011566162,1.2738943099975586,0.772841215133667,0.0,0.0,"Exotica, the first album by Martin Denny was recorded in a studio located in an area most famous for what?"
4,Please Take Care of My Refrigerator.,Please Take Care of My Refrigerator,0.0013599395751953,1.4414887428283691,0.9852120876312256,1.0,1.0,Mihal Ashminov is currently in the cast of which South Korean cooking program?
5,1962.,1962,0.0013532638549804,1.1789414882659912,0.9593217968940736,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
6,New Jersey.,Keasbey,0.0013623237609863,1.1885478496551514,0.1182309240102768,0.0,0.0,Pathmark was started when a member broke away from a retailer's cooperative based in what city?
7,Cellist.,cellist,0.0012297630310058,1.1830246448516846,0.9743863940238952,1.0,1.0,"Mstislav Rostropovich, Daniil Shafran and Sviatoslav Knushevitsky were leading examples of what kind of musician among 20th century Russians?"
8,"Jai alai, a variation of Basque pelota.",Basque pelota,0.0013902187347412,1.7218544483184814,0.8053162693977356,0.4444444444444445,0.4444444444444445,Moisés Solana Was a Race car driver from Mexico who also played this sport that is a variation of what? To fund his racing career?
9,"No, they are not the same family. Orychophragmus is in the Brassicaceae family, while Chrysobalanus is in the Chrysobalanaceae family.",no,0.0012941360473632,2.82282829284668,0.0614831782877445,0.0952380952380952,0.0952380952380952,Are Chris Marker and Yvonne Rainer American?
10,The BMW X1.,BMW X1,0.001232624053955,1.236269235610962,0.9351106286048888,0.8,0.8,Which compact luxury crossover SUV is the new BMW X2 modeled after?
11,"11,941.","11,941",0.0013484954833984,1.3209435939788818,0.9873628616333008,1.0,1.0,"At the 2010 census, what was the population of the town in which resides the main campus of Brunswick (Brittonkill) Central School District?"
12,boreal forest.,boreal forest,0.0012328624725341,1.2467145919799805,0.9868847131729126,1.0,1.0,"The Kazan River flows through tundra and taiga, which is also known as what? "
13,The Peramangk people.,Peramangk,0.0012602806091308,1.4616622924804688,0.7892246246337891,0.5,0.5,"What indigenous Australian people warned settlers that the Hoffnungsthal, South Australia was prone to flooding?"
14,Hipparchus.,Hipparchus,0.0013198852539062,1.1951138973236084,0.982247233390808,1.0,1.0,"An imprecise but systematic determination of the magnitude of objects was introduced by which Greek astronomer, geographer, and mathematician?"
15,Gertrude Stein.,Gertrude Stein,0.001359224319458,1.3223819732666016,0.9821693897247314,1.0,1.0,"Who was born first, Gertrude Stein or Ezra Pound?"
