idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Michael McCormack,Michael Francis McCormack,0.0782151222229003,7.937817811965942,0.9526562094688416,0.8,0.8,"Which Minister for Small business was also represented the seat of Riverina, New South Wales?"
1, A Man Escaped,A Man Escaped,0.0776786804199218,8.089051723480225,0.9999999403953552,1.0,1.0,"What is the name of the 1956 French film directed by Robert Bresson, based on the memoirs of Andre Devigny and which starred Francois Leterrier in his debut role?"
2, Dan Law Field at Rip Griffin Park.,Dan Law Field at Rip Griffin Park,0.0473818778991699,8.559790134429932,0.9912668466567992,1.0,1.0,"The 2014 Texas Tech Red Raiders baseball team represents Texas Tech University in the 2014 college baseball season, The Red Raiders play home games at which home stadium of the Texas Tech Red Raiders baseball team in Lubbock, Texas, nicknamed ""The Law""?"
3, Herbert Beerbohm Tree.,Sir Herbert Beerbohm Tree,0.0534842014312744,8.33721113204956,0.936369001865387,0.8571428571428571,0.8571428571428571,"The Garrick Club is a gentlemen's club in the heart of London founded in 1831, since its conception has catered to members such as which English actor and theatre manager, that died on 2 July 1917?"
4, 1995 and 1983.,1983,0.0511701107025146,8.573217630386353,0.8089945316314697,0.5,0.5,The head coach of the 2011 Florida Atlantic Owls football team wona  national championship with Miami in what year?
5, Jean Sibelius,Jean Sibelius,0.0541663169860839,8.04736852645874,1.0000001192092896,1.0,1.0,"Luonnotar, Op. 70, is a tone-poem for soprano and orchestra, completed by who, in 1913, was a Finnish composer and violinist of the late Romantic and early-modern periods?"
6," Interviews, equipment reviews, and columns offering advice on technique.","interviews, equipment reviews, and columns offering advice on technique, as well as information for the general public",0.0499851703643798,9.04064416885376,0.9418512582778932,0.6923076923076924,0.6923076923076924,What does the magazine that voted Steven Smith #1 All-Around Summer five years in a row feature?
7, Do Dooni Chaar,Flight of the Navigator,0.0541179180145263,8.199207305908203,0.1561460644006729,0.0,0.0,Joey Cramer is a former Canadian child actor who is known for his role in what 1986 American science fiction film that was directed by Randal Kleiser?
8, Brazzers.,Brazzers,0.0527598857879638,7.936009883880615,0.9725273847579956,1.0,1.0,"What is a pornographic production company based in Montreal, Canada who has a pornographic actor, director, and producer who works for them?"
9, Miracle of the White Stallions (1963) was released before Cool Runnings (1993).,Miracle of the White Stallions,0.0501384735107421,10.012211799621582,0.7081924676895142,0.5882352941176471,0.5882352941176471,Which movie came first Miracle of the White Stallions or Bedknobs and Broomsticks?
10, Yes.,no,0.0471115112304687,7.826756238937378,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
11, Hanover College.,Hanover College,0.0628690719604492,8.05280327796936,0.9807752966880798,1.0,1.0,In which college Stephen Earl attended which was affiliated with the Presbyterian Church?
12, Nobel Prize in Physics.,Nobel Prize in Physics,0.0686178207397461,8.188968658447266,0.9603725671768188,1.0,1.0,What prize did the scientist who ssynthesized an element with Kenneth Ross MacKenzie win?
13, Mikkel Nørgaard,Mikkel Nørgaard,0.0526437759399414,8.451037406921387,1.0000001192092896,1.0,1.0,"The Keeper of Lost Causes, also known as Department Q: The Keeper of Lost Causes, is a 2013 Danish film, directed by who, the movie is based on a novel by Jussi Adler-Olsen?"
14, Louis Armstrong.,Count Basie,0.0712018013000488,7.947199106216431,0.2980539202690124,0.0,0.0,Who did Seymour Heller represent?
15, Victory Through Air Power,Victory Through Air Power,0.0581867694854736,8.080570220947266,1.0,1.0,1.0,"Which Disney film was released first, Victory Through Air Power or Frozen?"
