idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Alicia Alonso.,Ballet Nacional de Cuba,0.0009100437164306,1.6630845069885254,0.2414956837892532,0.0,0.0,Lydia Diaz Cruz trained with a prima ballerina who danced with what company?
1,Avro Lancaster.,Avro Lancaster,0.0010523796081542,0.4720182418823242,0.9819746017456056,1.0,1.0,Notable planes made at Woodford Aerodrome include what British four-engined Second World War heavy bomber?
2,Elliott Bay.,Elliott Bay,0.000901460647583,0.4577438831329345,0.97912859916687,1.0,1.0,What body of water is the Butterworth Building located near?
3,Magazines.,magazine,0.0008456707000732,0.4086637496948242,0.8438069224357605,1.0,1.0,"Moves and Heavy Metal, are which type of publication?"
4,Ray Bradbury.,Ray Bradbury,0.0008683204650878,0.4724657535552978,0.9852343201637268,1.0,1.0,"The film The illustrated Man is based upon a science fiction short story, which was published in 1951 by what author?"
5,"Belle and Sebastian was formed first in 1996, while Black Kids was formed in 2006.",Belle and Sebastian,0.0009059906005859,1.0837035179138184,0.6137800216674805,0.3333333333333333,0.3333333333333333,Which film did Margaux Châtelierm appear in that is a 2013 French adventure film directed? by Nicolas Vanier?
6,"None, it links the A41 road.",London and Birkenhead,0.000873327255249,0.6732585430145264,0.303791344165802,0.0,0.0,"What is the name of the two cities that the road in Quarry Wood, Hinstock links between? "
7,Azhagan.,Azhagan,0.0008790493011474,0.439014196395874,0.9758508205413818,1.0,1.0,"Which film is featured in the Dravidian language predominantly spoken by the Tamil people of India, and was directed by K. Balachander and came out in 1991?"
8,England.,England,0.0008485317230224,0.3916525840759277,0.9507434368133544,1.0,1.0,"What country Clock Tower, St Albans and Eleanor cross have in common?"
9,Madrid.,Madrid,0.0009207725524902,0.3624589443206787,0.9588258266448976,1.0,1.0,"Eduardo Chozas Olmo, is a Spanish former professional road racing cyclist, and born in the capital of Spain and the largest municipality in both the Community of Madrid and Spain as a whole, is called what?"
10,"The Stoney Nakota First Nations people named Lake Louise ""Lake of the Little Fishes"".",Nakoda,0.000870943069458,1.0519044399261477,0.3348872661590576,0.0,0.0,What indigenous people in Western Canada named Lake of the Little Fishes?
11,Yes.,yes,0.0008885860443115,0.3943250179290771,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
12,Jana Wendt.,Jana Wendt,0.000972032546997,0.4959816932678222,0.9854943752288818,1.0,1.0,"Australia Live was a four-hour telecast, broadcast live on the Nine Network, on 1 January 1988 to open Australia's Bicentennial celebrations, the whole event was anchored by various anchors, including which Australian, Gold Logie award-winning television journalist, reporter and writer?"
13,Both are breeds of dog.,breed of dog,0.0008647441864013,0.5495610237121582,0.7619682550430298,0.7499999999999999,0.7499999999999999,Affenpinscher and Finnish Hound are both what?
14,8Ball & MJG.,Yo Gotti,0.0009000301361083,0.6030189990997314,0.1231353729963302,0.0,0.0,Only God Can Judge Me is a mixtape that included an appearance by which rapper who debuted in 1996?
15,Melissa Sagemiller.,Melissa Sagemiller,0.0009369850158691,0.5112078189849854,0.9883152842521667,1.0,1.0,"Aviation Survival Technician is the challenging job is featured prominently in a film that stars  Kevin Costner, Ashton Kutcher and what actress?"
