idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," May 20, 2014.","May 20, 2014",0.051098346710205,8.840259313583374,0.9731619358062744,1.0,1.0,"Maksim ""Maks"" Aleksandrovich Chmerkovskiy, is a Ukrainian-American Latin–ballroom dance champion, choreographer, and instructor, on which date, Chmerkovskiy, paired with Meryl Elizabeth Davis, an American multi Olympic ice dancer, who won his first ""Dancing with the Stars"" title?"
1, John Berends,John Berends,0.0470659732818603,8.143510818481445,1.0,1.0,1.0,Who is the mayor of the municipality that Uddel is in?
2, Slushii,Out of Light is the debut studio album of American electronic music producer and DJ Slushii.,0.0486073493957519,8.161608457565308,0.3466846048831939,0.1176470588235294,0.1176470588235294,"Who was bullied in middle school, but later created a studio album?"
3, Cleveland Indians,Indians,0.0474414825439453,8.053051233291626,0.7303720116615295,0.6666666666666666,0.6666666666666666,David Bell was a third baseman for which team?
4, 2009,2009,0.0471115112304687,8.173782348632812,0.9999998211860656,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?"
5, Marv Albert,Marv Albert,0.0554537773132324,8.195595741271973,1.0,1.0,1.0,Who is the American sportscaster who hosted Dazzling Dunks and Basketball Bloopers in1989?
6, Tony Leung Ka-fai won the Hong Kong Film Award four times.,four-time winner,0.0553169250488281,9.685729026794434,0.3884126543998718,0.2666666666666666,0.2666666666666666,How many times did one of the actors of Always Be The Winners win the Hong Kong Film Award?
7," 1,898","1,898",0.0462114810943603,8.327973127365112,1.0000001192092896,1.0,1.0,"According tot he 2010 census, what is the population of the town in which the Andrew Welch Homestead is located?"
8, Nature Publishing Group,Nature Publishing Group,0.0466523170471191,8.200022459030151,1.0,1.0,1.0,Qianzhousaurus was first mentioned in a journal published by which publishing group ?
9, 1838,1838,0.0535423755645751,8.200976371765137,1.0000001192092896,1.0,1.0,In what year was the city that Thomas Edmonds taught at in 1961 founded?
10, 1715,1643,0.0468871593475341,8.20016622543335,0.6331779956817627,0.0,0.0,Louise Diane d'Orleans is the youngest legitimised daughter of a monarch of the House of Bourbon who reigned as king of france beginning in what year?
11," ""Thank You"" (1925) came before ""The Grapes of Wrath"" (1940).",The Grapes of Wrath,0.0465915203094482,10.415783882141112,0.620669960975647,0.5714285714285715,0.5714285714285715,"Which film came first, ""Thank You"" or ""The Grapes of Wrath""?"
12, John Bonython,John Bonython,0.049962043762207,8.32798171043396,1.0,1.0,1.0,Who was the founding chairman of the company whose name is an acronym for South Australia Northern Territory Oil Search?
13, My Husband Got a Family.,My Husband Got a Family,0.0496528148651123,8.56351089477539,0.9718672633171082,1.0,1.0,"Oh Yeon-seo, a star of Please Come Back, Mister, is also known for her role in what other television drama from 2012?"
14," Eugene O'Neill was born first, on October 16, 1888.",Eugene Gladstone O'Neill,0.0462563037872314,9.797914266586304,0.5025200843811035,0.4285714285714285,0.4285714285714285,"Which playwright was born first, Eugene O'Neill or Bernard-Marie Koltès?"
15," Fifth Harmony has a song called ""Angel"".",album,0.046776533126831,8.955312490463257,0.2998933494091034,0.0,0.0,"What does ""Angel"" and ""Fifth Harmony"" have in common?"
