idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"The City of Thi appears in the 11th book of the Oz series, ""The Lost Princess of Oz"".",the eleventh,0.001009464263916,2.3259153366088867,0.2890626192092895,0.0999999999999999,0.0999999999999999,"What number is the series of ""Oz"" books does the City of Thi appear in?"
1,Ontario Six Nations.,the Mohawk Valley,0.0009768009185791,0.4732856750488281,0.3418799340724945,0.0,0.0,Where was Janet Rogers' tribe historically based?
2,2013.,2013,0.0008900165557861,0.4720470905303955,0.9337419867515564,1.0,1.0,When were the band that released the song Charlemagne formed ?
3,"1,275-965.","1,275-965",0.0008811950683593,0.6078982353210449,0.9852176904678344,1.0,1.0,What is the lifetime professional coaching record of the Hall of Fame coach that coached Tad Boyle in 2015?
4,The Bingham Group.,Bingham Group,0.0009717941284179,0.4725949764251709,0.9564985036849976,0.8,0.8,What company did the executive who was onboard the September 11th flight to San Francisco work public relations for?
5,Interbol is an international space project under the leadership of the Russian Space Agency and the Space Research Institute of the Russian Academy of Sciences. The goal is to study the correlations between plasma processes in the tail of the magnetosphere and in the Van Allen radiation belt.,Russian Space Agency,0.0010855197906494,2.2111353874206543,0.3315522670745849,0.1176470588235294,0.1176470588235294,"Interbol, is an international space project under the leadership of which organization, and the Space Research Institute of the Russian Academy of Sciences, the goal of the project is to study the correlations between which item, can simply be considered as a gaseous mixture of negatively charged electrons and highly charged positive ions, however, true plasma production is from the distinct separation of these ions and electrons that produces an electric field, which in turn, produces electric currents and magnetic fields, in the tail of the magnetosphere and in the Van Allen radiation belt?"
6,NBC.,NBC,0.0009574890136718,0.422558069229126,0.9715014696121216,1.0,1.0,"The actress that played Lila Crane in the 1960 film ""Psycho"" also stars with Barbara Eden in a 1971 made-for-tv film that premiered on what network?"
7,Yes.,yes,0.0008502006530761,0.4041728973388672,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
8,Edwina Currie.,Edwina Currie,0.0009467601776123,0.5451810359954834,0.98549222946167,1.0,1.0,What former British politician played in Beyond a Joke?
9,Women's magazines.,magazine,0.0008933544158935,0.4702711105346679,0.8122988939285278,0.5,0.5,"Moves and Heavy Metal, are which type of publication?"
10,I don't have the information to answer that question.,2010,0.0008625984191894,0.7216973304748535,0.2125167846679687,0.0,0.0,The album Different Strokes was produced by an American rhythm-and-blues singer who died in which year?
11,Eugen Bleuler.,Eugen Bleuler,0.000990867614746,0.5288493633270264,0.987130343914032,1.0,1.0,"The Roots of Coincidence is a 1972 book by Arthur Koestler, an introduction to theories of parapsychology, including extrasensory perception and psychokinesis, it is influenced by Carl Jung's concept of synchronicity, Jung, was a Swiss psychiatrist and psychoanalyst who founded analytical psychology, as a notable research scientist based at the famous Burghölzli hospital, under who?"
12,New York.,New York,0.0009093284606933,0.434427261352539,0.964856505393982,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?"
13,"70 years, 126 days.","70 years, 126 days",0.0009186267852783,0.5855138301849365,0.9826571345329284,1.0,1.0,The king during  the 166th year of the Rattanakosin Kingdom of Thailand served for how many years and days?
14,Yes.,yes,0.0009231567382812,0.3866374492645263,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
15,Lake Tahoe.,Oregon Coast,0.00093674659729,0.4375998973846435,0.4128318130970001,0.0,0.0,"What is 50 mi east of the University of California, Berkeley's current American football coach's home town? "
