idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,16,16,0.0009160041809082,1.9642219543457031,1.0,1.0,1.0,How many policing districts was Paris divided into?
1,"Humans can be exposed to bitumen through inhalation of fumes, skin contact, or ingestion of contaminated substances.",fumes or skin,0.0010356903076171,1.489814043045044,0.4800088405609131,0.3,0.2,By what means can humans be exposed to bitumen?
2,I don't see any information about Barcelona's change colors in the provided context.,yellow and orange,0.0009458065032958,1.1411700248718262,0.3324410915374756,0.0,0.0,What are Barcelona's most often used change colors?
3,"Lack of formal agreements and transparency, as well as power imbalances between donors and recipients, contribute to the unaccountability of transnational policing.",this is a secretive area and one not open to civil society involvement,0.0008378028869628,1.8040454387664795,0.3085064589977264,0.1142857142857143,0.1142857142857143,Why is transnational policing so unaccountable?
4,Asphalte.,tar,0.0009429454803466,0.5458552837371826,0.436261922121048,0.0,0.0,What is a naming term for asphalt?
5,Message (what type of things are communicated),channel (through which medium),0.0008137226104736,0.7893028259277344,0.3655360043048858,0.0,0.0,What is one dimension that communication is typically described along?
6,Bitumen.,bitumen,0.0007450580596923,0.4934217929840088,0.9760992527008056,1.0,1.0,"Instead of tar, what does the La Brea Tars Pits contain?"
7,Northern Alberta.,Northern Alberta,0.0007877349853515,0.4914858341217041,0.975871443748474,1.0,1.0,Where are the Athabasca oil sands located?
8,1912.,1912,0.000716209411621,0.5429301261901855,0.9596837759017944,1.0,1.0,What year did the end of Imperial China occur?
9,"1,000 troops.","1,000 troops and their supporting vehicles",0.0008063316345214,0.6444034576416016,0.8493969440460205,0.6,0.6,How many troops can be maintained on a Canbera-class LHD?
10,Carrier-launched aircraft were more effective than naval guns due to their higher range and precision.,They had higher range and precision,0.0008156299591064,1.238048791885376,0.5834387540817261,0.3636363636363636,0.3636363636363636,Why were carrier-launched aircraft more effective than naval guns?
11,3 years.,3 years,0.0009119510650634,0.5664422512054443,0.9512752294540404,1.0,1.0,What was the expected serice life of the UK 1942 Design Light Fleet Carrier?
12,9% (83% to 92%).,83% to 92%,0.0009198188781738,0.8422820568084717,0.9081068634986876,0.8571428571428571,0.8571428571428571,What is the variance in bitumen content rock asphalt?
13,River Plate,River Plate,0.0010249614715576,0.445322036743164,1.0000001192092896,1.0,1.0,What team did Barcelona defeat to win the 2015 FIFA World Cup Final?
14,1918.,1918,0.0008139610290527,0.5652790069580078,0.9612902998924256,1.0,1.0,In what year did Argentina's University Revolution occur?
15,June 1982.,June 1982,0.000828742980957,0.6149768829345703,0.980152428150177,1.0,1.0,When was Diego Maradona signed by Barcelona?
