idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"The relational model improved over time with advancements in computing hardware, allowing for the wide deployment of relational systems in the mid-1980s.",without constant rewriting of links and pointers,0.2317233085632324,2.944378137588501,0.1414556801319122,0.0666666666666666,0.0666666666666666,How was the relational model able to improve over time?
1,The 1840s.,1840s,0.5084867477416992,0.4645817279815674,0.9471951723098756,0.6666666666666666,0.6666666666666666,What decade does the sulfite process date to?
2,Consistency.,database related application,0.3235621452331543,0.3525326251983642,0.0871035680174827,0.0,0.0,"In order to merge, what must the database maintain?"
3,Voiceless and voiced.,allophonic or phonemic,0.4003608226776123,0.2522392272949219,0.3918927609920501,0.0,0.0,What two forms can aspiration be in?
4,Less than 6% moisture.,6,0.2905313968658447,0.5028560161590576,0.1457238346338272,0.4,0.4,"Starting in the center of Kathmandu, how many kilometers must one travel to reach Tribhuvan International Airport?"
5,"The text does not mention who discovered COBOL. It mentions that COBOL was different from other languages like BASIC, C, FORTRAN, and COBOL, but it does not provide information on its discovery.",Database Task Group,0.4115350246429443,1.8776838779449463,0.0157186686992645,0.0,0.0,What group discovered COBOL?
6,Breathy-voiced consonants.,degrees of aspiration,0.4824404716491699,0.5336024761199951,0.3114379346370697,0.0,0.0,There are no IPA symbols for what?
7,By voicing.,voicing,0.2650249004364013,0.3849692344665527,0.7791306376457214,0.6666666666666666,0.6666666666666666,How are stops distinguished?
8,QUEL.,QUEL,0.2670886516571045,0.3502323627471924,0.903600573539734,1.0,1.0,What computer language was used in INGRES to access data?
9,A sponge.,felt,0.9823274612426758,0.1730711460113525,0.2623274326324463,0.0,0.0,"Besides a blotter sheet, what can be used to collect water?"
10,"None, as they use acid-free paper.",acid-free,0.3814344406127929,0.573509693145752,0.4713460505008697,0.4444444444444445,0.4444444444444445,What level of acid is usually found in the paper used by book publishers?
11,Object-relational impedance mismatch.,object-relational impedance mismatch,0.7988507747650146,0.4602437019348144,0.9925756454467772,1.0,1.0,What term is used for the difficulty in database table and programmed object translation?
12,"dBASE was unique because it handled data manipulation automatically, freeing the user from having to deal with file management details.",data manipulation is done by dBASE,0.2595870494842529,1.084550142288208,0.5887733697891235,0.2307692307692307,0.1538461538461538,Why was dBASE unique?
13,Codd.,Codd,1.0702197551727295,0.3492608070373535,0.9640841484069824,1.0,1.0,Who used tuple calculus to show the functionality of databases?
14,A cooking liquor.,felt,1.1737298965454102,0.3867144584655761,0.1817883849143982,0.0,0.0,"Besides a blotter sheet, what can be used to collect water?"
15,Laidlines.,Laidlines,0.2895200252532959,0.3882870674133301,0.9563372135162354,1.0,1.0,"Which is lines are commonly higher in density, laidlines or chainlines?"
16,Stops.,consonant clusters,0.2507534027099609,0.1382458209991455,0.1585588306188583,0.0,0.0,What other type of endings do Catalan words have?
17,Bleaching.,sizing,0.3826301097869873,0.3496570587158203,0.208847776055336,0.0,0.0,Early papermakers added alum to help in what process?
18,Sulfur.,china clay,0.289783239364624,0.2100896835327148,0.2760371565818786,0.0,0.0,"Besides calcium, coated paper has a thin layer of what?"
19,It is cut into sheets for other printing processes or other purposes.,cut into sheets,0.3033065795898437,0.7223935127258301,0.6130101680755615,0.4,0.4,"If the paper is not to be used in the web printing process, what is done?"
20,Ejective.,breathy-voiced,0.3296451568603515,0.174462080001831,0.1390886902809143,0.0,0.0,What is another term for voice-aspirated?
21,Paperfoam is biodegradable and can be recycled with ordinary paper.,recycled,0.4124484062194824,0.7246100902557373,0.5233820676803589,0.1818181818181818,0.1818181818181818,What are some bitumen emulsions blended with to make a low-cost product?
22,2,2,0.4516146183013916,0.3143703937530517,1.0,1.0,1.0,How many temples were built in Tell Qaramel?
23,Less than 10%.,10%,0.3787837028503418,0.3024437427520752,0.8087474703788757,0.5,0.5,What was EU average amount of energy from renewable sources in 2008?
24,Programmers use an application programming interface (API) or a wire protocol to access the DBMS.,wire protocol,0.5040426254272461,0.978423833847046,0.3790831565856933,0.2352941176470588,0.2352941176470588,What is a way for programmers to use the DBMS?
25,There can be any number of different external views of data.,any number,0.4475636482238769,0.6794545650482178,0.0969544053077697,0.3076923076923077,0.3076923076923077,How many different external views of data are there?
26,Tuple calculus.,tuple calculus,0.4050450325012207,0.3498344421386719,0.9618598818778992,1.0,1.0,What type of math was used to create a system to find data sets?
27,Maceration.,maceration,0.2927665710449219,0.3519685268402099,0.9490299224853516,1.0,1.0,What process changes the properties of the fibres used in papermaking?
28,"System R worked on multi-table systems, allowing data to be split so that not all data for a record had to be stored in a single large ""chunk"".",multi-table systems,0.3437995910644531,1.411870002746582,0.3909581899642944,0.1875,0.1875,What did System R work on to change the way data was stored?
29,Stops.,left unmarked,0.4580762386322021,0.1375973224639892,0.2256597131490707,0.0,0.0,"Most often, unaspirated consonants are what?"
30,Groundwood process.,groundwood pulp,0.2972950935363769,0.3853998184204101,0.705224871635437,0.5,0.5,"Besides the thermomechanical process, what is a process used in pulping?"
31,Sound approximation techniques.,sound approximation techniques,0.3276400566101074,0.2830381393432617,0.9900144338607788,1.0,1.0,What do query languages support in abstract interpretation frameworks?
32,"None, the text does not mention fibre waste in the bleaching process.",5%,0.2734091281890869,0.6690330505371094,0.1437890529632568,0.0,0.0,What percent of the $13.7 billion did the CIA receive?
33,The conceptual view abstracts away details of how the data are stored or managed.,abstracts away details,0.290654182434082,0.8323256969451904,0.4266469478607178,0.3529411764705882,0.3529411764705882,How does the conceptual view handle how data is managed?
34,Vowels and nasals.,vowels and nasals,0.4865064620971679,0.3578243255615234,0.9630799293518066,1.0,1.0,"What are, according to the text, murmured for their duration?"
35,IBM DB2.,Information Management System (IMS),0.4385476112365722,0.3867077827453613,0.2563278973102569,0.0,0.0,What was the DBMS created by IBM called?
36,There is no information in the given context about something running perpendicular to laidlines.,chainlines,0.2700741291046142,0.8283207416534424,0.3579559624195099,0.0,0.0,What runs perpendicular to the laidlines?
37,A DBMS.,DBMSs,0.2593004703521728,0.388035774230957,0.8798335194587708,0.0,0.0,What do most database applications contain?
38,Glottal stops.,unaspirated,0.570244312286377,0.2835888862609863,0.1310007125139236,0.0,0.0,What is the opposite of aspirated?
39,A ream.,a ream,0.406358003616333,0.3920035362243652,0.98247891664505,1.0,1.0,"In the US, the weight of what is used to classify paper for sale?"
40,There is no information about paper cups in the given context.,16 billion,0.4382832050323486,0.6847133636474609,0.0331812277436256,0.0,0.0,How much money has the US invested in Liberia since 2006?
41,Mycenaean Greek.,Mycenaean Greek,0.2799856662750244,0.4590747356414795,0.9821157455444336,1.0,1.0,Earlier Greek was represented by what?
42,Cai Lun.,Cai Lun,0.3581891059875488,0.3873012065887451,0.986076295375824,1.0,1.0,Who is credited with the papermaking process?
43,Acid.,lignin,0.3303864002227783,0.1912558078765869,0.4215909838676452,0.0,0.0,What polymer is used to strengthen cell walls?
44,"""The Programmer as Navigator""",The Programmer as Navigator,1.1330487728118896,0.4640190601348877,0.946219563484192,1.0,1.0,What was the name of Bachman's Turing Award presentation in 1973?
45,Weight.,length and width,0.2653994560241699,0.3186147212982178,0.239856019616127,0.0,0.0,Standard paper sizes are usually described with what terms?
46,Structured documents.,bits,0.2874515056610107,0.3867626190185547,0.1592931747436523,0.0,0.0,What are huge quantities of information stored as?
