idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," July 8, 2013.","July 8, 2013",0.0563051700592041,9.317008972167969,0.9783233404159546,1.0,1.0,"The Legends of the Summer Stadium Tour was a co-headlining concert tour by American singer-songwriter Justin Timberlake and American rapper Jay Z, the tour supported  Jay Z's twelfth studio album, it was released for retail sale on which date, by Roc-A-Fella, Def Jam and Roc Nation?"
1, Lee Harvey Oswald,Lee Harvey Oswald,0.0563960075378418,8.651808261871338,1.0000001192092896,1.0,1.0,"Whose wife was housed by Ruth Hyde Paine until November 23,1963?"
2, Yes.,yes,0.0640101432800293,8.51383900642395,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
3, Right-handed.,right-handed,0.0530970096588134,8.667266845703125,0.9644320607185364,1.0,1.0,Is Bob Ojeda's 1986 teammate who is now a co-host on the MLB Network left or right-handed?
4, Yes.,no,0.0706753730773925,8.518887042999268,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
5, Rosebud County.,Rosebud County,0.0646374225616455,8.796635866165161,0.987901508808136,1.0,1.0,In which county was The Battle of Little Muddy Creek fought?
6, Christus,Christus,0.051457405090332,8.53596544265747,1.0,1.0,1.0,"What is the name of the 19-th century Carrara marble statue located in a Copenhagen cathedral, situated on Frue Plads?"
7, A Christmas Carol,A Christmas Carol,0.2106237411499023,8.669650554656982,1.0,1.0,1.0,Is Khan Kluay or A Christmas Carol based off a story of the same name? 
8, Lady and the Tramp,Lady and the Tramp,0.0531322956085205,8.934396505355835,1.0,1.0,1.0,Don DaGradi started his animated features career with what 1955 romantic musical comedy-drama?
9," The World Boxing Organization (WBO) is located in San Juan, Puerto Rico.","San Juan, Puerto Rico",0.054410696029663,10.42863917350769,0.4416110217571258,0.5,0.5,Where are the headquarters of the organization through which Nedal Hussein has won the Asia Pacific super featherweight title?
10," Footscray, Australia","Footscray, Australia",0.0520515441894531,8.932393074035645,1.0,1.0,1.0,Where is the birthplace of the inventor of Denise Drysdale's nickname?
11," Yes, they are both tennis players.",yes,0.217200756072998,9.300350427627563,0.2566716372966766,0.2857142857142857,0.2857142857142857,Can Fraxinus and Onoclea both be found in North America?
12, Filegate.,Filegate,0.0604376792907714,8.711896657943726,0.9657611846923828,1.0,1.0," Robert William Ray (born April 4, 1960) is an American lawyer practicing in the New York office of the Dallas-based law firm of Thompson & Knight, LLP, as the successor to Ken Starr, as the head of the Office of the Independent Counsel (1999 to 2002) he investigated and issued the final reports on the White House FBI files controversy of the Clinton Administration, often referred to as which term, arose in June 1996 around improper access in 1993 and 1994 to FBI security-clearance documents?"
13," ""Catch-22""","""Catch-22""",0.049074649810791,8.914757013320923,1.0,1.0,1.0,What book contains the character Edward J. Nately III and a title whose name has become a synonym for an absurd or contradictory choice?
14, The Dark Crystal.,The Dark Crystal,0.0606610774993896,8.801013708114624,0.9738848209381104,1.0,1.0,"Which film did the voice actor who plays Sam Eagle in the television show ""The Muppet Show"" co-direct with Jim Henson?"
15," 383,822","383,822",0.0726320743560791,8.80845332145691,1.0000001192092896,1.0,1.0,What is the population of the city which hosted the 2004 Open Canada Cup ?
