idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"San Diego State University was founded in 1897, while The Northcap University was founded in 1996.",San Diego State University,0.0011022090911865,2.6851909160614014,0.6382696628570557,0.4,0.4,The 2014 NBA Playoffs MVP attended what college? 
1,Shirley Jones.,Shirley Jones,0.0011758804321289,0.6486663818359375,0.9786975383758544,1.0,1.0,Who played the mother in the 1970ies American musical sitcom that also starred child actress Suzanne Crough?
2,"Brunswick, Victoria.","Brunswick, Victoria",0.0009787082672119,0.6511645317077637,0.988922953605652,1.0,1.0,Which inner-city suburb is the birthplace of an alleged Australian contract killer missing since May 1985?
3,The Cincinnati Reds.,Cincinnati Reds,0.0009546279907226,0.640380859375,0.9417012929916382,0.8,0.8,Ted Simmons was often overshadowed by the Hall of Fame catcher who played for what team?
4,1945,1945,0.0009465217590332,0.6083242893218994,1.0000001192092896,1.0,1.0,"What year was the singer of ""wavelength"" born ?"
5,"September 13, 2017.","September 13, 2017",0.0010128021240234,0.8507246971130371,0.9756582975387572,1.0,1.0,"""Holiday Special"" is the third episode in the twenty-first season of the American animated television series ""South Park"", the twenty-first season of the American animated sitcom, premiered on Comedy Central on which date?"
6,Kenneth J. Alford.,Kenneth J. Alford,0.0009493827819824,0.7259440422058105,0.98431795835495,1.0,1.0,"The composer of the operetta ""Chris and the Wonderful Lamp"" shares a nickname with what other composer?"
7,"No, Charles Nordhoff was born in England, while Erich Fromm was born in Germany.",no,0.0009617805480957,1.319483757019043,0.1385118961334228,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
8,Le Château de la Belle au Bois Dormant.,Sleeping Beauty Castle,0.0009818077087402,1.0426628589630127,0.3212312161922455,0.0,0.0,What castle is based on the late-19th century Neuschwanstein Castle in Germany and is at the center of Disneyland Paris?
9,"Montagu House, Portman Square.",Montagu House,0.0009527206420898,0.8101849555969238,0.7681639790534973,0.6666666666666666,0.6666666666666666,Which house in London was destroyed by the Luftwaffe in 1940?
10,Cachar district.,Cachar,0.0009646415710449,0.728579044342041,0.7359815835952759,0.6666666666666666,0.6666666666666666,The city where Shahid Sachindra Paul Road is in is the headquarters of what district?
11,Kiranjit Ahluwalia,Kiranjit Ahluwalia,0.001030683517456,0.7860310077667236,1.0,1.0,1.0,Which Indian woman is Provoked  story based on
12,Yes.,no,0.0009608268737792,0.6124312877655029,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
13,Silesia.,"40,000 km2",0.0010507106781005,0.6451785564422607,0.2262217104434967,0.0,0.0,"What is the area of this region of Central Europe located mostly in Poland, in which Złotniki Lubańskie was formerly part of the historic Upper Lusatia region at its border?"
14,"Yes, 2008.",no,0.0010209083557128,0.7767024040222168,0.3573840856552124,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
15,United States.,American,0.0010688304901123,0.6301980018615723,0.5898011326789856,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
