idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, often depicted as a trickster.,getting injured in slapstick fashion.,79.00517463684082,85.02549338340759,0.2848327755928039,0.0,0.0,The Whizzard of Ow features a coyote who is often what?
1, Nunbarsegunu,Ninlil,78.97972393035889,84.003342628479,0.285401850938797,0.0,0.0,Who is the daughter of Haia and mother of Enbilulu?
2, Kindergarten Cop,Kindergarten Cop,78.99208736419678,83.15755867958069,1.0,1.0,1.0,Which movie starred Arnold Schwarzenegger as a cop and Pamela Reed as his partner?
3, Yes.,yes,79.0068199634552,82.77864646911621,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
4, The Viešnautas,Neris,79.00132632255554,84.45958709716797,0.2629503905773163,0.0,0.0,What tributary of the Neman River forms the bank of Vilijampolė?
5, Douglas DC-8,Douglas Aircraft Company,78.88390040397644,83.46641659736633,0.6065037250518799,0.3333333333333333,0.3333333333333333,Xenu was a dictator of a culture who brought people to earth in the spacecraft that was similar to one built by what company?
6, Yes.,no,79.03893113136292,82.78943395614624,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
7, Weekly Shōnen Champion,Weekly Shōnen Champion,78.8347282409668,83.79551386833191,1.0,1.0,1.0,Saint Seiya: Next Dimension is published in which Akita Shoten-published manga magazine?
8, Annie,Annie,78.93025612831116,82.25364279747009,1.0000001192092896,1.0,1.0,Which character does Natalia Wójcik play in the educational preschool series which was developed by television by Douglas Wood?
9, 1961,15 September 1978,79.21445226669312,83.35440039634705,0.4072035551071167,0.0,0.0,When was the son of Arnór Guðjohnsen born ?
10, Brian Johnson,Brian Johnson,78.96807289123535,82.71206307411194,1.0000001192092896,1.0,1.0,"In the band ac/dc, which vocalist replaced Bon Scott?"
11, Néstor Kirchner,Néstor Kirchner,79.24311590194702,84.23117423057556,1.0000001192092896,1.0,1.0,"Until 2010, who led the electoral alliance of which Mónica Troadello was a part?"
12, 1936,"April 12, 1937",79.15056037902832,83.31225156784058,0.7263289093971252,0.0,0.0,"When was the Native American leader, teacher, lecturer, activist and author born with whom Clyde Howard Bellecourt co-founded AIM in 1968?"
13," Epcot's Imagination! pavilion in Walt Disney World Resort in Bay Lake, Florida.",Bay Lake,78.99929118156433,90.19993042945862,0.4416879117488861,0.2666666666666667,0.2666666666666667,The ImageWorks is an interactive exhibit area at a theme park located in what Florida city?
14, Universal Pictures,Comcast,78.97218227386475,82.70625400543213,0.1221811175346374,0.0,0.0,"The network that airs the comedy series ""30 Rock"" is a subsidiary of what company?"
15, No.,no,79.03996753692627,82.76972603797913,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
