idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, The Mexican Drug War.,The Mexican Drug War,0.0004827976226806,0.8320603370666504,0.9888447523117064,1.0,1.0,"Which theater of the United States' War on Drugs inspired the film ""El Infierno""?"
1, Ridgeland,"24,047",0.0005209445953369,0.5357239246368408,0.2075933516025543,0.0,0.0, WJMI (99.7 FM) is a radio station whose studios are located in a city with a population of what at the 2010 census?
2, The Invisible,War of the Worlds,0.0004971027374267,0.4004213809967041,0.3118770718574524,0.3333333333333333,0.3333333333333333,Which 2005 movie featured the lead from a 2007 movie based on a Swedish YA novel?
3, Jon Fratelli (born 1979) is younger than Max Cavalera (born 1969).,Jon Fratelli,0.0005130767822265,2.929753541946411,0.6357103586196899,0.3076923076923077,0.3076923076923077,"Which of these musicians is Scottish, David Glen Eisley or Jon Fratelli?"
4, 1936,1936,0.0005221366882324,0.525416374206543,1.0000001192092896,1.0,1.0,The 1964 Mediterranean Grand Prix was won by a Swiss driver born in what year?
5, Pueblo Bonito.,Pueblo Bonito,0.0004856586456298,0.7877914905548096,0.9881494641304016,1.0,1.0,What is the largest and best-known great house in an area hosting the densest and most exceptional concentration of pueblos in the American Southwest?
6, David Michôd,David Michôd,0.0005037784576416,0.6523728370666504,1.0000001192092896,1.0,1.0,"An Australian actor and filmmaker had a film, based on a story he created, directed by who?"
7, Frank L. Anderson and Barry Poltermann.,Frank L. Anderson and Barry Poltermann,0.0005109310150146,1.415534734725952,0.9848787784576416,1.0,1.0,"Which two men directed the film adaptation of an American actor, comedian, director, and drama teacher's life?"
8, The John Lennon Peace Monument.,Peace & Harmony,0.0004956722259521,0.9072906970977784,0.4705301523208618,0.2857142857142857,0.2857142857142857,"The mother of Julian Lennon unveiled what monument in Liverpool, England? "
9, 19th century,19th century,0.0004913806915283,0.6682257652282715,1.0000001192092896,1.0,1.0,"The Blue Lacy, official breed of Texas, and Chesapeake Bay Retriever, are both dog breeds developed during which century?"
10, Drake Bell,Drake Bell,0.0004858970642089,0.4531352519989013,1.0000001192092896,1.0,1.0,"Which actor known for starring in Nickelodeon shows replaced Freddie Prinze Jr in the sequel to ""Shark Bait""?"
11, BMW X1,BMW X1,0.0005135536193847,0.5247430801391602,0.9999999403953552,1.0,1.0,Which compact luxury crossover SUV is the new BMW X2 modeled after?
12, Immingham Power Station.,"South Killingholme North Lincolnshire, England",0.0005261898040771,0.905646800994873,0.2651000320911407,0.0,0.0,Where is the power station located that provides Lindsey Oil Refinery with electricity for their fractionation processes?
13, Selene,Selene,0.0005714893341064,0.3981032371520996,1.0,1.0,1.0,Who was the main character in Danny McBride's 2003 film?
14, Atmel AVR,AVR,0.0004975795745849,0.5249893665313721,0.7802591323852539,0.6666666666666666,0.6666666666666666,which family of microcontrollers was NanoVM developed to run on 
15, 1958-1961,1953 to 1964,0.0008978843688964,0.9069092273712158,0.7539527416229248,0.0,0.0,Which years were the line of cars that the Ferrari TR were closely related to built?
