idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Incesticide,Incesticide,0.0010814666748046,1.7738542556762695,1.0000001192092896,1.0,1.0,"Which Nirvana album featured The Vaselines, Dave Grohl, and Chad Channing?"
1,Middlesbrough F.C.,Middlesbrough,0.0011961460113525,0.7975432872772217,0.8809131383895874,0.5,0.5,Frank Spraggon played for which team Formed in 1876 ?
2,The Arch of Augustus.,Arch of Octavian,0.0010819435119628,0.7266252040863037,0.8038216829299927,0.5714285714285715,0.5714285714285715,What building was associated with a Roman politician and general who played a critical role in the transformation of the Roman Republic from an oligarchy into the autocratic Roman Empire?
3,Mamponteng.,Mamponteng,0.0010607242584228,0.6816158294677734,0.9803009629249572,1.0,1.0,What is the capital of the district that Kwabre West is located in?
4,The real first name of the DJ who compiled the album FabricLive.24 is Thomas.,Thomas,0.0009887218475341,1.1802985668182373,0.4810718894004822,0.125,0.125,"What is the middle name of the head coach of the team that played their home games at Memorial Stadium in Lawrence, Kansas in 2003?"
5,"""diva of Asia""",diva of Asia,0.0010247230529785,0.7120218276977539,0.9435343742370604,1.0,1.0,"Anna Magdalena, is a 1998 Hong Kong romantic fantasy comedy film, which stars Kelly Chen Ho, a Hong Kong Cantopop singer and actress, and has been referred to as a what?"
6,Britney Spears.,Britney Spears,0.0010764598846435,0.6708731651306152,0.9658371806144714,1.0,1.0,"The Outsyders were a production team that were first featured on a song by what female artist on her sixth studio album released on November 28, 2008, by Jive Records?"
7,"15,004","15,004-seat multi-purpose arena",0.0010921955108642,0.6681745052337646,0.4048646986484527,0.5,0.5,Wichita Force plays at Intrust Bank Arena that seat how many people>?
8,Trieste.,Trieste,0.001070499420166,0.599416971206665,0.9796170592308044,1.0,1.0,In which northeaster Italian city was famed sprinter Derna Polazzo born?
9,2002.,2002,0.0010833740234375,0.6880717277526855,0.9519264101982116,1.0,1.0,In what year did the last fluent speaker of the language spoken by the Okehocking Tribe die?
10,Blue Hawaii.,Blue Hawaii,0.0010440349578857,0.621185302734375,0.980632185935974,1.0,1.0,"Which cocktail can be mixed with more than one alcoholic beverage, Blue Hawaii or Bloodhound?"
11,50.,over a hundred,0.0010132789611816,0.6380906105041504,0.6097659468650818,0.0,0.0,72 Miles as co-produced by an actor who has appeared in how many Hindi films?
12,Canada.,Canada,0.0011062622070312,0.5908122062683105,0.9222739934921264,1.0,1.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?"
13,They both released albums.,music,0.0010113716125488,0.6824071407318115,0.2992358207702636,0.0,0.0,What activity do both The Owl Service and Sigur Rós have in common?
14,"No, Pachycymbium is a genus of plants in the Apocynaceae family, while Physostegia is a genus of flowering plants in the Lamiaceae family.",yes,0.0010406970977783,1.922914266586304,0.1052210107445716,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
15,"No, Guideposts is a faith-based magazine, while QST is a magazine for amateur radio enthusiasts.",no,0.0010409355163574,1.303154230117798,0.1254530549049377,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?
