idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Joan Collins,Dame Joan Henrietta Collins,0.000481367111206,0.4330954551696777,0.8389010429382324,0.6666666666666666,0.6666666666666666,"The Bravados starred what English actress who was born in Paddington, west London?"
1, First Capital Connect.,FirstGroup,0.0005030632019042,0.6152753829956055,0.3940394520759582,0.0,0.0,Who owned the British train operating company that was the last operator of the London railway station which was replaced by the new Thameslink platforms at St Pancras in December 2007?
2, Paul Sarbanes,Paul Sarbanes,0.0004701614379882,0.6427137851715088,0.9999999403953552,1.0,1.0,Kweisi Mfume lost a primary campaign for the United States Senate seat that was being vacated by which American politician and attorney?
3, Jesus.,Jesus,0.0004806518554687,0.3708248138427734,0.8287029266357422,1.0,1.0, St Catherine's School is named after a woman who felt herself to be united in marriage with who?
4, Wilmington Hammerheads.,Wilmington Hammerheads,0.0004794597625732,0.612105131149292,0.9826928377151488,1.0,1.0,"What USL outfit did the team that an American professional soccer player born July 31, 1987 partner with in the off-season of 2014?"
5, 1994,1994,0.000478982925415,0.4862973690032959,1.0000001192092896,1.0,1.0,"It's OK, It's All Good is an album by a band that formed in which year ?"
6, A Charlie Brown Christmas.,A Charlie Brown Christmas,0.0004723072052001,0.7834229469299316,0.9879795908927916,1.0,1.0,"Which Christmas special, directed by Bill Melendez, featured an aluminum Christmas tree?"
7, Kidada Jones is the mother of a designer for Disney.,The Walt Disney Company,0.0004737377166748,1.537255048751831,0.4908132255077362,0.2857142857142857,0.2857142857142857,Who runs the park where King Arthur Carrousel is located?
8, Yes,yes,0.0004870891571044,0.2521934509277344,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9, Jay Lovestone,Jay Lovestone,0.0004873275756835,0.4865901470184326,1.000000238418579,1.0,1.0,Lovestoneites were a party faction led by which foreign policy advisor to the AFL-CIO?
10, Michael Caine,Michael Caine,0.0004713535308837,0.4854953289031982,1.0,1.0,1.0,Who is the co-star of the current co-president of the Actors Studio in the movie Youth?
11," Doha, Qatar.",the Persian Gulf,0.0004856586456298,0.7191774845123291,0.4092562794685364,0.0,0.0,the 15th Asian Games were held in a city located on which gulf ?
12, Yes,yes,0.0004758834838867,0.2543568611145019,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
13, University of Ottawa.,Sandy Hill,0.0004959106445312,0.6409821510314941,0.2224440276622772,0.0,0.0,Ivan Rival is a professor of computer science at a univeristy located in what residential neighbourhood?
14, 1899,1899,0.0004756450653076,0.4930424690246582,1.0,1.0,1.0,Terrell Lamont Strayhorn is best known for his successful collaborations with a composer born in which year ?
15, Diahann Carroll,Diahann Carroll,0.0004844665527343,0.6030068397521973,1.0000001192092896,1.0,1.0,What actress starred in Francis Albert Sinatra Does His Thing with Frank Sinatra and the 5th Dimension?
