idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, The Mexican Drug War.,The Mexican Drug War,0.2966296672821045,25.15741467475891,0.9888447523117064,1.0,1.0,"Which theater of the United States' War on Drugs inspired the film ""El Infierno""?"
1," Jackson, Mississippi","24,047",0.3624639511108398,24.67369055747986,0.0591157525777816,0.0,0.0, WJMI (99.7 FM) is a radio station whose studios are located in a city with a population of what at the 2010 census?
2, The Invisible (2007),War of the Worlds,0.3660409450531006,25.388472080230716,0.3305783569812774,0.2857142857142857,0.2857142857142857,Which 2005 movie featured the lead from a 2007 movie based on a Swedish YA novel?
3, Jon Fratelli (born 1979) is younger than Max Cavalera (born 1969).,Jon Fratelli,0.356558084487915,28.95810842514038,0.6357103586196899,0.3076923076923077,0.3076923076923077,"Which of these musicians is Scottish, David Glen Eisley or Jon Fratelli?"
4, 1936,1936,0.3598222732543945,24.653135299682617,1.0000001192092896,1.0,1.0,The 1964 Mediterranean Grand Prix was won by a Swiss driver born in what year?
5, Pueblo Bonito,Pueblo Bonito,0.3634321689605713,25.019975185394287,1.0,1.0,1.0,What is the largest and best-known great house in an area hosting the densest and most exceptional concentration of pueblos in the American Southwest?
6, Richard Roxburgh,David Michôd,0.3662660121917724,24.675445079803467,0.4282927811145782,0.0,0.0,"An Australian actor and filmmaker had a film, based on a story he created, directed by who?"
7, Frank L. Anderson and Barry Poltermann.,Frank L. Anderson and Barry Poltermann,0.375981330871582,26.389952421188354,0.9848787784576416,1.0,1.0,"Which two men directed the film adaptation of an American actor, comedian, director, and drama teacher's life?"
8, The John Lennon Peace Monument.,Peace & Harmony,0.3624467849731445,25.43944621086121,0.4705301523208618,0.2857142857142857,0.2857142857142857,"The mother of Julian Lennon unveiled what monument in Liverpool, England? "
9, 19th century,19th century,0.3628716468811035,24.970998287200928,1.0000001192092896,1.0,1.0,"The Blue Lacy, official breed of Texas, and Chesapeake Bay Retriever, are both dog breeds developed during which century?"
10, Drake Bell,Drake Bell,0.3700137138366699,24.565791368484497,1.0000001192092896,1.0,1.0,"Which actor known for starring in Nickelodeon shows replaced Freddie Prinze Jr in the sequel to ""Shark Bait""?"
11, The BMW X1.,BMW X1,0.3735005855560303,25.26000666618347,0.9351106286048888,0.8,0.8,Which compact luxury crossover SUV is the new BMW X2 modeled after?
12, Immingham Power Station,"South Killingholme North Lincolnshire, England",0.3680751323699951,25.08089852333069,0.2387139499187469,0.0,0.0,Where is the power station located that provides Lindsey Oil Refinery with electricity for their fractionation processes?
13, Kenny Powers,Selene,0.3505752086639404,24.52148723602295,0.2562552094459533,0.0,0.0,Who was the main character in Danny McBride's 2003 film?
14, AVR,AVR,0.3700597286224365,24.28683567047119,1.0,1.0,1.0,which family of microcontrollers was NanoVM developed to run on 
15, 1957-1961,1953 to 1964,0.3531525135040283,25.42861008644104,0.7873277068138123,0.0,0.0,Which years were the line of cars that the Ferrari TR were closely related to built?
16, 1936,"March 11, 1936",0.3665943145751953,24.745733499526978,0.8247372508049011,0.5,0.5,When was the Associate of the Supreme Court of the United States who ruled that a defendant cannot prospectively waive the protections of the Speedy trial Act born?
17, Prince,Prince,0.3689088821411133,24.18423819541931,1.0,1.0,1.0,What is the name of American recording artist who released Girl 6 and was backed by The New Power Generation band? 
18," No, they are not both film directors.",yes,0.3724360466003418,26.03771138191223,0.1345848739147186,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
19, U.S. Route 81,U.S. Route 81,0.364365816116333,25.45304298400879,1.0000001192092896,1.0,1.0,Sunray is a community located south of which Route that was established in 1926?
20, Asclepius,medicine,0.3667457103729248,24.824177980422974,0.2937798202037811,0.0,0.0,What was Telesphorus' father the god of in ancient Greek mythology?
21, John Ashcroft,79th,0.364612340927124,24.73458671569824,0.141322448849678,0.0,0.0,What number Attorney General of the United States won the Missouri gubernatorial election of 1984?
22, The Ignalina Nuclear Power Plant.,Ignalina Nuclear Power Plant,0.364098310470581,25.737054347991943,0.9169501662254332,0.888888888888889,0.888888888888889,For workers on what construction project was the town  Marija Kaznačenko was born in built?
