idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, A robot was used to deliver a charge of C4 which was then detonated next to the gunman.,C4,0.000504732131958,5.199815511703491,0.4282700717449188,0.1052631578947368,0.1052631578947368,"Police officers, armed with model MarkV-A1, were shot at the end of a protest against police killings of Alton Sterling in Baton Rouge, Louisiana, and Philando Castile in Falcon Heights, Minnesota, what was used to disable the shooter?  "
1, Dauphin County,Dauphin County.,0.0005257129669189,1.1882989406585691,0.9863643646240234,1.0,1.0,In which County is the city that the radio station WHP is licensed to serve ?
2, Darwinia has more species.,Darwinia,0.0005016326904296,1.6468627452850342,0.7552045583724976,0.4,0.4,"Which plant has more species, Heptacodium or Darwinia?"
3, Cartoon Network and Frederator Studios.,Cartoon Network Studios and Frederator Studios,0.0005147457122802,1.903881788253784,0.965957760810852,0.9090909090909092,0.9090909090909092,James Baxter the Horse is an episode of the animated series produced by which two companies?
4, Indianapolis.,Indianapolis,0.0004892349243164,0.7479066848754883,0.9579234719276428,1.0,1.0,Edgar Wingard was a coach at the private university in what Indiana city?
5, Lorenzo Bandini,Lorenzo Bandini,0.0004923343658447,0.9727790355682372,1.0,1.0,1.0,Which formula one racer held their funeral in the native town of the best football manager of all time?
6, Don DeLillo,"Donald Richard ""Don"" DeLillo",0.0004909038543701,1.2057149410247805,0.8573030233383179,0.6666666666666666,0.6666666666666666,"Which novelist was from the United States, Don DeLillo or Kingsley Amis?"
7, Blue's Clues,Blue's Clues,0.0004925727844238,1.2054338455200195,1.0000001192092896,1.0,1.0,"What children's show, premiered on Nickelodeon on Sunday, September 8, 1996, and was hosted by American entertainer Steve Burns?"
8, Yes.,no,0.0005125999450683,0.7387714385986328,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
9, 2017,winter,0.000495433807373,0.9799480438232422,0.4154658913612366,0.0,0.0,"In what season of the 2017 year is the Netflix German language series that Anatole Taubman will appear in, scheduled to be released?"
10, MBC,SBS,0.000493049621582,0.7370960712432861,0.5632071495056152,0.0,0.0,What television network did the 2005 series starring Lee Bo-young air on?
11, No,yes,0.0005197525024414,0.5035805702209473,0.7334951162338257,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
12," North Carolina, South Carolina, Georgia, and Florida.","much of eastern Kentucky and Tennessee, and portions of northern Alabama and northwest Georgia",0.0004904270172119,2.847452402114868,0.5675444602966309,0.1904761904761904,0.0952380952380952,Ravenscroft lies on a plateau that goes through which US states ?
13, Quentin Tarantino,Quentin Jerome Tarantino,0.0005009174346923,0.9721300601959229,0.9398661851882936,0.8,0.8,In between Trey Parker and Quentin Tarantino who's films were characterized by nonlinear storylines?
14, Disney–ABC Domestic Television,The Walt Disney Company,0.0004878044128417,1.4456045627593994,0.5895519256591797,0.25,0.25,Who runs the park where King Arthur Carrousel is located?
15, medical supplies,a shipment of gold,0.0005006790161132,0.7428407669067383,0.3767373263835907,0.0,0.0,What was the Douglas C-47 Skytrain carrying in the 1951 French crime film directed by Jacques Daniel-Norman?
16, Yes,yes,0.0004870891571044,0.5004775524139404,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
17, Texas Instruments.,Texas Instruments,0.0004913806915283,0.9753649234771729,0.9664025902748108,1.0,1.0,Where did the namesake of the Kilby International Awards take part in the realization of the integrated circuit at?
18, 2000,2000,0.0004949569702148,0.972893476486206,1.0,1.0,1.0,"Stags' Leap Winery in California, was purchased by Australian beer group with interests in brewing and soft drinks in what year?"
19, Bill Pullman,"William James ""Bill"" Pullman",0.0005123615264892,0.9700608253479004,0.8420197367668152,0.6666666666666666,0.6666666666666666,which American actor is a cast in The End of Violence
20, Betty Blue,37° 2 le matin,0.0005040168762207,0.7366702556610107,0.1076209992170333,0.0,0.0,What was the French title of the movie with a character named Zorg?
21, Pakistan,Pakistan,0.0004944801330566,0.5010952949523926,1.0,1.0,1.0,Passu Sar and Trivor are mountain peaks in what country?
22," Worcester, Massachusetts.",adjacent to University Park about 50 miles west of Boston,0.0004863739013671,1.2066702842712402,0.3891285955905914,0.0,0.0,The peer-reviewed academic journal Economic Georgraphy is published on behalf of a University located where?
23, Anton Bruckner,Anton Bruckner,0.0004918575286865,1.2106895446777344,1.0,1.0,1.0,"What Austrian composer of Um Mitternacht was best known for his symphonies, masses, and motels?"
24, stOrk,stOrk,0.0005145072937011,0.985541582107544,1.0,1.0,1.0,"What is the name of an American avant-garde metal supergroup, formed by ex-Korn touring guitarist Shane Gibson and drummer Thomas Lang, an Austrian multi-instrumentalist, composer and record producer?"
25, Westminster Bridge,Westminster Bridge,0.00048828125,0.7353725433349609,1.0,1.0,1.0,Which London bridge is nearest to the Westminster Millennium Pier and Big Ben?
26, No.,no,0.0004856586456298,0.7362086772918701,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
27, Diplocyclos,Diplocyclos,0.0005028247833251,1.205103874206543,1.0,1.0,1.0,"Which is a type of vine, Diplocyclos or Edgeworthia?"
28, Orientalist painting,University of Glasgow,0.0004863739013671,0.9768476486206056,0.1586578488349914,0.0,0.0,This specialism of 19th-century academic art was among the special interests of this academic who taught at which University?
29, 1967,1967,0.0005125999450683,0.9707894325256348,1.0,1.0,1.0,What year was the ice hockey team who defeated the Nashville Predators in the 2017 Stanley Cup Finals established?
30, Performance art.,performance art,0.0005061626434326,0.9730114936828612,0.953574538230896,1.0,1.0,The Influencers has included as a guest the street art group known for works of what style of art?
31, Anthony Lynn,Anthony Lynn,0.000497817993164,0.7569468021392822,1.0,1.0,1.0,"The 2017 Los Angeles Chargers season is the franchise's 48th season in the National Football League (NFL), the 58th overall and the first under which former American football running back and current head coach for the Los Angeles Chargers of the NFL?"
