idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Both Raoul Walsh and John Lasseter are film directors.,film director,90.53375387191772,99.7145380973816,0.5802510380744934,0.3636363636363636,0.3636363636363636,What is the occupation of Wang Quan'an and Donald Sawyer?
1, Katharine Ross,Katharine Ross,90.6794729232788,95.32829570770264,1.0,1.0,1.0,What is the name of the actress who was born in both TheGraduate and The Stepford Wives?
2, Eatonville,Orange,90.06983017921448,94.4919819831848,0.1496994644403457,0.0,0.0,The Treaty of Raalte was signed by the sovereign Price of where?
3, American,American,90.5569281578064,94.54302430152892,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
4, Chelsea,Chelsea Football Club,90.47682356834412,94.23219466209412,0.8595088720321655,0.5,0.5,"The 1997 FA Cup Final was the 116th final, it was contested by Middlesbrough, and which football club based in Fulham ?"
5, Totopoly was created earlier.,Totopoly,90.3664174079895,96.5149838924408,0.7697086334228516,0.4,0.4,"Of Totopoly and Inkan aarre, which board game was created earlier?  "
6, True Colors Tour,The True Colors Tour,90.71134996414185,95.3489270210266,0.9831905364990234,0.8571428571428571,0.8571428571428571,"What concert tour visited Asia, Europe, and North America from 6 August 2015 to 11 January 2016 features collaborations with singers Jon Bellion, Troye Sivan, and rapper Logic?"
7, Jay Oliva,Patrick Lussier,90.18541860580444,95.05891132354736,0.3332723081111908,0.0,0.0,Who directed the movie where Jensen Ross Ackles plays Jason Todd?
8, The Good Wife,The Good Wife,90.60801434516908,95.47451877593994,1.0000001192092896,1.0,1.0,"What is the name of the American legal and political drama television series, which aired between 2009 and 2016 featuring Steven Boyer the stage and television actor and comedian?"
9," Daytona Beach, Florida.","Daytona Beach, Florida",90.39380478858948,96.13979530334473,0.982018232345581,1.0,1.0,"What site, popular among spring breakers, were also places were Jeopardy! Collect Championship contestant searches was held?"
10," The Con Mine started production in 1938, while the Giant Mine started production in 1944.",The Con Mine,90.91824746131896,103.58072090148926,0.430807501077652,0.3333333333333333,0.3333333333333333,"Which mine started production sooner, the Con Mine, or the Giant Mine?"
11, 1993,1988,90.5203697681427,95.38803243637084,0.6606292128562927,0.0,0.0,"Alfrederick ""Al"" Joyner, is an American former athlete and now coach,he was also the husband of Olympic gold medalist, and record holder Florence Griffith Joyner, also known as Flo-Jo, was an American track and field athlete, she's considered the fastest woman of all time, based on the fact that the world records she set, in what year?"
