idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Roberto Benigni is older.,Roberto Remigio Benigni,82.71698522567749,88.75293898582458,0.7513920664787292,0.5714285714285715,0.5714285714285715,"Which director is older, Ringo Lam or Roberto Benigni?"
1," ""Tie a Yellow Ribbon""","""Tie a Yellow Ribbon Round the Ole Oak Tree""",82.67216396331787,88.68009161949158,0.7477940320968628,0.6153846153846153,0.6153846153846153,What is the name of the song that both Johnny Carver and Michael Anthony Orlando Cassavitis both sang?
2, Sidney Morgan,Sidney Morgan,82.08880043029785,85.99071645736694,1.0,1.0,1.0,"Who appeared in the Alfred Hitchcock film ""Juno and the Paycock"", Michelangelo Antonioni or Sidney Morgan ?"
3, Eru Ilúvatar,Húrin,82.15899276733398,87.75588870048523,0.2685910761356354,0.0,0.0,Who was the hero of the book by J.R.R. Tolkien published in 1977?
4, Pierre Bouvier,Pierre Charles Bouvier,82.04761004447937,86.36463570594788,0.9619107246398926,0.8,0.8,who has more entertainment prowell Pierre Bouvier:or Jello Biafra
5, Composer,composer,82.02358031272888,85.48675584793091,1.0,1.0,1.0,What were Vincent McEveety and Peer Raben known for?
6, The National Amateur Body-Builders' Association (NABBA).,National Amateur Body-Builders' Association (NABBA),82.50390481948853,91.47366881370544,0.9875801205635072,0.923076923076923,0.923076923076923,"The Universe Championships are annual worldwide bodybuilding events organised by which organization, notable previous winners include bodybuilder, actor, and former governor of California Arnold Schwarzenegger and bodybuilder and actor Steve Reeves?"
7, Honolulu International Center (now known as the Neal S. Blaisdell Center),Ward Estate,82.00509262084961,92.1975486278534,0.1445890516042709,0.0,0.0,On which former estate was the venue of Aloha from Hawaii Via Satellite located?
8, 2000,2000,82.42397499084473,86.74040937423706,1.0,1.0,1.0,"Stags' Leap Winery in California, was purchased by Australian beer group with interests in brewing and soft drinks in what year?"
9, Kellie Bright,Natalie Gumede,82.489098072052,87.23030877113342,0.4620313048362732,0.0,0.0,"Tyrone Dobbs, the character from ""Coronation Street"", had a storyline with what actress who was a runner-up in the 2013 series of ""Strictly Come Dancing"" on BBC One?"
10, Tampa at the Amalie Arena.,Tampa Bay Lightning,82.65198588371277,88.59356355667114,0.5491539835929871,0.25,0.25,What hockey team is Wesley Walz the former assistant coach and has one Stanley Cup championship?
11, Yes.,yes,82.66292405128479,86.55979132652283,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
