idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," Sally Bowles in the 1972 film ""Cabaret"".",Sally Bowles,0.0005056858062744,1.8135123252868648,0.7073907852172852,0.4444444444444445,0.4444444444444445,What is the Academy Award-winning role of the actress who also starred Stepping Out?
1," No, Black Stone Cherry is an American hard rock band, while Gene Loves Jezebel is a British rock band.",no,0.0005083084106445,3.1296963691711426,0.2018032819032669,0.1,0.1,Are Chris Marker and Yvonne Rainer American?
2, Marlene Dietrich.,Marlene Dietrich,0.0004942417144775,0.7664332389831543,0.977912187576294,1.0,1.0,Inger Stender earned the description of being Denmark's version of what German actress?
3, 1955,1955,0.0004854202270507,0.5171279907226562,0.9999999403953552,1.0,1.0,Google's rival santa tracker has existed since what year?
4," No, Walk the Moon is from Cincinnati, Ohio, and After Midnight Project is from Los Angeles, California.",no,0.0005006790161132,2.878103017807007,0.1846763491630554,0.1111111111111111,0.1111111111111111,Are Chris Marker and Yvonne Rainer American?
5, No.,no,0.0004839897155761,0.3934600353240967,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
6," Over 3,000.","over 3,000",0.0004847049713134,0.8887097835540771,0.97272926568985,1.0,1.0,How many employees does Denise Coates's business have?
7, Osage County.,Osage County,0.0004966259002685,0.6428036689758301,0.984826385974884,1.0,1.0, U.S. Route 60 in Oklahoma runs through a city that is the county seat of what county?
8, Ron Weasley,"Ronald Bilius ""Ron"" Weasley",0.0004787445068359,0.5180072784423828,0.7428593635559082,0.6666666666666666,0.6666666666666666,"Yūki Tokiwa (常盤 祐貴 , Tokiwa Yūki , born on August 16, 1991 in Hyōgo-ken) is a Japanese voice actor, he  is the official Japanese voice dub-over artist for actor: ""Rupert Grint"" as which fictional character in J. K. Rowling's ""Harry Potter"" series?"
9, contracts through it.,contracts through,0.0004982948303222,0.6412971019744873,0.8732007741928101,0.8,0.8,A airline headquartered in Wilmington Air Park does what for Amazon Prime Air?
10," No, they do not. The Telescopes are an English band, while Ubiquitous Synergy Seeker is a Canadian band.",no,0.0004739761352539,3.65807843208313,0.0967369452118873,0.1052631578947368,0.1052631578947368,Are Chris Marker and Yvonne Rainer American?
11, 1998,1991,0.000490665435791,0.5177934169769287,0.6151503324508667,0.0,0.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?
12, David Walliams,David Walliams,0.0005040168762207,0.5802361965179443,0.9999998807907104,1.0,1.0,Who hosted Wall of Fame that the daughter of Bernie Ecclestone was featured in?
13, Russian,Armenian and Russian descent.,0.0004951953887939,0.2681243419647217,0.597737729549408,0.4,0.4,"What is the origin of the conductor of Where are You, my Brothers?"
14, the A160,the A160,0.0004975795745849,0.5395705699920654,1.0,1.0,1.0,"Lindsey Oil Refinery lies to the north of a British oil refinery in South Killingholme, that is situated south of the railway line next to what?"
15, Robin Pingeton.,Robin Pingeton,0.0014691352844238,0.6538584232330322,0.987462282180786,1.0,1.0,Who was the coach of the Missouri Tigers women's basketball team that was hired in 2010?
