idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Yes.,yes,0.0005183219909667,1.0345468521118164,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
1, Kentucky Kingdom,Hurricane Bay.,0.0005545616149902,0.7067632675170898,0.2452026307582855,0.0,0.0,"What is the name of the water park, in the amusement park, where the roller coaster Lightning Run is located ?"
2, RCA,RCA,0.0005156993865966,0.4849996566772461,1.0,1.0,1.0,What company helped fund the building of the outer space roller coaster that inspired part of the Walt Disney World Quest: Magical Racing Tour?
3," 34,228","34,228",0.0005156993865966,1.157880783081055,1.0,1.0,1.0,What is the current capacity of the stadium used by a team coached by Mickey Arthur?
4, James Worthy,Steve Kerr,0.000556468963623,0.9373550415039062,0.3701241612434387,0.0,0.0,What seven time NBA champion was acquired by the Cleveland Cavaliers in the 1989 season?
5, The Red Shoes (2005),"""The Red Shoes""",0.000537633895874,1.8392643928527832,0.8481107950210571,0.8571428571428571,0.8571428571428571,Which South Korean horror film starred Kim Sung-Soo? 
6, 2006,Italy,0.0005226135253906,1.005049467086792,0.3355343639850616,0.0,0.0,"In what country was Dino Zoff, the oldest winner of the World Cup, born?"
7, London,"South Kensington, London",0.0007071495056152,0.4881069660186767,0.7711192965507507,0.5,0.5,John McAleese led an SAS team that stormed an embassy in what location?
8, Ricky Warwick,Ricky Warwick,0.0005285739898681,0.7147808074951172,1.0000001192092896,1.0,1.0,Which musician in Circus Diablo is also the frontman for the Scottish hard rock band The Almighty?
9, Georgia.,Utah,0.000544786453247,0.7125797271728516,0.5681267976760864,0.0,0.0,In which state was the company whose current executive is Steve Lund founded?
10," The Mercedes-Benz E-Class, the coupé and convertible versions of the fourth generation Mercedes-Benz E-Class automobile.",Mercedes-Benz E-Class,0.0005347728729248,5.363404512405396,0.8251877427101135,0.3478260869565217,0.3478260869565217,"The Mercedes-Benz E-Class (W213 and S213) series represent the fifth-generation of the Mercedes-Benz E-Class range of executive cars, including sedan (W213) and station wagon (S213) configurations, it is the successor to the W212/S212 E-Class models, which series represent the fourth-generation of the Mercedes-Benz E-Class range of executive cars, including sedan (W212) and station wagon (S212) configurations?"
11, The Monkees,The Monkees,0.0005443096160888,0.9456682205200196,1.0,1.0,1.0,Which Los Angeles formed American rock and pop band stared in the 1968 musical Head?
12, Lee Jun-ho,Lee Jun-ho,0.0005164146423339,1.1685466766357422,1.0000001192092896,1.0,1.0,Which member of the South Korean boy band 2PM is in the Korean television drama Good Manager?
13, United States,United States,0.0005359649658203,0.7187690734863281,1.0000001192092896,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?
14, Chad Hugo,Chad Hugo,0.0005726814270019,0.7143094539642334,1.0000001192092896,1.0,1.0,"The Neptunes are a two-member producing group consisting of Pharrell Williams, and who?"
15, New York Knicks,Los Angeles Lakers,0.000528335571289,0.9460406303405762,0.5646928548812866,0.0,0.0,"For what team did a retired basketball player nicknamed Mr. Clutch played alongside with Earnest ""Earnie"" Killum?"
16, 1966,1966,0.0005252361297607,0.9804239273071288,1.0,1.0,1.0,"In which year was this American musician who wrote all songs of the album ""Brighten the Corners"" born?"
17, Shirley Jones,Shirley Jones,0.0005302429199218,0.7228546142578125,1.0,1.0,1.0,Who played the mother in the 1970ies American musical sitcom that also starred child actress Suzanne Crough?
18, Film and television director.,film and television director,0.0005373954772949,1.3944191932678225,0.9633824825286864,1.0,1.0,"Peter Watkins and Baltasar Kormákur, have which occupations in common?"
19, Philip Hammond,Philip Anthony Hammond,0.0005264282226562,0.714296817779541,0.948874056339264,0.8,0.8,The March 2017 United Kingdom budget was delivered by which Conservative Party politician?
20, Jacques Villeneuve,Jacques Villeneuve,0.0005633831024169,1.1675825119018557,1.0,1.0,1.0,Which 1995 CART Championship winner drove the BAR 004?
21, Josh Earnest.,Joshua Ryan Henry Earnest,0.0006482601165771,1.196516990661621,0.704204797744751,0.3333333333333333,0.3333333333333333,"Eric Schultz is a senior advisor to former President Barack Obama and is the founder of Schultz Group, after which White House Deputy Press Secretary, replaced Jay Carney to become White House Press Secretary, Schultz was appointed White House Deputy Press Secretary?"
22, 2003,1854,0.0005478858947753,0.9402074813842772,0.4373781681060791,0.0,0.0,"When was the University founded, from which Jamal Gray obtained a degree ? "
23, Harriet Beecher Stowe,Harriet Beecher Stowe,0.0005378723144531,1.6587436199188232,1.0,1.0,1.0,Who wrote the novel which the terms Tom show and Uncle Tom are derived from?
24, Tennis.,tennis,0.0005059242248535,0.714932918548584,0.9499958753585817,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?
25, RCA Nashville,RCA Nashville,0.0005276203155517,0.7134130001068115,0.9999999403953552,1.0,1.0,"What record label released the album that featured Miranda Lambert's song ""Somethin' Bad""?"
26, 1714,1714,0.000525951385498,0.9426617622375488,1.0000001192092896,1.0,1.0,When was the constituent college founded in which Francis Rosslyn Courtenay Bruce was educated?
27, 2017,"August 31, 2010",0.0005381107330322,0.9416782855987548,0.382474273443222,0.0,0.0,When was the first book of the series that has a book containing 122 chapters published?
28, Alec Baldwin and Kim Basinger.,Leary and Brian Grazer,0.000542402267456,2.099371910095215,0.3646259605884552,0.2222222222222222,0.2222222222222222,"The second episode of ""The Simpsons"" twentieth season guest stars which two actors who previously appeared in the fifth episode of the tenth season?"
