idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"No, they were not.",no,0.0007815361022949,5.196396827697754,0.2195051908493042,0.4,0.4,Are Chris Marker and Yvonne Rainer American?
1,"""Harmony: A New Way of Looking at Our World""",Harmony: A New Way of Looking at Our World,0.0008072853088378,0.6787302494049072,0.9092898964881896,1.0,1.0,Which 2010 book was written by the eldest child of Queen Elizabeth II?
2,Project Grizzly.,Project Grizzly,0.0007436275482177,0.2817955017089844,0.9854680299758912,1.0,1.0,"Between Project Grizzly and Takin' Place, which was filmed earlier?"
3,"67,044.","67,044",0.0007364749908447,0.3155825138092041,0.9737686514854432,1.0,1.0,What was the population in the 2010 census of the County in which the city of Hogansville is located ?
4,"""Life in the Fast Lane""",Life in the Fast Lane,0.0007545948028564,0.3899405002593994,0.9448232054710388,1.0,1.0,The Last Resort was the B-side of what Eagles' single in 1977?
5,Franco's troops.,Francisco Franco Bahamonde,0.0007619857788085,0.2756941318511963,0.5330393314361572,0.3333333333333333,0.3333333333333333,La Dona Catalana published a final issue on the same day that which Spanish general's troops began the Catalonia Offensive?
6,Joseph Roth.,Joseph Roth,0.0007321834564208,0.2404627799987793,0.9763595461845398,1.0,1.0,"Which novelist began writing earlier, Joseph Roth or J. M. Coetzee?"
7,Envoy Air Inc.,Envoy Air,0.0007393360137939,0.3156232833862304,0.8595644235610962,0.8,0.8,"What is the American Airlines Group that's headquartered in Irving, Texas?"
8,Sandema.,Sandema,0.0007088184356689,0.1838355064392089,0.9693812131881714,1.0,1.0,What is the capital of the district that Wiaga is in?
9,Vienna.,Schwechat,0.0007469654083251,0.2055799961090088,0.2096078097820282,0.0,0.0,Lauda Air is headquartered at the airport located in what city?
10,Maggie Smith,Maggie Smith,0.000746726989746,0.2031266689300537,1.0,1.0,1.0,A 2015 British comedy-drama film directed by Nicholas Hytner featured a three-time Olivier Award winner and what other actress?
11,"York Beach, Maine.","York Beach, Maine",0.0007603168487548,0.3139135837554931,0.9799050092697144,1.0,1.0,"Which village within the town of York, Maine was the filming location for the final film role of Colleen Dewhurst?"
12,China.,People's Republic of China,0.0007288455963134,0.2038979530334472,0.5142704248428345,0.3333333333333333,0.3333333333333333,"Yanzhou District and Yizheng, are in which country?"
13,Stewart Hendler.,Stewart Hendler,0.0008132457733154,0.2831590175628662,0.9786768555641174,1.0,1.0,"Who was the director of the 2016 American superhero science fiction-action film in which the actor, who played Aiden in the film ""Teen Spirit"", starred?"
14,Brendon McCullum.,Brendon McCullum,0.0007379055023193,0.3489143848419189,0.9880858063697816,1.0,1.0,Which player of Birmingham Bears T20 Cricket Club is born on 27 September 1981 ?
15,Mexico.,Mexico,0.0007853507995605,0.2067327499389648,0.9588402509689332,1.0,1.0,"Where did the career begin of the actress who stared in the 2002 American biopic drama film, Frida?"
