idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Bollywood films.,Bollywood,0.0005202293395996,0.568511962890625,0.8388261795043945,0.6666666666666666,0.6666666666666666,The romantic drama film Kabhie Kabhie which featured the song Kabhi Kabhie Mere Dil Meim is what genre?
1, a joint civil-military international airport,joint civil-military international airport,0.0005171298980712,1.037600040435791,0.9746013879776,0.9090909090909092,0.9090909090909092, Montrose Regional Airport a public airport as opposed to Luis Muñoz Marín International Airport which is what?
2, The University of Toronto.,The University of Toronto,0.000516653060913,0.7635364532470703,0.983822762966156,1.0,1.0,Which was founded first University of Toronto and University of Salento?
3, Jagged Little Pill,Jagged Little Pill,0.0005056858062744,0.6463630199432373,1.0,1.0,1.0,"Richard F. W. Davis worked with a Canadian American alternative rock singer, who released what album in 1995?"
4, EN World,EN World,0.0005009174346923,0.4000842571258545,1.0,1.0,1.0,The name of the ENnie Awards is derived from what British-owned tabletop role-playing game news and reviews website founded in 2000?
5, Curtis Hanson,Lee,0.0005011558532714,0.3922834396362304,0.2188965678215026,0.0,0.0,What is the middle name of the director of the television drama film Too Big to Fail ?
6, Larry Blyden,Larry Blyden,0.0005156993865966,0.6458296775817871,1.0000001192092896,1.0,1.0,"Which of the host of ""Personality""  won the Tony Award for Best Featured Actor In 1972?"
7, Arvida/JMB Realty,Arvida/JMB Realty,0.0004975795745849,0.7710156440734863,0.9999999403953552,1.0,1.0,"What American development company, known for developing Walt Disney World, also designed the master planned community that Bobby Kent was murdered in?"
8, Zoë Kravitz,Jessica Parker Kennedy,0.0005197525024414,0.762627124786377,0.359177827835083,0.0,0.0,"Gemini was a film that starred which Canadian actress who had a role on the CW series ""The Secret Circle""?"
9, The United States Air Force.,United States Air Force,0.0005109310150146,0.8877511024475098,0.9240896701812744,0.888888888888889,0.888888888888889,"The Pratt & Whitney J58 was a jet engine that powered a long-range, Mach 3+ strategic reconnaissance aircraft operated by who?"
10, New Zealand,New Zealand,0.0005161762237548,0.3953397274017334,1.0,1.0,1.0,"From which country is the actor who starred in People Places Things with Regina Hall, Jessica Williams, Stephanie Allynne and Michael Chernus ?"
11," April 4, 1968","April 4, 1968",0.0005209445953369,1.0475893020629885,1.0,1.0,1.0,"James Earl Ray, was a convicted murderer who assassinated James Earl Ray, was a convicted murderer assassinated Martin Luther King Jr., an American Baptist minister and activist who became the most visible spokesperson and leader in the Civil Rights Movement, on which date, in Memphis, Tennessee? "
12, Scots,Scots,0.0005080699920654,0.269054651260376,1.0000001192092896,1.0,1.0,"What language from Scotland is spoken in Lowland Scotland, and was used in the town of Bonhill?"
13, Taylor Swift,Taylor Swift,0.0005269050598144,0.4023914337158203,1.0,1.0,1.0,What is the name of the music artist talked about in the paragraph's?
14, Carlson Rezidor Hotel Group.,Carlson Rezidor Hotel Group,0.000495433807373,1.012584209442139,0.9868093729019164,1.0,1.0,Radisson Blu Hotel is operated by a hotel company that is a subsidiary of what group?
15," No, they are not based on the same book.",no,0.0005006790161132,1.5078856945037842,0.1579004377126693,0.1999999999999999,0.1999999999999999,Are Chris Marker and Yvonne Rainer American?
