idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Battleship (2012),Battleship,0.0545594692230224,8.573226928710938,0.8611623048782349,0.6666666666666666,0.6666666666666666,"What movie did Bill Stinchcomb star in that featured a large, heavily armored warship?"
1, They are both involved in the film industry.,producer and director,0.0513937473297119,8.93563461303711,0.6164934635162354,0.0,0.0,"Spencer Gordon Bennet and Ralph Smart, have which occupations in common?"
2, Red Lodge.,Red Lodge,0.054805040359497,8.188693046569824,0.9791292548179626,1.0,1.0,"Fox is an unincorporated community in Carbon County, Montana, United States, Fox was an important stop on the Northern Pacific Railway to which city in and the county seat of Carbon County, Montana, United States?"
3, Belgian,British,0.0467340946197509,7.926066875457764,0.5329697132110596,0.0,0.0,Of which nationality is the co-designer of the Sea Truck?
4, 1972,1972,0.0598688125610351,8.178220272064209,1.0000001192092896,1.0,1.0,The film Jogan fetures a song by a musician that died in what year?
5, Oswald,Tiny TV,0.0502407550811767,7.937856674194336,0.1611743867397308,0.0,0.0,"Which show on Tiny TV aired on August 20, 2001?"
6, Baran bo Odar and Jantje Friese,Baran bo Odar and Jantje Friese,0.0486040115356445,9.165692329406738,1.0,1.0,1.0,Who created the German language Netflix series in which Anatole Taubman will appear?
7, Yes.,no,0.047029972076416,8.045538902282715,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
8, West Saxons.,West Saxon,0.0568718910217285,8.307183027267456,0.8720310926437378,1.0,1.0,The Battle of Aclea between the West Saxons lead by Æthelwulf and the Danish Vikings resulted in which side winning?
9," Igor Stravinsky was born on June 17, 1882, and Béla Bartók was born on March 25, 1881.",Béla Viktor János Bartók,0.0650298595428466,11.87782907485962,0.4459931254386902,0.3076923076923077,0.3076923076923077,"Which composer, Mikhail Glinka or Béla Bartók, lived to a later date?"
10, Catcha Lake,Catcha Lake,0.0465412139892578,8.157461166381836,1.0,1.0,1.0,"Which one of the following, Catcha Lake or Kemess Mine, is  located in the central part of Nova Scotia's Halifax Regional Municipality?"
11, 2009,2009,0.063051700592041,8.187013387680054,0.9999998211860656,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?"
12, Chicago.,"Chicago, Illinois",0.0545651912689209,8.078248739242554,0.865953803062439,0.6666666666666666,0.6666666666666666,In what city is both the Aon Center and the Trump Tower located in?
13, Music Producer of the Year.,Music Producer of the Year,0.0524108409881591,8.560548067092896,0.9838286638259888,1.0,1.0,"Omo Baba Olowo is the debut album of Davido, who collaborated in production with a British-born Nigerian record producer who was nominated at the 2014 Nigeria Entertainment Awards in what category?"
14, 1932,1932,0.0479223728179931,8.163946866989136,0.9999998807907104,1.0,1.0,When was the club formed that contested the 1984 WAFL Grand Final against East Fremantle ?
15, Horse-chestnut tree.,"horse-chestnut tree (""Aesculus hippocastanum"")",0.0502476692199707,8.548208951950073,0.8032042980194092,0.7499999999999999,0.7499999999999999,What is the type of tree described in a diary that was given to Otto Frank?
