idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," I couldn't find any information on an actor starring in a film called ""Where DAnger Lives"".",Claude Rains,0.0005145072937011,9.208129405975342,0.2483206391334533,0.0,0.0,What English actor appeared in films like “The Invisible Man” and “Robin Hood” while costarring with Lon Chaney JR in the 1941 edition of “The Wolf a man”?
1, 2009,2009,0.0005397796630859,1.722574234008789,0.9999998211860656,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?"
2, Fritillaria,Teucrium,0.0004935264587402,2.126161575317383,0.371262788772583,0.0,0.0,"Which plant has more species, Teucrium or Atalaya?"
3, Yes,yes,0.0005023479461669,0.8846781253814697,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
4, Yes.,yes,0.0004937648773193,1.298457384109497,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
5, Tommy,Tommy,0.0005078315734863,0.8868618011474609,1.0,1.0,1.0,What double-LP album preceded a British film of the same name starring Jack Nicholson among others?
6, Paul Brandt,Paul Brandt,0.0005006790161132,1.7152976989746094,1.0,1.0,1.0,What country artist born as Paul Rennée Belobersycky released the album A Gift?
7, 15,15th,0.0005013942718505,1.3129284381866455,0.7394036054611206,0.0,0.0,"Jason Maurice Capel, was the head coach, which number, of the Appalachian State Mountaineers men's basketball team, he is the brother of Jeff Capel?"
8, Sugar,Sugar,0.0005216598510742,0.8910760879516602,1.0000001192092896,1.0,1.0,"Which band was formed first, Fun or Sugar?"
9," Australia, New Zealand, and New Caledonia.",Australia,0.0005078315734863,5.006364822387695,0.5689584016799927,0.2857142857142857,0.2857142857142857,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
10, They are both musicians.,band,0.000497817993164,2.5394387245178223,0.3616692125797272,0.0,0.0,What kind of group does Social Distortion 2001 Tour and Mike Ness have in common?
11, Washington,Knox County,0.0004971027374267,0.8838353157043457,0.332128643989563,0.0,0.0,Maine State Route 206 is located entirely in what county?
12," Eugene Joseph McCarthy was born on March 29, 1916.","March 29,",0.000495433807373,6.256331443786621,0.3833934664726257,0.3636363636363636,0.3636363636363636,"What is the birthdate of this American politician, poet, and long time Congressman from Minnesota, whose campaign manager was Blair Clark?"
13, Gamora,Meredith Quill,0.0005037784576416,1.3128767013549805,0.314627081155777,0.0,0.0,"What character in ""Guardians of the Galaxy"" did the actress that joined Anthony Hopkins in the cast of ""Transformers: The Last Knight"" play?"
