idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,U2 360° Tour.,"""No Line on the Horizon""",0.0008976459503173,1.7270190715789795,0.2277698218822479,0.0,0.0,"What album launched the tour in which U2 first played ""Electrical Storm"" live?"
1,Sparrow Records.,One Little Indian and Elektra Records,0.0008397102355957,0.285017728805542,0.4247378706932068,0.25,0.25,"What records released the album that has ""Big Time Sensuality"" as fourth single?"
2,Huayi Brothers.,Huayi Brothers,0.0007221698760986,0.2828187942504883,0.9878625273704528,1.0,1.0,Who are the managers for the Chinese actor who appears in The Three-Body Problem alongside Zhang Jingchu?
3,United States Army War College.,Parameters,0.0007343292236328,0.3563497066497803,0.0326186008751392,0.0,0.0,What academic journal is published by U.S. Army educational institution which grants its graduates a master's degree in Strategic Studies?
4,Samuel Gbaydee Doe.,Samuel Gbaydee Doe,0.0007276535034179,0.3569262027740478,0.9895214438438416,1.0,1.0,"which conflict, peace, and development professional from Liberia found West Africa Network for Peacebuilding "
5,Eddie Vedder.,Eddie Vedder,0.0006384849548339,0.2833859920501709,0.9830845594406128,1.0,1.0,"Between David Vincent and Eddie Vedder, who had a more diverse musical career?"
6,The Texas Education Agency.,Texas Education Agency,0.0006680488586425,0.3183953762054443,0.9589462876319884,0.8571428571428571,0.8571428571428571,Lizzette Reynolds came to attention over the firing of the director of science of what agency?
7,The Canadian Football League (CFL).,Big Ten,0.0005884170532226,0.4299736022949219,0.1513477563858032,0.0,0.0,Angela Tincher pitched a no-hitter against the team that is now a member of what athletic conference?
8,Carrie Underwood did not collaborate with Keith Urban on Ripcord.,Carrie Underwood,0.0005674362182617,0.6151690483093262,0.5015673637390137,0.3333333333333333,0.3333333333333333,"What ""Some Hearts"" singer collaborated with Keith Urban on Ripcord?"
9,"Frantz Yvelin is a French businessman and pilot, and Aigle Azur is a French airline he currently leads as CEO.",airline,0.0007052421569824,1.1676733493804932,0.3908249139785766,0.0952380952380952,0.0952380952380952,who were Frantz Yvelin and Aigle Azur
10,The Winklevoss twins started a digital currency exchange with Counterparty.,The Winklevoss twins,0.0007331371307373,0.6886069774627686,0.6413138508796692,0.4615384615384615,0.4615384615384615,"After suing Mark Zuckerberg, who started a digital currency exchange?"
11,"""You Are Old, Father William"" to the Caterpillar.",The Mock Turtle,0.0007257461547851,0.617267370223999,0.1942224204540252,0.1818181818181818,0.1818181818181818,Which fictional character devised by Lewis Carroll did  Alice recited 
12,The King of Fighters.,The King of Fighters,0.0007336139678955,0.3222053050994873,0.9851702451705932,1.0,1.0,"Kyo Kusanagi, whose name and abilities are relatable to the Yamaya no Orochi legend, is a fictional character in what fighting game series?"
13,The Tijuana Cartel or 'Arellano-Félix Organization'.,Cartel Tijuana Nueva Generación,0.0006287097930908,0.7311160564422607,0.7707467079162598,0.3076923076923077,0.1538461538461538,Benjamín Arellano Félix is a former leader of this Mexican criminal organization that became known as what in 2016?
14,Alsace region of France.,Alsace region,0.0007393360137939,0.3601343631744385,0.9396852850914,0.6666666666666666,0.6666666666666666,In what region was a golden pale lager made by a brewery founded by Geronimus Hatt first brewed?
15,Funny Games.,Funny Games,0.0008037090301513,0.2489130496978759,0.9468101263046264,1.0,1.0,The remake in English of which psychological thriller was made by the French Company CelluloidDreams?
16,David Gordon Green.,David Gordon Green,0.0006427764892578,0.285762071609497,0.9873598217964172,1.0,1.0,"Which filmmaker directed both dramas and comedies, David Gordon Green or Raoul Peck?"
17,19 June 1961,25 June 1961,0.0008211135864257,0.3652770519256592,0.9842609167099,0.6666666666666666,0.6666666666666666,"Extras, is a British sitcom about extras working in television, film, and theatre, the series was co-produced by the BBC and HBO and was created, written, and directed by Ricky Dene Gervais, an English comedian, actor, writer, producer, director, singer, and musician, born on which date?"
18,Our Town.,Our Town,0.0006754398345947,0.248507022857666,0.9505839347839355,1.0,1.0,Which Thornton Wilder play did Jerome Alden's wife dance in on the original Broadway production?
19,Marc Cherry.,Marc Cherry,0.0006036758422851,0.2469987869262695,0.9856280088424684,1.0,1.0,Who created the series that stars Madison De La Garza as the character Juanita Solis?
20,Elizabeth: The Golden Age.,Elizabeth: The Golden Age,0.0006048679351806,0.3601012229919433,0.9883533120155334,1.0,1.0,The Film Captain Corelli's Mandolin was directed by John Madden and featured costumes by Alexandra Byrne who won an Academy Award for her work in which film?
21,Bing Crosby.,Tony Martin,0.0005879402160644,0.2487697601318359,0.3602098524570465,0.0,0.0,"Who is one actor from Winner Takes Al and was born December 25,1913"
22,The Conservative Party.,Conservative Party,0.0006096363067626,0.2872622013092041,0.9196946620941162,0.8,0.8,Ann Winterton and her husband Sir Nicholas Winterton were both MPs for which British party?
23,North Shore School District.,North Shore School District,0.0005598068237304,0.3245704174041748,0.9811053276062012,1.0,1.0,What school district oversees the schools of the village where Stephen Harding House is located?
