idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"Charles Sorley was born first, on May 19, 1895.",Pearl Sydenstricker Buck,0.0012929439544677,2.563101291656494,0.1754814833402633,0.0,0.0,"The Pearl Buck Award is distributed by the Sino-American Foundation for the Advancement of Hermeneutical Studies to teachers, this award is named for which Chinese-raised, Nobel Prize-winning humanitarian?"
1,"to Starr during the making of ""Ringo"". The track serves as a farewell from Starr to his audience in the manner of a show-closing finale, by lyrically referring to the completion of the album. During the extended fadeout, Starr delivers a spoken message in which he thanks the musicians and studio personnel who helped with the recording of ""Ringo"" – among them, Harrison, John Lennon and Paul McCartney, and his producer, Richard Perry.

Lancashire Hustler: 
Lancashire Hustler is an album by Keef Hartley. This album is credited as a solo effort by Hartley, with Robert Palmer, Elkie Brooks and Pete Gage of the band Vinegar Joe (with whom Hartley worked on the 1972 album ""Rock and Rock Gypsies"") providing support on some tracks.

Live at the Greek Theatre 2008: 
Live at the Greek Theatre 2008 is a live album released by musician Ringo Starr & His All-Starr Band in 2010. It is one of few current albums that Ringo Starr has released on a major label, this one being released on Universal Music Group, as well as his 2008 studio album ""Liverpool 8"", which was released under Capitol Records. One of the reasons that this particular live album might have been released on a more popular label is because the Greek Theatre (located in Los Angeles) is more of a bigger venue then some of Ringo's other concert locations. The album oddly removes many of the songs that were sung at the concert. On the filmed concert, also included with the CD, there are several more songs. Such examples are Edgar Winter's ""Frankenstein"" and what would have been an obvious choice for the album, a live version of Ringo Starr's ""Liverpool 8"" song. Also, there is a sing-along version of John Lennon's ""Give Peace a Chance"". News of the album was originally revealed on the Beatles' official website as well as Ringo's official website.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
         ITunes Live from Capitol Studios was streamed live to celebrate the release of Paul McCartney's new studio album, When was this album released?
        
        assistant
         February 2012.",February 2012,0.0011024475097656,0.6847438812255859,-0.0158955845981836,0.0111731843575419,0.0111731843575419," ITunes Live from Capitol Studios was streamed live to celebrate the release of Paul McCartney's new studio album, When was this album released ?"
2,1707,1707,0.0009570121765136,0.5959665775299072,1.0000001192092896,1.0,1.0,"Sir John Moore, 1st Baronet is a national of a country that was inaugurated in which year ?"
3,New York City.,New York City,0.0010740756988525,0.6855106353759766,0.9656890034675598,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City
4,2014.,2014,0.0011765956878662,0.6768419742584229,0.9431241750717164,1.0,1.0,What year did Rene Russo star in the American thriller film Nightcrawler?
5,The Jesus and Mary Chain.,The Jesus and Mary Chain,0.0009782314300537,0.7624995708465576,0.9839556217193604,1.0,1.0,Which band formed earlier The Jesus and Mary Chain or The Owl Service?
6,2016,2016,0.0010666847229003,0.6042590141296387,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
7,Marc Webb.,Marc Preston Webb,0.0009472370147705,0.6051042079925537,0.8613855242729187,0.8,0.8,Who was the director of a 2012 film with main character Peter Parker?
8,Sunny.,Sunny,0.0009582042694091,0.5643842220306396,0.9451606273651124,1.0,1.0,Chun Woo-hee had a supporting role in which 2011 South Korean comedy-drama?
9,Nobuyoshi Tamura is involved in a club that involves a sport developed by Morihei Ueshiba.,footballers,0.0009751319885253,1.3818857669830322,0.2242559492588043,0.0,0.0,Who is involved in a club that involves a sport developed by Morihei Ueshiba?
10,Lyn Dobson.,Rory Storm,0.0009644031524658,0.6398851871490479,0.2616330087184906,0.0,0.0,Which musician has ties to both Keef Hartley and Ringo Starr?
11,"The Stratford Festival, founded by Tom Patterson.",Tom Patterson,0.0011007785797119,0.9204261302947998,0.5619907379150391,0.4444444444444445,0.4444444444444445," Lilian Sukis sang the role of Countess Almaviva in Wolfgang Amadeus Mozart's ""The Marriage of Figaro"" at an internationally recognized annual repertory theatre festival founded by who?"
12,30 BC.,30 BC,0.0011329650878906,0.6857001781463623,0.9868732690811156,1.0,1.0,"Ancient Egypt was an ancient civilization of eastern North Africa, concentrated along the northern reaches of the Nile River in Egypt, its history occurred in a series of stable ""kingdoms"", separated by periods of relative instability known as ""intermediate periods"", the history of ancient Egypt spans the period from the early prehistoric settlements of the northern Nile valley to the Roman conquest, in what year?"
13,"66,135.","66,135",0.0009739398956298,0.6846790313720703,0.9738513827323914,1.0,1.0,What was the population as of the 2010 census of the city where Elston Hall is located?
14,Jefferson County and Silver Bow County.,between Jefferson County and Silver Bow County,0.0010230541229248,0.8059341907501221,0.9478458166122437,0.923076923076923,0.923076923076923,I-90 crosses the Continental Divide over a mountain pass that sits on the border between which two counties ?
15,David Adams.,David Adams,0.0010039806365966,0.6277182102203369,0.9776423573493958,1.0,1.0,"Who won 19 doubles titles and finished runner-up an additional 33 times, including at the French Open in 1992, David Adams or Jimmy Arias?"
