idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,SRM Group owns the magazine Puthiya Thalaimurai.,SRM Group,0.3739144802093506,2.334004163742065,0.5751222372055054,0.4444444444444445,0.4444444444444445,What company owns the magazine that shares a name with the channel that airs the show Oorum Unavum?
1,"""Boogie"" was based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova.",Boogie,0.3541443347930908,1.4380784034729004,0.5291261672973633,0.1052631578947368,0.1052631578947368,The Nike Global Challenge has featured players such as one drafted by the Sacramento Kings whose nickname is what?
2,American.,American,1.3305299282073977,0.318657636642456,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
3,Flowers.,leaves,0.648993730545044,0.319218635559082,0.4955096244812011,0.0,0.0,What part of a plant does Berzelia and Cabomba have in common?
4,World War I.,World War II,0.3349397182464599,0.3681633472442627,0.7649798393249512,0.6666666666666666,0.6666666666666666,"Battle of Tarawa and Operation Overlord, occurred during which event?"
5,2005.,1976,0.3675289154052734,0.3905694484710693,0.5520569086074829,0.0,0.0,"Rhythm Heritage and a one eyed singer recorded the theme music for ""Keep Your Eye On The Sparrow"" in which year?"
6,Cindy Stein.,Cindy Stein,0.4041392803192138,0.3566610813140869,0.9790729880332948,1.0,1.0,The 2014-15 Missouri Tigers women's basketball team was hired to replace which former coach?
7,Epic Records.,CBS Records,0.382460355758667,0.356858491897583,0.4222974777221679,0.5,0.5,What label released the 1979 album that John Robertson worked on with Quincy Jones?
8,"Bernard Ebbers, who was of American nationality.",Canadian,0.2945795059204101,0.5816893577575684,0.3148238658905029,0.0,0.0,"What nationality of the person who ""Back to Creationism"" was dedicated to?"
9,"Terence Davies directed the 2011 British romantic drama film ""The Deep Blue Sea"".",Cary Fukunaga,0.3562147617340088,0.9225003719329834,0.0457616075873374,0.0,0.0,"Who was the director of the 2011 British romantic drama film, starring the actress who made her screen debut on the Australian television drama ""All Saints"" in 2004?"
10,The Sun Bowl.,"El Paso, Texas",0.2676165103912353,0.3954603672027588,0.2443227767944336,0.0,0.0,"Where is the NCAA bowl, which made its debut in the 1935-36 season, held?"
11,Warren Beatty.,Warren Beatty,0.2912948131561279,0.3947114944458008,0.9734181761741638,1.0,1.0,Who directed a 2016 American romantic comedy-drama that casts features the daughter of English musician Phil Collins?
12,There is no Japanese member of the Value Alliance mentioned in the text.,All Nippon Airways,0.2497918605804443,0.6639914512634277,0.3317509293556213,0.0,0.0,What airline is the Japanese member of the low-cost Value Alliance wholly owned by?
13,Kuwait.,oil field service,0.2528784275054931,0.3185319900512695,0.2577428519725799,0.0,0.0,"Though most famously run by former Vice President Dick Cheney, Halliburton Energy Services was run by Thomas H. Cruikshank during the 80s and early 90s.  What was their primary area of operation?"
14,Experimental metal.,metal band,0.4888412952423095,0.3064184188842773,0.5801879167556763,0.5,0.5,Both Dødheimsgard and Avant-garde metal are both examples of what?
15,Jazz.,jazz,0.5379934310913086,0.3177330493927002,0.971104621887207,1.0,1.0,What style of music is associated with The Chicago Black Renaissance?
