idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,They wore red to signify their high status and wealth.,to symbolize the blood of Christ and the Christian martyrs,0.349205732345581,2.642958641052246,0.3698301315307617,0.2,0.2,Why did the Popes of the middle ages wear red?
1,1295.,1295,0.3340716361999511,0.835808515548706,0.9551343321800232,1.0,1.0,In what year did cardinals in the Roman Catholic church start wearing red?
2,1968.,1968,1.5620415210723877,0.8370108604431152,0.9550771117210388,1.0,1.0,When was the Terry v. Ohio case?
3,"The study of fluid flows in the high vacuum regime, where the mean free path of residual gases is longer than the chamber or objects present.",study of fluid flows,0.5213191509246826,1.881221055984497,0.5168144702911377,0.2666666666666667,0.2666666666666667,What is particle gas dynamics?
4,Kyoto.,Kyoto,0.3836116790771484,0.7445695400238037,0.9672473669052124,1.0,1.0,Where was the military academy located?
5,By a key switch located inside the elevator on the centralized control panel.,Phase-two mode can only be activated by a key switch located inside the elevator on the centralized control panel,0.2844634056091308,1.2857730388641355,0.6161851286888123,0.787878787878788,0.787878787878788,How is the Phase-two mode enabled?
6,"Red, Green, and Blue.","red, green and blue",1.141000509262085,0.9630513191223145,0.949793577194214,1.0,1.0,Which colors are part of the RGB model?
7,"Increased performance in competitions, including professional sport and multiplayer video games.",increased performance,0.2640068531036377,1.2400693893432615,0.6351094245910645,0.3076923076923077,0.3076923076923077,"Wearing red is connected to what result in humans, in terms of sport?"
8,1853.,1853,0.3126728534698486,0.8384988307952881,0.9680261015892028,1.0,1.0,When did Washington University secure its charter?
9,Reduce it.,reduce air pressure by around 20%,0.3185763359069824,0.5691604614257812,0.3234614729881286,0.25,0.25,A typical vacuum cleaner produces enough suction to do what to air pressure?
10,A red flag was a signal for a battle or a fight in the Middle Ages.,defenders of a town or castle would fight to defend it,0.3423175811767578,1.4207286834716797,0.2902577519416809,0.2222222222222222,0.2222222222222222,What did a red flag signal in the Middle Ages?
11,A motor mechanic using a system of toothed wheels.,a motor mechanic utilizing a system of toothed wheels,0.4435510635375976,1.155229091644287,0.9803529977798462,0.8888888888888888,0.8888888888888888,What controlled the traction?
12,"Approximately 300,000.","300,000",0.660301923751831,0.6860864162445068,0.7606668472290039,0.8,0.8,How many Super Famicoms were produced in the first run?
13,A tiny grain.,a tiny grain,2.430741786956787,0.8295514583587646,0.9812091588974,1.0,1.0,What does Kokkos mean in english?
14,10 torr to 10−3 torr.,10 torr to 10−3 torr,0.2974705696105957,1.1786189079284668,0.9750394821166992,1.0,1.0,A Pirani gauge is accurate within what ranges?
15,Complicated programs could be developed and debugged in days rather than the weeks required for plugboarding the old ENIAC.,programs could be developed and debugged in days rather than the weeks,0.4839890003204345,1.76550555229187,0.6864473819732666,0.7741935483870968,0.7741935483870968,What were advantages for programming new ENIAC?
16,Violet.,violet,0.3152699470520019,0.5271828174591064,0.9618127942085266,1.0,1.0,Which color is opposite of red on the visible spectrum?
17,"The elevator doors close and the car remains unusable until reset, usually by cycling the elevator main power switch.","The doors then close after an adjustable time period and the car remains unusable until reset, usually by cycling the elevator main power switch",0.5390992164611816,1.5797843933105469,0.9103378057479858,0.8372093023255814,0.8372093023255814,"Once the passengers have exited, what happens?"
18,"His published works covered topics such as quantum mechanics, game theory, economics, set theory, continuous geometry, measure theory, and weather systems.","60 in pure mathematics, 20 in physics, and 60 in applied mathematics",0.3782155513763428,1.897979497909546,0.3978710472583771,0.0606060606060606,0.0606060606060606,"Of his published works, what topics were they covering?"
19,"Red lake was made by mixing organic dyes, made from insects or plants, with white chalk or alum.","insects or plants, with white chalk or alum",0.3966069221496582,1.6301004886627195,0.5072212815284729,0.6153846153846153,0.6153846153846153,What was red lake composed of?
20,The ground state of matter.,the ground state of matter.,0.3753092288970947,0.6817619800567627,1.0000001192092896,1.0,1.0,The Vacuum state is considered what?
21,Einstein's field equations.,Einstein,0.275496244430542,0.8858950138092041,0.6223654747009277,0.4,0.4,Who's equations  helped to imply vanishing of the Ricci tensor?
22,Hot cathode and cold cathode.,hot cathode and cold cathode.,0.3838427066802978,1.014700412750244,1.0000001192092896,1.0,1.0,What are the two types of Ion gauges?
23,Elastic and porous tissues.,tissues are elastic and porous,0.2650983333587646,0.879237174987793,0.9508355259895324,0.888888888888889,0.6666666666666665,What prevents body rupture at low altitude when human body is bloated by gas bubbles?
24,The electronics of the new ENIAC ran at one-sixth the speed of the old ENIAC.,new ENIAC ran at one-sixth the speed,0.3274099826812744,1.6434404850006104,0.8694897890090942,0.6666666666666666,0.6666666666666666,What was the speed difference with new ENIAC?
25,"Kermes lake was made from the kermes vermilio insect, which thrived on oak trees around the Mediterranean.",kermes insects,0.5217008590698242,1.7586255073547363,0.6447097063064575,0.2105263157894736,0.2105263157894736,What was kermes lake made from?
26,Nobles.,nobles,0.5173797607421875,0.7868630886077881,0.9659461975097656,1.0,1.0,Who painted their mansions red during the Song and Tang dynasties?
27,Protection against loss of all electrically powered instruments.,"protection against loss of all (electrically powered) instruments,",0.3377859592437744,0.8436281681060791,0.9835466742515564,1.0,1.0,Why are the Attitude indicator and heading indicator vacuum-powered?
28,Red and blue light.,red and blue,0.449077844619751,0.8816301822662354,0.7972486615180969,0.8571428571428571,0.8571428571428571,What colors are used to create purple on a computer screen?
29,Cartesian mechanical philosophy.,Cartesian mechanical philosophy,0.3364205360412597,0.8369150161743164,0.9853569865226746,1.0,1.0,What philosophy combined with Descartes to push quantum activity in the 20th century?
30,Vermilion.,vermilion,0.289853572845459,0.7847158908843994,0.9810329079627992,1.0,1.0,What pigment was used to paint villas in ancient Rome?
31,The Cincinnati Red Stockings became the Atlanta Braves.,the Atlanta Braves,0.3105385303497314,1.1009509563446045,0.7116590738296509,0.5454545454545454,0.5454545454545454,What team did the Cincinnati Red Stockings become?
32,It would change color.,change color,0.4846446514129638,0.8794205188751221,0.6351834535598755,0.6666666666666666,0.6666666666666666,What would to the carmine pigment if not used diligently?
33,A white flag with four small and one big red cross.,one big red cross,0.3597896099090576,1.1913156509399414,0.7005842924118042,0.5333333333333333,0.5333333333333333,What is in the middle of the Georgian flag?
34,"The McLeod gauge can measure vacuums as high as 10−6 torr (0.1 mPa), which is the lowest direct measurement of pressure possible with current technology.",can measure vacuums as high as 10−6 torr,0.3915979862213135,2.341682195663452,0.6975983381271362,0.5,0.5,Why is the McLeod gauge special?
