idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Zooey Deschanel.,Zooey Deschanel,0.3035850524902344,3.4799396991729736,0.9888900518417358,1.0,1.0,What ukulele player has Sheldon Gomberg worked with?
1,"Muscle Shoals, Alabama.","Muscle Shoals, Alabama",0.3072817325592041,2.505340814590454,0.9850403070449828,1.0,1.0,"""Somewhere in the Vicinity of the Heart"" is a song recorded by a country music band that was founded in what city and state?"
2,Syria,Soviet Union,0.3179264068603515,2.238415479660034,0.4492249488830566,0.0,0.0,"""Third World"" referred to countries that remained non-aligned with either NATO or a grouping of states aligned with who? "
3,David Bell.,David Michael Bell,0.2417719364166259,2.0309054851531982,0.9163378477096558,0.8,0.8,Buddy Bell is the father of which St. Louis Cardinals bench coach?
4,Albert Finney,Albert Finney,0.4036893844604492,2.161576271057129,1.0,1.0,1.0,"What is the name of the actor who played in the remake of ""Night Must Fall"" and ""Skyfall""? "
5,The 2010 population of the city where Lava Tree State Monument is located is not specified in the given context.,945,0.3094069957733154,3.6311092376708975,0.0912963524460792,0.0,0.0,What was the 2010 population on the city where Lave Tree State Monument is located?
6,"No, Tithonia is a genus of flowering plants, while Pachysandra is a genus of evergreen perennials.",yes,0.4169228076934814,3.183483362197876,0.0698260962963104,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
7,The Netherlands.,the Netherlands,0.6205627918243408,2.198213577270508,0.9714319705963136,1.0,1.0,The company that owns the Brent field is headquartered in what country?
8,Captain Henry T. Elrod.,Henry T. Elrod,0.3972604274749756,2.532859563827514,0.8944409489631653,0.8571428571428571,0.8571428571428571,"What Yale alumni had an ""Oliver Hazard Perry""-class frigate named after him?"
9,Michelle Fairley is from Northern Ireland.,Northern Ireland,0.3388509750366211,2.4742140769958496,0.5540639162063599,0.5,0.5,"From where was the actor opposite which Maggie Grace appeared in ""Taken""?"
10,Film director.,film director,0.3865084648132324,2.051711082458496,0.9636179208755492,1.0,1.0,What is the occupation of Wang Quan'an and Donald Sawyer?
11,2005,2005,0.9388728141784668,2.048250913619995,1.0,1.0,1.0,"In which year was this former Detroit City Council member, with whom Sheila Cockrel had a fractious relationship with, first elected to the council?"
12,6072 ft,6072 ft,0.8118371963500977,2.300556898117065,1.0,1.0,1.0,How long is the roller coaster that sprawls across much of Paradise Pier?
13,"No, Liberty University is in Virginia and Rutgers University is in New Jersey.",no,1.685633659362793,3.025439500808716,0.1447844058275222,0.1428571428571428,0.1428571428571428,Are Chris Marker and Yvonne Rainer American?
14,Django Django has released more albums.,Seven Mary Three,0.2768373489379883,2.445330619812012,0.0430978126823902,0.0,0.0,"Which band has released more albums, Seven Mary Three or Django Django?"
15,Lipizzan.,Lipizzan,0.3245353698730469,1.9918725490570068,0.979790985584259,1.0,1.0,"Lipica is one of the main tourist centers of Slovenia's Karst region and it is known for the Lipica Stud Farm, the origin of which breed of horse closely associated with the Spanish Riding School of Vienna, Austria, where they demonstrate the ""haute école"" or ""high school"" movements?"
16,"Detroit, Michigan.","Detroit, Michigan",0.4051291942596435,2.4234559535980225,0.9736545085906982,1.0,1.0,Khwezi is a producer who has worked for an American rapper and singer from what city?
17,Thomas Quiney.,Thomas Quiney,0.4239442348480224,1.9841232299804688,0.9835898280143738,1.0,1.0,Who married the twin of William Shakespeare's child who passed at age 11?
18,Julie Ege.,Julie Ege,0.5335447788238525,2.1185624599456787,0.9875158071517944,1.0,1.0,What star of Bortreist på ubestemt tid was born on 12 November 1943?
19,Kensington Park.,Kensington Park,0.3499374389648437,2.08310866355896,0.9848592281341552,1.0,1.0,Which suburb in the City of Burnside is the Regal Theatre (the Chelsea) located?
20,Mildred J. Hill,Mildred J. Hill,0.3978078365325928,2.6624789237976074,1.0,1.0,1.0,"""Happy Birthday to You"", more commonly known as simply ""Happy Birthday"", is a song that is traditionally sung to celebrate the anniversary of a person's birth, the melody, comes from the song ""Good Morning to All"", which has traditionally been attributed to American sisters Patty and who, which was an American songwriter and musicologist?"
21,Fightstar is considered a post-hardcore band.,Fightstar,0.3180606365203857,2.5065205097198486,0.6825538873672485,0.25,0.25,"Who is considered a post hard-hardcore band, Fightstar or The Coral Sea?"
22,Pan Tadeusz.,Pan Tadeusz,0.6196954250335693,2.2022247314453125,0.9864546060562134,1.0,1.0,Alicja Bachleda-Curuś has made an appearance in which 1999 Andrzej Wajda film?
23,Alan Shearer.,Alan Shearer,0.6526803970336914,2.239202976226806,0.986129641532898,1.0,1.0,Shirley Parish Church was the location where which English footballer was married?
24,The Duke of Wellington.,Napoleon,0.4662120342254638,2.0280792713165283,0.4391503036022186,0.0,0.0,"Germania is a patriotic song by Ludwig van Beethoven, written in order to celebrate the victory against who, Beethoven was a German composer and pianist?"
25,2015.,2015,0.2662320137023926,2.367502450942993,0.957895576953888,1.0,1.0,Nick Bell is the Vice President of the company whose CEO was named youngest billionaire in the world in what year?
26,Kojima Productions,Kojima Productions,0.2574126720428467,2.2426557540893555,0.9999999403953552,1.0,1.0,Which group developed the first-person psychological horror video game that the upcoming first-person survival horror video game Allison Road is supposedly a spiritual successor to?
27,Kadhalan.,Kadhalan,0.3527510166168213,2.445503234863281,0.9799258708953856,1.0,1.0,"It's My Birthday, is a song by American hip hop recording artist and DJ will.i.am, and American singer Cody Wise, it samples the Tamil song ""Urvasi Urvasi"", from which 1994 Tamil film, that's directed by Shankar?"
