idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, The U2 360° Tour,"""No Line on the Horizon""",0.3060853481292724,24.55823040008545,0.2141930758953094,0.2222222222222222,0.2222222222222222,"What album launched the tour in which U2 first played ""Electrical Storm"" live?"
1, Debut,One Little Indian and Elektra Records,0.3488178253173828,23.519763946533203,0.2270512133836746,0.0,0.0,"What records released the album that has ""Big Time Sensuality"" as fourth single?"
2, Feng Shaofeng,Huayi Brothers,0.3715603351593017,23.95751905441284,0.3594794273376465,0.0,0.0,Who are the managers for the Chinese actor who appears in The Three-Body Problem alongside Zhang Jingchu?
3, United States Army War College,Parameters,0.3594222068786621,24.209410667419437,0.0346271879971027,0.0,0.0,What academic journal is published by U.S. Army educational institution which grants its graduates a master's degree in Strategic Studies?
4, Samuel Gbaydee Doe,Samuel Gbaydee Doe,0.3689250946044922,24.112937688827515,1.0000001192092896,1.0,1.0,"which conflict, peace, and development professional from Liberia found West Africa Network for Peacebuilding "
5, Eddie Vedder,Eddie Vedder,0.3575868606567383,23.732218980789185,1.0,1.0,1.0,"Between David Vincent and Eddie Vedder, who had a more diverse musical career?"
6, Texas Education Agency,Texas Education Agency,0.3588242530822754,23.740265607833862,1.0,1.0,1.0,Lizzette Reynolds came to attention over the firing of the director of science of what agency?
7, Penn State Nittany Lions football team,Big Ten,0.3548846244812011,24.843557596206665,0.2611321806907654,0.0,0.0,Angela Tincher pitched a no-hitter against the team that is now a member of what athletic conference?
8, Carrie Underwood,Carrie Underwood,0.3611538410186767,23.66998529434204,1.0000001192092896,1.0,1.0,"What ""Some Hearts"" singer collaborated with Keith Urban on Ripcord?"
9," Frantz Yvelin is a French businessman and pilot, and Aigle Azur is a French airline founded by his father.",airline,0.3635804653167724,29.015883445739743,0.3903899192810058,0.1,0.1,who were Frantz Yvelin and Aigle Azur
10, The Winklevoss twins,The Winklevoss twins,0.3677868843078613,24.421058416366577,1.000000238418579,1.0,1.0,"After suing Mark Zuckerberg, who started a digital currency exchange?"
11," You Are Old, Father William",The Mock Turtle,0.3575949668884277,24.37105774879456,0.100695751607418,0.0,0.0,Which fictional character devised by Lewis Carroll did  Alice recited 
12, The King of Fighters,The King of Fighters,0.3457422256469726,24.015836238861084,1.000000238418579,1.0,1.0,"Kyo Kusanagi, whose name and abilities are relatable to the Yamaya no Orochi legend, is a fictional character in what fighting game series?"
13, Tijuana Cartel,Cartel Tijuana Nueva Generación,0.3599698543548584,24.20807409286499,0.8299962878227234,0.5714285714285715,0.2857142857142857,Benjamín Arellano Félix is a former leader of this Mexican criminal organization that became known as what in 2016?
14, The Alsace region of France.,Alsace region,0.3602113723754883,24.630017042160038,0.9275031089782716,0.5714285714285715,0.5714285714285715,In what region was a golden pale lager made by a brewery founded by Geronimus Hatt first brewed?
15," ""Funny Games""",Funny Games,0.3560819625854492,24.076066732406616,0.8297839164733887,1.0,1.0,The remake in English of which psychological thriller was made by the French Company CelluloidDreams?
16, David Gordon Green.,David Gordon Green,0.3620171546936035,23.854058027267456,0.9873598217964172,1.0,1.0,"Which filmmaker directed both dramas and comedies, David Gordon Green or Raoul Peck?"
17," June 25, 1961",25 June 1961,0.3708598613739013,24.68183994293213,0.9815747141838074,1.0,0.6666666666666666,"Extras, is a British sitcom about extras working in television, film, and theatre, the series was co-produced by the BBC and HBO and was created, written, and directed by Ricky Dene Gervais, an English comedian, actor, writer, producer, director, singer, and musician, born on which date?"
18, Annie Get Your Gun,Our Town,0.3576223850250244,23.96271395683289,0.1971679031848907,0.0,0.0,Which Thornton Wilder play did Jerome Alden's wife dance in on the original Broadway production?
19, Marc Cherry,Marc Cherry,0.3538458347320556,23.54042863845825,1.0,1.0,1.0,Who created the series that stars Madison De La Garza as the character Juanita Solis?
20, Elizabeth: The Golden Age,Elizabeth: The Golden Age,0.3551535606384277,24.16611051559448,1.0,1.0,1.0,The Film Captain Corelli's Mandolin was directed by John Madden and featured costumes by Alexandra Byrne who won an Academy Award for her work in which film?
21, Louis Armstrong,Tony Martin,0.3504660129547119,23.58567523956299,0.2729212939739227,0.0,0.0,"Who is one actor from Winner Takes Al and was born December 25,1913"
22, Conservative Party,Conservative Party,0.3617420196533203,23.534386157989506,1.0,1.0,1.0,Ann Winterton and her husband Sir Nicholas Winterton were both MPs for which British party?
23, Sea Cliff School District,North Shore School District,0.3629415035247803,24.0286226272583,0.6901476383209229,0.5,0.5,What school district oversees the schools of the village where Stephen Harding House is located?
24, Pennsylvania.,Pennsylvania,0.3626081943511963,23.55355429649353,0.9627590775489808,1.0,1.0,"Main Line Method is a band from Downingtown, Pennsylvania, the name comes from the Philadelphia area ""Main Line"", known simply as the Main Line, is an informally delineated historical and social region of suburban Philadelphia, in which state?"
25, Steve Owens,"Loren Everett ""Steve"" Owens",0.3531937599182129,23.52185368537903,0.7507186532020569,0.6666666666666666,0.6666666666666666,"Charles Wayne ""Tinker"" Owens is a former professional American football player who played wide receiver for four seasons for the New Orleans Saints, in the NFL, the younger brother of which Heisman Trophy winner, a former football player, a running back in the National Football League (NFL) for five seasons in the early 1970s?"
26, Pantip Plaza,New Phetchaburi Road in Ratchathewi district,0.3703854084014892,23.74399137496948,0.224796712398529,0.0,0.0,"BTS skytrain station, Ratchathewi BTS Station, is located about a ten minute walk to an indoor IT shopping mall located where?"
27, Zheng Jie,Jensen,0.3730769157409668,23.66623997688293,0.2023402601480484,0.0,0.0,"Which player has played tennis longer, Luke Jensen or Zheng Jie?"
28, Wrigley Field,Wrigley Field,0.3560113906860351,23.96095466613769,1.0,1.0,1.0,The 2010 Chicago Cubs season was the 95th played at which stadium on the North Side of Chicago?
29, Swet Shop Boys,Swet Shop Boys,0.3578722476959228,23.88318347930908,1.0,1.0,1.0,What is the name of the band who has as members the rapper Heems and the actor who played Bodhi Rook in 'Rogue One'?
30, Within the top thirty.,23,0.3575692176818847,24.226536750793457,0.3635276854038238,0.0,0.0,Jessica Sula is a Welsh actress best known for her role in a film that follows a man with how many different personalities?
31, 959,959,0.3642740249633789,23.53190565109253,1.0,1.0,1.0,Until what year was the king who Æthelgeard was an official for King of England?
