idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"The Treaty of Paris was signed in 1856, not 1815.",Treaty of Vienna,0.0009202957153320312,2.216519594192505,0.44205185770988464,0.30769230769230765,0.30769230769230765
1,A complete digestive tract.,both groups possess a complete digestive tract,0.0008656978607177734,0.32996487617492676,0.7222057580947876,0.7272727272727273,0.7272727272727273
2,May 1855.,17 October,0.0007274150848388672,0.32643961906433105,0.47206103801727295,0.0,0.0
3,"There is no mention of an ""engineer adviser"" in the given context.",Sir John Burgoyne,0.0006246566772460938,0.7495789527893066,0.16841161251068115,0.0,0.0
4,To promote year-round trade and a year-round navy.,to promote year-round trade and a year-round navy,0.0006444454193115234,0.5561645030975342,0.9745825529098511,1.0,1.0
5,1854,1854,0.0006177425384521484,0.24974370002746582,1.0000001192092896,1.0,1.0
6,Abdülmecid I.,Abdülmecid I,0.000576019287109375,0.4037501811981201,0.9806960821151733,1.0,1.0
7,Eukaryotic cells.,eukaryotic,0.0006301403045654297,0.3658406734466553,0.8501046299934387,0.6666666666666666,0.6666666666666666
8,World War II.,Pacific War,0.0006537437438964844,0.2893955707550049,0.616694450378418,0.4,0.4
9,Prussian tactics and organizational skills.,Prussian tactics and organizational skills,0.0005946159362792969,0.4006359577178955,0.9912369251251221,1.0,1.0
10,The Anglo-French fleet.,Anglo-French fleet,0.0005726814270019531,0.36525917053222656,0.9778194427490234,0.8571428571428571,0.8571428571428571
11,Ingur River.,the Ingur River,0.0006113052368164062,0.2887387275695801,0.9590305685997009,0.8,0.8
12,Lord Cowley.,Lord Cowley,0.00057220458984375,0.2874898910522461,0.9827122688293457,1.0,1.0
13,Animals.,animals,0.0005595684051513672,0.21051359176635742,0.9630363583564758,1.0,1.0
14,"In plants and fungi, cells are held in place by cell walls.",cell walls,0.0005562305450439453,0.6696872711181641,0.6762139201164246,0.2857142857142857,0.2857142857142857
15,To reinforce batteries on shore during the siege of Sevastopol.,to reinforce batteries on shore,0.0005559921264648438,0.6328938007354736,0.7588261365890503,0.6666666666666666,0.6666666666666666
16,Ottoman frigates and corvettes.,a patrol squadron of Ottoman frigates and corvettes,0.0005805492401123047,0.4795525074005127,0.8833850622177124,0.6666666666666666,0.6666666666666666
17,Sponges typically feed by drawing in water through pores.,drawing in water through pores,0.0005786418914794922,0.594688892364502,0.5807777643203735,0.7142857142857143,0.7142857142857143
18,Austria.,Kingdom of Sardinia,0.0006420612335205078,0.21283841133117676,0.27529171109199524,0.0,0.0
19,TOC.,TOC,0.0005686283111572266,0.25330162048339844,0.9480902552604675,1.0,1.0
