idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Chihuahua.,Chihuahua,0.12227272987365723,12.335581064224243,0.9675296545028687,1.0,1.0
1, The bell in the tower of the church.,The bell,0.13727641105651855,12.917736053466797,0.7458354234695435,0.4,0.4
2, Studies have shown that DST generally increases gas consumption from cars.,increases,0.1249244213104248,13.434117317199707,0.22074875235557556,0.16666666666666669,0.16666666666666669
3, Teoloyucan,Teoloyucan,0.13255810737609863,12.30784797668457,1.0,1.0,1.0
4, The Casas Grandes region in the northern part of the state.,northern,0.11102533340454102,13.686841487884521,0.3823881149291992,0.16666666666666669,0.16666666666666669
5, Small business.,Small business,0.10371828079223633,12.010862350463867,0.9625217914581299,1.0,1.0
6, Diego Rivera,Diego Rivera,0.12084269523620605,11.800104856491089,1.0000001192092896,1.0,1.0
7, Retailing.,retailing,0.12002038955688477,11.970279932022095,0.9578531980514526,1.0,1.0
8, Grazing.,grazing,0.13665533065795898,11.96541714668274,0.9669666886329651,1.0,1.0
9, 25 hours.,25,0.12134051322937012,12.225139617919922,0.49064189195632935,0.6666666666666666,0.6666666666666666
10, UTC (Coordinated Universal Time),Coordinated Universal Time,0.13456487655639648,12.673210859298706,0.8142459988594055,0.8571428571428571,0.8571428571428571
11, ordinary system maintenance.,system maintenance,0.1289076805114746,12.161491870880127,0.9047982096672058,0.8,0.8
12, 1598,1598,0.1310737133026123,11.943212032318115,1.0,1.0,1.0
13, Santa Barbara in 1567.,Santa Barbara,0.132218599319458,12.673089981079102,0.6792709827423096,0.6666666666666666,0.6666666666666666
14, The manufacturing sector was the second largest.,the manufacturing and industrial sector,0.13393187522888184,12.779379844665527,0.676242470741272,0.5,0.5
15, 54.5%,54.5%,0.1242213249206543,12.317506313323975,1.000000238418579,1.0,1.0
16, 1910,1910,0.10833907127380371,11.95426607131958,1.000000238418579,1.0,1.0
17, 44 minutes.,75,0.14690208435058594,12.25288438796997,0.36629584431648254,0.0,0.0
18, 1917,1917,0.11984658241271973,12.007388353347778,1.0,1.0,1.0
19, Changing their clocks.,change their clocks,0.12018489837646484,12.252657890319824,0.9556211829185486,1.0,1.0
20, Wild tropical plants.,tropical,0.13317179679870605,12.13332462310791,0.741675853729248,0.5,0.5
21, The working class.,working class,0.12867259979248047,12.13414978981018,0.8941622376441956,0.8,0.8
22, Carranza,Carranza,0.12423467636108398,11.898621797561646,1.0000001192092896,1.0,1.0
23, The United States.,United States,0.13836383819580078,12.20823860168457,0.8440276384353638,0.8,0.8
24, Yorkino,Yorkino,0.1212005615234375,11.941108465194702,1.0,1.0,1.0
25, Software developers.,software developers,0.11674118041992188,12.001164197921753,0.9247204065322876,1.0,1.0
26," 250,000 to 400,000.","250,000 to 400,000",0.12960577011108398,13.110792398452759,0.9787360429763794,1.0,1.0
