idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1947,1947,0.11346054077148438,12.633677244186401,1.0,1.0,1.0
1," 347 doctors per 100,000 people.",347,0.12591338157653809,13.718745946884155,0.30539605021476746,0.2857142857142857,0.2857142857142857
2," $6,860","$6,860",0.13771724700927734,12.863548278808594,1.0,1.0,1.0
3, Indian art and artefacts.,Indian art,0.1293933391571045,13.117230892181396,0.8747749328613281,0.6666666666666666,0.6666666666666666
4," The book Elements, written by Euclid, contained the foundations of mathematical rigor and introduced concepts of definition, axiom, theorem, and proof.",the foundations of mathematical rigor,0.127427339553833,16.618568897247314,0.5322586297988892,0.3846153846153846,0.3846153846153846
5, New Delhi,New Delhi,0.12383151054382324,12.549981832504272,1.0000001192092896,1.0,1.0
6," Computer science has facilitated large-scale archiving of scientific data, enabling researchers to analyze and share information more efficiently.",by facilitating large-scale archiving of scientific data,0.12280154228210449,15.651514530181885,0.8224121928215027,0.5185185185185185,0.5185185185185185
7," 1,600 cities.",230,0.12879276275634766,13.120160818099976,0.1484466791152954,0.0,0.0
8, Jantar Mantar,Jantar Mantar,0.14108896255493164,12.705904245376587,1.0000001192092896,1.0,1.0
9, Remington Park,Remington Park,0.11555838584899902,12.592554569244385,1.0,1.0,1.0
10," 144,120","144,120 families",0.13404488563537598,12.807938575744629,0.6171438694000244,0.8,0.8
11, Karl Marx,Karl Marx,0.11861181259155273,12.429879903793335,1.0,1.0,1.0
12, 387 BC,387 BC,0.11545419692993164,12.549079656600952,1.0,1.0,1.0
13, Oklahoma River,Oklahoma River,0.11850547790527344,12.48833417892456,0.9999999403953552,1.0,1.0
14," The Scientific Revolution was a period of major scientific advancements in the 16th and 17th centuries, marked by the development of new scientific methods, the rejection of Aristotelian philosophy, and the emergence of modern scientific disciplines such as physics, chemistry, and biology.",a period of major scientific advancements,0.12598228454589844,20.795864820480347,0.6526484489440918,0.25,0.25
15, South,southwest,0.13058996200561523,12.300834655761719,0.5996831655502319,0.0,0.0
16, OK VIETIMES and Oklahoma Chinese Times.,OK VIETIMES and Oklahoma Chinese Times,0.11101174354553223,13.724834680557251,0.9911050200462341,1.0,1.0
17, 1922,1921,0.12358832359313965,12.54797887802124,0.8576596975326538,0.0,0.0
18, Oklahoma City,Oklahoma City,0.14959979057312012,12.515565395355225,0.9999999403953552,1.0,1.0
19, Monetarism.,monetarism,0.12439322471618652,12.956258535385132,0.9711008071899414,1.0,1.0
20, The Romantic Movement took place during the 19th century.,The Romantic Movement,0.11370038986206055,14.128014087677002,0.7864329814910889,0.5,0.5
21, He believed that river valleys were formed over millions of years by the rivers that flow through them.,"were formed, over millions of years by the rivers that flow through them",0.14609456062316895,15.123414754867554,0.7869237661361694,0.8387096774193548,0.8387096774193548
22," December 16, 2015","December 16, 2015",0.11838030815124512,13.388743877410889,1.0,1.0,1.0
23, The Champs-Élysées.,the Champs-Élysées,0.12238931655883789,13.364601373672485,0.987095057964325,1.0,1.0
24, 100,hundred,0.14154624938964844,12.42041277885437,0.8532832860946655,0.0,0.0
25, 2009,December 2009,0.11765193939208984,12.555136680603027,0.7976825833320618,0.6666666666666666,0.6666666666666666
26, Delhi and New Delhi.,Delhi and New Delhi,0.12843656539916992,12.971327781677246,0.984139084815979,1.0,1.0
27," Aryabhata introduced a number of trigonometric functions, including sine, versine, cosine, and inverse sine.","sine, versine, cosine and inverse sine",0.1185002326965332,15.865224838256836,0.5484814047813416,0.6,0.6
28, Copernican heliocentric model.,Copernican heliocentric model,0.14463448524475098,13.43554949760437,0.9897050261497498,1.0,1.0
29, 2004,2004,0.13259339332580566,12.62297534942627,1.0,1.0,1.0
