idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Bluegrass music.,Bluegrass music,0.32183337211608887,25.608649969100952,0.9685222506523132,1.0,1.0
1, 972 hectares,972 ha,0.3585226535797119,25.344209909439087,0.543569028377533,0.5,0.5
2," July 22, 1995",22 July 1995,0.36092615127563477,26.169147729873657,0.9695104360580444,1.0,0.6666666666666666
3, Curtis Woodhouse,Curtis Woodhouse,0.37801289558410645,25.43910813331604,0.9999999403953552,1.0,1.0
4, Civilian Conservation Corps (CCC),Civilian Conservation Corps,0.3643839359283447,26.28425669670105,0.9016426801681519,0.8571428571428571,0.8571428571428571
5, Hit the Floor.,Hit the Floor,0.3636608123779297,25.626038789749146,0.9496848583221436,1.0,1.0
6, Tennis.,tennis,0.3775675296783447,25.11542558670044,0.9499958753585815,1.0,1.0
7, The Waldorf Astoria New York.,Manhattan,0.37880730628967285,26.513601303100586,0.5481405258178711,0.0,0.0
8, The United States.,America,0.36321377754211426,25.52300214767456,0.7148846387863159,0.0,0.0
9, All Things Must Pass,All Things Must Pass,0.37003493309020996,25.701735496520996,0.9999999403953552,1.0,1.0
10, Kentucky Route 8 and U.S. Route 23 intersect.,highway,0.35907554626464844,27.58904790878296,0.3319924771785736,0.0,0.0
11, I Am Legend,I Am Legend,0.40846800804138184,25.380266427993774,1.000000238418579,1.0,1.0
12, Gunnera manicata,Apera,0.3755650520324707,25.717188358306885,0.4618232250213623,0.0,0.0
13, Nick Tosches,Nick Tosches,0.38803672790527344,25.464221477508545,1.0000001192092896,1.0,1.0
14, Yoko Ono,Yoko Ono,0.3681309223175049,25.600181341171265,1.0000001192092896,1.0,1.0
15, 1984,1984,0.3609030246734619,25.434083700180054,1.0,1.0,1.0
16, $10.1 billion,US$10.1 billion,0.3690757751464844,25.799909591674805,0.8984779119491577,0.8571428571428571,0.8571428571428571
17, Mary Norton,Mary Norton.,0.3713724613189697,25.210455656051636,0.9815458059310913,1.0,1.0
18, Rooster Teeth.,Rooster Teeth,0.3704566955566406,25.529398679733276,0.9748551845550537,1.0,1.0
19, PitchMen,PitchMen,0.35616540908813477,25.16117572784424,0.9999999403953552,1.0,1.0
20, Jacky Cheung,Jacky Cheung,0.37062788009643555,25.63104557991028,1.000000238418579,1.0,1.0
21, No.,no,0.3821702003479004,25.125429391860962,0.8128341436386108,1.0,1.0
22, Elizabeth I,Elizabeth I,0.38547849655151367,25.17722201347351,0.9999999403953552,1.0,1.0
23, Nevada.,Nevada,0.3732161521911621,25.167569875717163,0.9496932029724121,1.0,1.0
24, David Vincent,Yang Seung-ho,0.3723585605621338,25.153385877609253,0.2018892765045166,0.0,0.0
25, Finland and the Soviet Union.,Finland and the Soviet Union,0.3670220375061035,26.069756984710693,0.9679084420204163,1.0,1.0
26, Foals,Placebo,0.3706636428833008,25.107608318328857,0.2574927508831024,0.0,0.0
27, 4,four,0.3727567195892334,25.15948486328125,0.8942000865936279,0.0,0.0
28, Pat Morita,Pat Morita,0.3771789073944092,25.375912189483643,1.0000001192092896,1.0,1.0
29, The Ryukyu Islands.,Ryukyu Islands,0.3781867027282715,26.0749032497406,0.9711499810218811,0.8,0.8
30, Ivan Reitman,Ivan Reitman,0.3698253631591797,25.576598405838013,1.0,1.0,1.0
31, Ernst Jünger,Ernst Jünger,0.36986374855041504,25.496008157730103,1.0000001192092896,1.0,1.0
