idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Puthiya Thalaimurai,SRM Group,0.3191392421722412,27.70708990097046,0.14432847499847412,0.0,0.0
1," ""Boogie"" was based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova.",Boogie,0.38494110107421875,33.33244752883911,0.5291261672973633,0.10526315789473684,0.10526315789473684
2, American,American,0.41980910301208496,26.09543466567993,1.0,1.0,1.0
3, Leaves.,leaves,0.3707396984100342,26.342750310897827,0.9458242654800415,1.0,1.0
4, The Spanish American War.,World War II,0.38838672637939453,27.18590784072876,0.48436903953552246,0.28571428571428575,0.28571428571428575
5, 2005,1976,0.3807063102722168,26.66148567199707,0.5832194089889526,0.0,0.0
6, Cindy Stein,Cindy Stein,0.3888111114501953,26.400026321411133,1.0,1.0,1.0
7, Atlantic,CBS Records,0.37544822692871094,26.196438550949097,0.11546389758586884,0.0,0.0
8, Canadian,Canadian,0.3668787479400635,26.0975821018219,1.0000001192092896,1.0,1.0
9, Andrea Arnold,Cary Fukunaga,0.4192955493927002,26.33933138847351,0.3003397583961487,0.0,0.0
10," El Paso, Texas.","El Paso, Texas",0.38594985008239746,27.097467184066772,0.9778527021408081,1.0,1.0
11, Warren Beatty,Warren Beatty,0.38341450691223145,26.737945079803467,1.0,1.0,1.0
12, All Nippon Airways,All Nippon Airways,0.4051198959350586,27.038517951965332,1.0,1.0,1.0
13, Oil field services.,oil field service,0.3706541061401367,26.99754786491394,0.9320545196533203,1.0,1.0
14, Avant-garde metal,metal band,0.3830270767211914,27.22583532333374,0.6504719257354736,0.4,0.4
15, Jazz,jazz,0.39478111267089844,26.13074493408203,1.0000001192092896,1.0,1.0
16, Bobby Hauck,Bobby Hauck,0.3224766254425049,26.715572595596313,1.0,1.0,1.0
17, Roberto Vittori,Roberto Vittori,0.3865232467651367,26.80449676513672,1.0,1.0,1.0
18, Song of the Year,Song of the Year,0.38362741470336914,26.990262746810913,1.0,1.0,1.0
19, Crossing Borders,Crossing Borders,0.39739227294921875,26.350022554397583,0.9999999403953552,1.0,1.0
20, Narrow-body medium-range twin-engine jet airliners.,narrow-body medium-range twin-engine jet airliners,0.3479125499725342,28.259573221206665,0.9791219234466553,1.0,1.0
21, Paul Allen,Paul Allen,0.37563180923461914,26.28751301765442,0.9999998807907104,1.0,1.0
22, Identitarian.,identitarian,0.37428808212280273,26.51212215423584,0.9846850633621216,1.0,1.0
23, Guiyang,Guiyang,0.3761131763458252,26.487951517105103,0.9999999403953552,1.0,1.0
24, Rose Hill,Rose Hill,0.37336039543151855,26.401115655899048,1.0,1.0,1.0
25," June 3, 2016",3 June 2016,0.40410614013671875,27.597983360290527,0.9486129283905029,1.0,0.6666666666666666
26, Australia.,Australia,0.39822888374328613,26.369454860687256,0.9376925826072693,1.0,1.0
27, Chino Moreno and Sergio Vega.,Chino Moreno,0.36962413787841797,27.571556091308594,0.7263786792755127,0.5714285714285715,0.5714285714285715
28, Jim Dial,Jim Dial,0.3807559013366699,26.32312321662903,1.0000001192092896,1.0,1.0
29, London.,London,0.3784503936767578,26.444090366363525,0.9624133110046387,1.0,1.0
30, Istanbul,Tokyo,0.3873908519744873,26.192548513412476,0.4184059798717499,0.0,0.0
31, Yes.,yes,0.3851137161254883,26.3406720161438,0.836855947971344,1.0,1.0
