idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The North Sea.,North Sea,0.2708592414855957,3.8083560466766357,0.9457703828811646,0.8,0.8
1,Slovenia.,Slovenia,0.32479429244995117,2.1730988025665283,0.9449217319488525,1.0,1.0
2,Franz Liszt.,Franz Liszt,0.3773026466369629,2.3846237659454346,0.9817004799842834,1.0,1.0
3,German Pinscher,German Pinscher,0.37894630432128906,2.0485692024230957,1.0,1.0,1.0
4,The Blank Generation.,The Blank Generation,0.43454742431640625,2.3869693279266357,0.976678729057312,1.0,1.0
5,Alexander McQueen.,Moschino,0.3036057949066162,2.129814624786377,0.26970499753952026,0.0,0.0
6,New York City.,New York City,0.2777855396270752,2.170849561691284,0.9656890034675598,1.0,1.0
7,", then a casting director at Risa Bramon & Billy Hopkins Casting. Shows his company has cast include (Broadway) ""Rent"", ""Wicked"", ""In the Heights"", ""South Pacific"", ""Hairspray"", ""Rock of Ages"", ""Equus"", ""Legally Blonde"", ""A Catered Affair"", ""The Homecoming"", ""Talk Radio"", ""November"", ""Grey Gardens"", ""The Color Purple"", ""The Rocky Horror Show"", ""All Shook Up"", ""Tarzan"", and """", (Off-Broadway) ""reasons to be pretty"", ""50 Words"", ""Almost an Evening"", and ""De La Guarda"". He has cast for several theatre companies including the Atlantic Theatre Company, Signature Theatre, Westport Country Playhouse, New York Theatre Workshop, Drama Dept, ACT in San Francisco, La Jolla Playhouse, McCarter Theatre, Long Wharf Theatre, Hartford Stage, and Goodman Theatre. Films cast include ""Rachel Getting Married"", ""Sex and the City"", ""Margin Call"", ""Across the Universe"", ""Dan in Real Life"", ""Pieces of April"", ""Rent"".

Urban Cowboy: 
Urban Cowboy is a 1980 American romantic drama film about the love-hate relationship between Buford Uan ""Bud"" Davis (John Travolta) and Sissy (Debra Winger). The movie captured the late 1970s/early 1980s popularity of country music. It was John Travolta's third major acting role after ""Saturday Night Fever"" and "" Grease"". Much of the action centers around activities at Gilley's Club, a honky tonk in Pasadena, Texas.

Taran Bajaj: 
Taran Bajaj is an Indian casting director and actor who worked as associate casting director in the film like Bhaag Milkha Bhaag, Fukrey. Jazbaa, Thuppakki, Mausam (2011 film) etc. Bajaj first film as individual casting director was Wedding Pullav.

Sherwood Cryer: 
Sherwood Cryer (September 2, 1927 – August 17, 2009) was a Pasadena, Texas-based entrepreneur. He attained fame as the owner and operator of the famous country-western nightclub Gilley's, an enormous honky tonk that was the central setting of the 1980 movie ""Urban Cowboy"" starring John Travolta, and co-starring Debra Winger.

Marion Dougherty: 
Marion Caroline Dougherty (February 9, 1923 – December 4, 2011) was an American casting director. She is known for casting films such as ""The World of Henry Orient"", ""Midnight Cowboy"", ""Me, Natalie"", ""Panic in Needle Park"", ""Grease"", ""Urban Cowboy"", ""The World According to Garp"", and ""Batman"". She is also the primary subject of the 2012 documentary ""Casting By"".

Doron Ofir: 
Doron Ofir is a casting director and president of Doron Ofir Casting, a division of Popular Productions, Inc.
---------------------
Stephen Nicholas (actor): 
Stephen Nicholas (born 23 August 1978) also known as Stephen Charles Nicholas is an actor and presenter from Doncaster, South Yorkshire, England. Stephen currently lives in Sheffield, his first role was on Sky One's Dream Team, where he played Scott Ward. From there, he filmed the first in the trilogy Goal! (In which he played a Newcastle United Reserves player). Following this, he moved to Los Angeles, where he played Smith in the feature film Futbaal: The Price of Dreams. Stephen then returned to the UK to make a Bollywood film called Dhana Dhana Goal with John Abraham. Stephen then experienced his first opportunity in reality TV with the show Premier League All Stars for Sky One, as well as playing a footballer, he was on-hand to present celebrity gossip and pitch side reports. He then appeared in Celebrity Most Haunted and Date the Enemy. From there he then went on to star in Goal 3 where he not only acted in the film he also became the football choreographer and choreographed all the football scenes in the film. Nicholas then starred in the film Damned United where he played Welsh international Alan Durban, the film was filmed in Chesterfield and Leeds and was directed by Oscar winner Tom Hooper and also starred Oscar nominated Michael Sheen. Stephens next production was the feature film called 'No Way Back Now'about the notorious Manchester district of Moss Side, where Stephen played the lead actor Stuart Gavin,The feature is roughly based on the notorious Gooch gang that terrorised Manchester throughout the years. The next move for Stephen was pantomime where he was part of the production Aladdin over the Christmas period of 2015 in Doncaster playing Abanaza the main villain which he did until January 7, 2016!. He has recently been cast in the up-and-coming Feature Film 'Whiteblade' where he will play Thurstan the head Warlord Whiteblade is currently in production and Stephen is shooting his scenes in August 2016. In September 2016 Stephen will be presenting the Sky TV show 'Britz go Bollywood' the show consists of a group of Celebrities being dressed by The best Indian designers, Stephen is the main presenter of the show which will be screened live September 2, 2016.

Tom Cruise filmography: 
Tom Cruise is an American actor and producer who made his film debut with a minor role in the 1981 romantic drama ""Endless Love"". Two years later he made his breakthrough by starring in the romantic comedy ""Risky Business"" (1983), which garnered Cruise his first nomination for the Golden Globe Award for Best Actor – Motion Picture Musical or Comedy. In 1986, Cruise played a fighter pilot in the Tony Scott-directed action drama ""Top Gun"" (the highest-grossing film that year), and also starred opposite Paul Newman in the Martin Scorsese-directed drama ""The Color of Money"". Two years later he played opposite Dustin Hoffman in the Academy Award for Best Picture-winning drama ""Rain Man"" (1988), and also appeared in the Golden Raspberry Award for Worst Picture-winning romantic drama ""Cocktail"" (1988). In doing so Cruise became the first and only person as of 2014 to star in a Best Picture Oscar winner and a Worst Picture Razzie winner in the same year. His next role was as anti-war activist Ron Kovic in the drama adaptation of Kovic's memoir of the same name, ""Born on the Fourth of July"" (1989). For his performance Cruise received the Golden Globe Award for Best Actor – Motion Picture Drama and his first nomination for the Academy Award for Best Actor.

El Presidente (film): 
El Presidente (English: The President; Filipino: ""Ang Pangulo"") is a 2012 historical biopic film based on the life of General Emilio Aguinaldo, the first president of the Philippine Republic. The film stars Jeorge ""E.R."" Ejercito Estregan in the title role, with Nora Aunor, Christopher de Leon, Cristine Reyes, and Cesar Montano (who played Andrés Bonifacio).

Michael Collins (film): 
Michael Collins is a 1996 historical biopic written and directed by Neil Jordan and starring Liam Neeson as Michael Collins, the Irish patriot and revolutionary who died in the Irish Civil War. It won the Golden Lion at the Venice Film Festival.

Liam Neeson filmography: 
Liam Neeson is an Irish actor and voice actor, who rose to prominence with his acclaimed starring role in Steven Spielberg's 1993 Oscar winner ""Schindler's List"".
---------------------
The film stars Jeorge ""E.R."" Ejercito Estregan in the title role, with Nora Aunor, Christopher de Leon, Cristine Reyes, and Cesar Montano (who played Andrés Bonifacio).

Michael Collins (film): 
Michael Collins is a 1996 historical biopic written and directed by Neil Jordan and starring Liam Neeson as Michael Collins, the Irish patriot and revolutionary who died in the Irish Civil War. It won the Golden Lion at the Venice Film Festival.

Liam Neeson filmography: 
Liam Neeson is an Irish actor and voice actor, who rose to prominence with his acclaimed starring role in Steven Spielberg's 1993 Oscar winner ""Schindler's List"". He has since starred in a number of other successful films, including """", ""Taken"", ""Michael Collins"", ""Les Misérables"", ""Batman Begins"", ""Kinsey"", ""Clash of the Titans"", and ""The Chronicles of Narnia"" series. He has been nominated for a number of awards including an Academy Award for Best Actor, a BAFTA Award for Best Actor in a Leading Role and three Golden Globe Awards for Best Actor in a Motion Picture Drama. ""Empire"" magazine ranked Neeson among both the ""100 Sexiest Stars in Film History"" and ""The Top 100 Movie Stars of All Time.""

Roger Garrett (actor): 
Roger Lee Garrett (July 16, 1940 – May 23, 2000) was an American actor. He acted on stage, and played supporting roles in television series and films. He had a starring role in the West Coast production of ""Fortune and Men's Eyes"" (1969), and a starring role in the horror/thriller motion picture ""Night of the Cobra Woman"" (1972).

Claire Forlani: 
Claire Antonia Forlani (born 17 December 1971) is an English actress. She became known in the mid-1990s for her leading role in the film ""Mallrats"", and in the Jean-Michel Basquiat 1996 biopic ""Basquiat"", later in 1998, she achieved wide recognition for starring in the fantasy romance film ""Meet Joe Black"". Other notable films include ""Boys and Girls"" (2000), ""The Medallion"" (2003) and ""In the Name of the King"" (2007). Forlani also has appeared in numerous TV films and series, including her starring role on the historical-fantasy-drama series ""Camelot"", and her recurring roles on the CBS action series """", """" and ""Hawaii Five-0"".

Economy of Liberia: 
Liberia is one of the poorest countries in the world, and its economy is extremely underdeveloped, largely due to the First Liberian Civil War in 1989-96. The civil war destroyed much of Liberia's economy, especially the infrastructure in and around Monrovia. The war also caused a brain drain and the loss of capital, as the civil war involved overthrowing the Americo-Liberian minority that ruled the country. Some returned during 1997, but many have not.

Kenneth Thomson (actor): 
Kenneth Thomson (January 7, 1899 – January 26, 1967) was an American character actor active during the silent and early sound film eras. He, along with his wife Alden Gay, was a founding member of the Screen Actors Guild. The group was founded after meetings held at the Thomsons' home during 1933. During his brief twelve-year career in front of the camera, he appeared in over 60 films. After appearing in several Broadway plays during the early and mid-1920s, Thomson would make his film debut with a starring role in 1926's ""Risky Business"". Over the next four years, he would appear in over a dozen films, in either starring or featured roles. In 1930 alone he would appear in ten films, half of which were in starring roles, such as ""Lawful Larceny"", which also starred Bebe Daniels and Lowell Sherman (who also directed), and ""Reno"", whose other stars were Ruth Roland and Montagu Love; the other half would see him in featured roles as in ""A Notorious Affair"", starring Billie Dove, Basil Rathbone, and Kay Francis. During the rest of the 1930s, he would appear in numerous films, mostly in either supporting or featured roles, such as ""The Little Giant"" (1933), starring Edward G. Robinson and Mary Astor, and ""Hop-Along Cassidy"" (1935), starring William Boyd; although he occasionally would have a starring role, as in opposite Harold Lloyd in 1932's ""Movie Crazy"".
---------------------
Counselor to the President Kellyanne Conway in interviews with ""Cosmopolitan"" and TMZ on January 29, 2017, and in an interview on the MSNBC news program ""Hardball with Chris Matthews"" on February 2, 2017. Conway cited it as justification for a travel and immigration ban from seven Muslim-majority countries enacted by United States President Donald Trump. However, no such massacre occurred. The day after the interview, Conway said she misspoke and had been referring to the 2011 arrest of two Iraqi refugees in Bowling Green, Kentucky on charges including ""attempting to provide material support to terrorists and to al-Qaeda in Iraq"". She stated that she had mentioned the incident because it led President Barack Obama to tighten immigration procedures for Iraqi citizens.

Traverse City Film Festival: 
The Traverse City Film Festival is an annual film festival held at the end of July in Traverse City, Michigan. The festival was created as an annual event in 2005 to help “save one of America's few indigenous art forms—the cinema."" The event was co-founded by Michael Moore, the Oscar-winning film director, well known for his anti-establishment films and documentaries such as ""Fahrenheit 9/11"", ""Bowling for Columbine"", and ""Roger & Me"", along with author Doug Stanton and photographer John Robert Williams.

Take the Skinheads Bowling: 
""Take the Skinheads Bowling"" is the signature song of Santa Cruz, California alternative rock band Camper Van Beethoven, written by David Lowery and released on their 1985 album ""Telephone Free Landslide Victory"". The song (as covered by the band Teenage Fanclub) was notably featured in the Michael Moore documentary ""Bowling for Columbine"", and received substantial airplay on KROQ, and BBC Radio 2, as well as The Dr. Demento Show. The song was also recorded by Welsh rock band Manic Street Preachers as a B-side to their 1996 single ""Australia"" and subsequently included on their B-side compilation album ""Lipstick Traces (A Secret History of Manic Street Preachers)"".

Daniel V. Jones: 
Daniel Victor Jones (April 15, 1958 April 30, 1998) was an American man who committed suicide on a Los Angeles freeway in 1998. The incident is well known, as his suicide was broadcast on live television by news helicopters. Jones committed suicide as a form of protest towards HMOs, after being diagnosed as HIV-positive. Footage of his suicide was shown in the 2002 documentary film, ""Bowling for Columbine"".
---------------------
United States Senate election in New York, 2004: 
The 2004 United States Senate election in New York took place on November 2, 2004 along with elections to the United States Senate in other states as well as the presidential election, elections to the United States House of Representatives and various state and local elections. Incumbent Democratic U.S. Senator Chuck Schumer won re-election to a second term with 71.2% of the vote, a then-record margin of victory for any statewide candidate in New York's history. The record was surpassed by Kirsten Gillibrand when she won re-election to a first full term in 2012 with 72% of the vote.

Richard Shelby: 
Richard Craig Shelby (born May 6, 1934) is the senior United States Senator from Alabama. First elected to the Senate in 1986, he is the Chairman of the Senate Committee on Rules and Administration. He also serves on the Senate Appropriations Committee and the U.S. Senate Committee on Banking, Housing, and Urban Affairs.

United States Senate election in Alabama, 2004: 
The 2004 United States Senate election in Alabama took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives and various state and local elections. Incumbent Republican U.S. Senator Richard Shelby won re-election to a fourth term.

United States Senate election in Georgia, 2004: 
The 2004 United States Senate election in Georgia took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives and various state and local elections. Incumbent Democratic U.S. Senator Zell Miller decided to retire, leaving an open seat. Majette became both the first African American and the first woman to be nominated for the U.S. Senate in Georgia. Republican Johnny Isakson won the open seat.

United States Senate election in Iowa, 2004: 
The 2004 United States Senate election in Iowa was held on November 2, 2004. Incumbent Republican United States Senator Chuck Grassley ran for re-election to a fifth term in the United States Senate. Grassley and former State Senator Arthur A. Small won the Republican and Democratic primaries, respectively, unopposed, and faced each other in the general election. Though this election coincided with the highly competitive presidential election, Grassley was in little danger of losing his seat and defeated Small handily.

United States Senate election in California, 2004: 
The 2004 United States Senate election in California took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives and various state and local elections. Incumbent Democratic U.S. Senator Barbara Boxer ran for re-election and defeated Republican former Secretary of State Bill Jones. Boxer's 6.96 million votes set the all-time record for the most votes cast for one candidate in one state in one election, although it was surpassed by Senator Dianne Feinstein's 7.75 million votes in 2012.

Alabama elections, 2004: 
The 2004 United States Senate election in Alabama took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives, various state and local elections, and the presidential election of that year.

United States Senate election in Florida, 2004: 
The 2004 United States Senate election in Florida took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives and various state and local elections. Incumbent Democratic U.S. Senator Bob Graham decided to retire instead of seeking a fourth term. The primary elections were held on August 31, 2004. Republican Mel Martínez won the open seat.

United States Senate election in Alaska, 2004: 
The 2004 United States Senate election in Alaska took place on November 2, 2004 alongside other elections to the United States Senate in other states as well as elections to the United States House of Representatives, various state and local elections, and the presidential election of that year. Incumbent Republican U.S. Senator Lisa Murkowski of Anchorage, sought election to her first full term after being appointed to serve out the rest of her father's unexpired term when he resigned in December 2002 to become Governor of Alaska. Her main challenger was Democratic former Governor Tony Knowles, her father's predecessor as governor. Murkowski won by a slight margin.
---------------------
Hot Summer Days: 
Hot Summer Days is a 2010 Hong Kong romantic comedy film featuring an ensemble cast including Nicholas Tse, Jacky Cheung, Daniel Wu, Vivian Hsu, Barbie Shu, Rene Liu, Angelababy and Jing Boran and also featuring a guest appearance by Maggie Cheung. The film was released to celebrate both Chinese New Year and Valentine's Day.

League of Gods: 
League of Gods () is a 2016 Hong Kong-Chinese fantasy film directed by Koan Hui and Vernie Yeung, based on the novel ""Fengshen Yanyi"" by Xu Zhonglin and starring an ensemble cast of Jet Li, Tony Leung, Fan Bingbing, Louis Koo, Huang Xiaoming, Angelababy, Wen Zhang, and Jacky Heung. The film was released in China on 29 July 2016.

Angelababy: 
Angela Yeung Wing (born 28 February 1989), better known by her stage name Angelababy, is a Chinese model, actress, and singer based in Hong Kong. Her stage name came from the combination of her English name ""Angela"" and her nickname ""Baby"". In 2013, she was chosen by ""Southern Metropolis Daily"" as one of the New Four Dan Actresses. In 2016, she won the Hundred Flowers Award for Best Supporting Actress for her role in the blockbuster film """".

Love in a Puff: 
Love in a Puff () is a 2010 Hong Kong romantic comedy directed by Pang Ho-cheung and starring Shawn Yue and Miriam Yeung. The plot revolves around the love story of Cherie and Jimmy, two smokers who met at an outdoor smoking area subsequent to the ban of all indoor smoking areas in Hong Kong. The film is classified as a category 3 film in Hong Kong.

Ups and Downs in the Sea of Love: 
Ups and Downs in the Sea of Love (; literally ""One Hundred Thousand Tons Love"") is a 2003 Hong Kong romantic comedy television drama created and produced by TVB, starring Maggie Cheung Ho-yee, Nick Cheung, Joyce Tang, Ram Chiang, Angela Tong and Stephen Au as the main cast. Filming took place in summer 2002 on location in Hong Kong,California USA and a cruise ship docked at Victoria Harbour. Original broadcast began on Hong Kong's Jade July 5 till May 30, 2003 every Monday through Friday during its 9:30 to 10:30 pm timeslot with a total of 20 episodes.

See You Tomorrow (2016 film): 
See You Tomorrow () is a 2016 Chinese-Hong Kong romantic comedy film written and directed by Chinese writer Zhang Jiajia in his directorial debut and produced by Wong Kar-wai with Alibaba Pictures. It is based loosely on Zhang's own best-selling book ""Passing From Your World"" in the collection ""I Belonged to You"". It stars Tony Leung Chiu-wai, Takeshi Kaneshiro and Angelababy. Filming started in July 2015. It was released in China by Alibaba Pictures on December 23, 2016.

Love at First Fight: 
Love At First Fight () is a 2007 Chinese martial arts and romantic comedy television series, starring Hong Kong actress singer Miriam Yeung, Taiwanese actor singer Wallace Huo, American-born-Taiwanese actor George Hu, Chinese actress Zhang Meng, Bai Xue and actor Jia Nai Liang. Filmed in the summer of 2006 at Qingsheng Studios located in Shanghai, China. The drama was also dubbed in Cantonese for the Hong Kong market. It began airing on Chinese channel Haikou 海口電視台 HKBTV in 2007 and aired on Taiwanese channel FTV in 2008. The story is set in early Republic China era, where the main character Wu Shi Lang has to tackle friendship, dreams, family relationship, and first love with a gender twist.

Love in Space (film): 
Love in Space is a 2011 Hong Kong romantic comedy film produced Fruit Chan, directed by Tony Chan and Wing Shya and stars an ensemble cast including Aaron Kwok, Eason Chan, Rene Liu, Gwei Lun-mei, Angelababy, Jing Boran and a guest appearance by Xu Fan. The film was shot in Beijing, Sydney and the International Space Station.

Summer Love Love: 
Summer Love Love ( or ) is a Chinese/Hong Kong romantic comedy film directed by Wilson Kwok-wai Chin and starring Alex Fong, Owodog, Terence Siufay, Elanne Kong, Viann Zhang, Izumi Liu, and Carol Yeung. It was released on 23 August 2011.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        Who won the 2002 Academy Award for Best Actress for her performance in the romantic drama ""Monster's Ball"", and starred in a 1998 American political comedy film starring Warren Beatty?
        
        assistant
         Halle Berry.",Halle Maria Berry,0.26935887336730957,2.505762815475464,0.11018529534339905,0.0010793308148947653,0.0010793308148947653
8,"Approximately 3,700 personnel.","3,700 personnel",0.43761205673217773,2.6813883781433105,0.8902680277824402,0.8571428571428571,0.8571428571428571
9,Eddie Murphy.,Eddie Murphy,0.4119865894317627,2.431767463684082,0.9710349440574646,1.0,1.0
