idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Gonks Go Beat,Gonks Go Beat,0.00048160552978515625,0.6760468482971191,0.9999999403953552,1.0,1.0
1, Angela Bassett,Patricia Idlette,0.0005230903625488281,0.5008633136749268,0.45293253660202026,0.0,0.0
2, Nestlé,Nestlé,0.0004792213439941406,0.38433337211608887,1.0000001192092896,1.0,1.0
3, 1952,1952,0.0005040168762207031,0.5047240257263184,0.9999999403953552,1.0,1.0
4, Charles Robert Jenkins.,Charles Robert Jenkins,0.0004944801330566406,0.6126277446746826,0.9798703789710999,1.0,1.0
5, Sechs Kies,Sechs Kies,0.0004870891571044922,0.6244680881500244,1.0,1.0,1.0
6, Transdev Blazefield.,Transdev Blazefield,0.000484466552734375,0.9805278778076172,0.9741740226745605,1.0,1.0
7," ""Kiss from a Rose""",Batman Forever,0.0004868507385253906,1.0255646705627441,0.16077478229999542,0.0,0.0
8, 1971,1968,0.0004930496215820312,0.4943690299987793,0.7147486209869385,0.0,0.0
9, Cobrapost.,Aniruddha Bahal,0.0005078315734863281,0.6340277194976807,0.20026898384094238,0.0,0.0
10, Eurovision Song Contest 1967,Eurovision Song Contest 1967,0.0004889965057373047,0.9700753688812256,1.0000001192092896,1.0,1.0
11, 1992,8 July 1992,0.00048613548278808594,0.49515318870544434,0.8480852842330933,0.5,0.5
12, 1870,1879,0.0004832744598388672,0.4946446418762207,0.6320148706436157,0.0,0.0
13, United States,U.S.,0.0004999637603759766,0.37860965728759766,0.8774093389511108,0.0,0.0
14, Irrigation canals.,canals,0.00048732757568359375,0.7330899238586426,0.783929705619812,0.6666666666666666,0.6666666666666666
15, Yes,yes,0.0004978179931640625,0.26302170753479004,1.0000001192092896,1.0,1.0
