idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The term for the liberal groups appearing at this time is not explicitly mentioned in the given context.,New Left,0.0008294582366943359,2.4878084659576416,0.24751368165016174,0.0,0.0
1,Cotton yarn can be used in crochet and knitting.,crochet and knitting,0.001073598861694336,0.817312479019165,0.7793648838996887,0.5,0.5
2,"""Superheroes in the real world"" approach.","""superheroes in the real world""",0.0009036064147949219,0.7995405197143555,0.9100666046142578,0.9090909090909091,0.9090909090909091
3,18th and 19th centuries.,late 18th and early 19th,0.0008711814880371094,0.7558143138885498,0.7712532877922058,0.6666666666666665,0.6666666666666665
4,The FBI and the CIA had a lack of cooperation.,"FBI, CIA",0.0007894039154052734,0.8527827262878418,0.533152163028717,0.33333333333333337,0.33333333333333337
5,"42,094.","42,094",0.0008995532989501953,0.5686502456665039,0.9812428951263428,1.0,1.0
6,Real-life cities.,real-life cities,0.0008528232574462891,0.5190434455871582,0.9723547697067261,1.0,1.0
7,Egypt.,Egyptian,0.0007572174072265625,0.44317007064819336,0.8043161630630493,0.0,0.0
8,6000-5000 BCE.,Neolithic,0.0007710456848144531,0.7029845714569092,0.42856359481811523,0.0,0.0
9,The U.S Supreme Court.,Supreme Court,0.0007917881011962891,0.6097276210784912,0.8750542402267456,0.5714285714285715,0.5714285714285715
10,"Ladybirds, lacewings, and spiders.","ladybirds, lacewings and spiders",0.0009000301361083984,0.8030333518981934,0.9756391048431396,1.0,1.0
11,Some of Marvel's genre titles were published in larger-format black and white magazines under its Curtis Magazines imprint.,"larger-format black and white magazines, under its Curtis Magazines imprint",0.00078582763671875,1.3851385116577148,0.8177821636199951,0.7096774193548387,0.7096774193548387
12,The text does not mention an agency asking Marvel to tackle an issue.,drug abuse,0.0009074211120605469,0.9178879261016846,0.03445460647344589,0.0,0.0
13,The FBI is a federal law enforcement agency.,FBI is primarily a domestic agency,0.0008258819580078125,0.7542819976806641,0.8439191579818726,0.5714285714285715,0.5714285714285715
14,"""Seekers of the Weird""","""Seekers of the Weird""",0.0008420944213867188,0.6661145687103271,0.9999998807907104,1.0,1.0
15,Guardians of the Galaxy.,Guardians of the Galaxy,0.0007822513580322266,0.49244189262390137,0.9728192090988159,1.0,1.0
16,"4 men were allowed to be convicted of the March 1965 gangland murder of Edward ""Teddy"" Deegan.",four,0.0009140968322753906,1.5580072402954102,0.20980983972549438,0.0,0.0
17,"The US government reacted by investigating and prosecuting the Soviet spies, and also by re-evaluating and reforming the FBI's policies and procedures, including the organized crime informant program, following the discovery of its failures.","The country was ""jolted""",0.0009517669677734375,2.3656723499298096,0.19409824907779694,0.049999999999999996,0.049999999999999996
18,Pocket Books.,Pocket Books,0.0009088516235351562,0.44142866134643555,0.9722139835357666,1.0,1.0
19,1764 (James Hargreaves' spinning jenny),1738,0.0008378028869628906,0.9924912452697754,0.359862744808197,0.0,0.0
20,"The Image versions of Marvel characters, as part of the ""Heroes Reborn"" crossover, were set in a parallel universe with a distinct history from the mainstream Marvel Universe.",a parallel universe with a history distinct from the mainstream,0.0009043216705322266,1.9394011497497559,0.49683892726898193,0.5263157894736842,0.4736842105263158
21,3300-1300 BCE.,3300 and 1300 BCE,0.0008618831634521484,0.7138049602508545,0.9734699726104736,0.8571428571428571,0.8571428571428571
22,1466,1466,0.0008423328399658203,0.47069334983825684,1.0,1.0,1.0
23,Windy conditions.,windy,0.0007538795471191406,0.5414395332336426,0.8928344249725342,0.6666666666666666,0.6666666666666666
24,An assistant director heads an office or division.,an assistant director,0.0007236003875732422,0.7590105533599854,0.8165291547775269,0.5454545454545454,0.5454545454545454
25,Cotton can be blended with other fibers such as rayon and synthetic fibers like polyester to make various fabrics.,knitted or woven,0.0009140968322753906,1.3243613243103027,0.4779687523841858,0.0,0.0
26,"The FBI Laboratory was located in the J. Edgar Hoover Building until its completion in 1974, and it also maintained a second lab at the FBI Academy.",J. Edgar Hoover Building,0.0008533000946044922,1.8589649200439453,0.6332606077194214,0.25806451612903225,0.25806451612903225
27,10.6 million hectares.,10.6 million hectares,0.0008788108825683594,0.6677069664001465,0.9912165403366089,1.0,1.0
28,"The FBI Academy in Quantico, Virginia.",The FBI Academy,0.0009491443634033203,0.7575724124908447,0.837432324886322,0.6666666666666666,0.6666666666666666
29,"800,000.","800,000",0.0008411407470703125,0.5685434341430664,0.9745969176292419,1.0,1.0
30,Imperial Russian troops.,Russian troops,0.0008821487426757812,0.5168554782867432,0.873579740524292,0.8,0.8
