idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, The Cape Colony.,Cape Colony,0.00048613548278808594,1.1927471160888672,0.9471240043640137,0.8,0.8
1, Kim Soo-hyun,Shin Ha-kyun,0.0005230903625488281,1.3204572200775146,0.42815619707107544,0.0,0.0
2, Bayern Munich,Porto,0.0005192756652832031,0.6780974864959717,0.5006292462348938,0.0,0.0
3, 1937,1937,0.0004830360412597656,0.9039444923400879,1.0,1.0,1.0
4," 1,200","1,200",0.00051116943359375,1.134185791015625,1.0,1.0,1.0
5, United States,United States,0.0004942417144775391,0.6856520175933838,1.0000001192092896,1.0,1.0
6, Hobart,Hobart,0.0004849433898925781,0.6854734420776367,1.0,1.0,1.0
7, 2002,2002,0.0005135536193847656,0.9032306671142578,1.0,1.0,1.0
8, Nicolas Cage,David Diamond,0.00047969818115234375,0.6855466365814209,0.2751157879829407,0.0,0.0
9, Yiddish,Italian,0.00047898292541503906,0.9040777683258057,0.37163129448890686,0.0,0.0
10, Wilfrid Brambell,Henry Wilfrid Brambell,0.00047707557678222656,1.3447721004486084,0.8917086124420166,0.8,0.8
11, No,no,0.0004894733428955078,0.4662003517150879,1.0,1.0,1.0
12," The castle near Abbotrule, Scotland, that was restored by Peter Kerr is located on the Jed Water.",east bank,0.0004944801330566406,5.03547215461731,0.20427560806274414,0.0,0.0
13, UK,UK-based,0.0005037784576416016,0.5143716335296631,0.6197323799133301,0.6666666666666666,0.6666666666666666
14," ""God and my right""",God and my right,0.0004887580871582031,1.5597496032714844,0.7431830763816833,1.0,1.0
15, Malaysia,Malaysia,0.0004856586456298828,0.4818093776702881,1.0000001192092896,1.0,1.0
16, Marcus Rashford,Marcus Rashford,0.00047969818115234375,0.9023993015289307,1.0000001192092896,1.0,1.0
17, 204 BC,204 BC,0.0004813671112060547,0.9155080318450928,1.0000001192092896,1.0,1.0
18, Tony Hoare,Tony Hoare,0.0004980564117431641,0.9032747745513916,1.000000238418579,1.0,1.0
19, Frank Beyer (1932-2006) was older than Jocelyn Moorhouse (born 1960).,Frank Paul Beyer,0.0004923343658447266,5.462793350219727,0.6110357046127319,0.28571428571428575,0.28571428571428575
20, San Diego Padres,Montreal Expos,0.0004820823669433594,0.9029533863067627,0.5474453568458557,0.0,0.0
21, Han Seung-yeon,Ross Shor Lynch,0.0004782676696777344,1.5543391704559326,0.2036493569612503,0.0,0.0
22," Q1: Prudential Financial. 
             A1: Prudential Financial.",Prudential Financial.,0.0004773139953613281,4.184380292892456,0.7243740558624268,0.5,0.5
23, The Orange Box,The Orange Box,0.0004787445068359375,0.9028220176696777,1.0,1.0,1.0
24, The Biggest Loser UK,Lost,0.0004849433898925781,1.3366568088531494,0.5143800973892212,0.0,0.0
25, British,Northern Irish,0.0004851818084716797,0.4674391746520996,0.48824384808540344,0.0,0.0
26, Yes,yes,0.00048351287841796875,0.46745920181274414,1.0000001192092896,1.0,1.0
27, 2010 and 2011.,2011,0.0005145072937011719,1.9900038242340088,0.8522845506668091,0.5,0.5
28, Yes.,no,0.0004787445068359375,0.6894094944000244,0.5598188042640686,0.0,0.0
29, The Birds,The Birds,0.0004916191101074219,0.6888420581817627,1.0,1.0,1.0
30, Film director.,film director and screenwriter,0.0004801750183105469,0.9023115634918213,0.8304933309555054,0.6666666666666666,0.6666666666666666
31, Hilo International Airport,Hilo International Airport,0.0004863739013671875,1.1205389499664307,1.0,1.0,1.0
