idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, October 2014,October 2014,0.0005102157592773438,1.2241768836975098,0.9999998807907104,1.0,1.0
1," Franklin Square, New York.",Garden City South,0.0005328655242919922,1.6049165725708008,0.42104488611221313,0.0,0.0
2, Q48,New York City Bus: Q48,0.0005106925964355469,0.7197742462158203,0.6079802513122559,0.33333333333333337,0.33333333333333337
3, World War I,World War I,0.0005071163177490234,0.995521068572998,1.0,1.0,1.0
4, Davy and the Goblin,Davy and the Goblin,0.0004992485046386719,1.3995239734649658,1.0,1.0,1.0
5, North Atlantic Conference,NCAA ’s Division III,0.0004994869232177734,0.9450645446777344,0.4499059319496155,0.0,0.0
6," 45,760 acres",1232981 ha,0.0005064010620117188,1.400099277496338,0.16643528640270233,0.0,0.0
7, Guangdong Province,Chaoyang District,0.0004930496215820312,0.9520156383514404,0.45977362990379333,0.0,0.0
8, The Battle of Pusan Perimeter occurred first.,Lorraine Campaign,0.0005061626434326172,2.5390915870666504,0.09182838350534439,0.0,0.0
9, Aunt Marge,Aunt Marge,0.0004971027374267578,0.9452524185180664,1.0000001192092896,1.0,1.0
10," Broken Hill, New South Wales.","Broken Hill, New South Wales",0.0004887580871582031,1.8556466102600098,0.9760308861732483,1.0,1.0
11, 1949,1946,0.0004928112030029297,0.9549522399902344,0.7332739233970642,0.0,0.0
12, Yes.,no,0.0004935264587402344,0.716752290725708,0.5598188042640686,0.0,0.0
13, Shutter,"""Good To Me""",0.0005185604095458984,0.7253725528717041,0.10480542480945587,0.0,0.0
14, Guillermo del Toro,Guillermo del Toro,0.0005035400390625,1.1742801666259766,1.0000001192092896,1.0,1.0
15, United States,the United States,0.0005190372467041016,0.7235229015350342,0.9223206639289856,0.8,0.8
16, Rick Perry,Rick Perry,0.0005259513854980469,0.7679214477539062,1.0,1.0,1.0
17, South Park,South Park,0.0004935264587402344,0.7231040000915527,1.0,1.0,1.0
18, Ecuador,Canada,0.0004963874816894531,0.4904489517211914,0.5014929175376892,0.0,0.0
19, Cristiano Ronaldo,Cristiano Ronaldo,0.0004994869232177734,0.7165777683258057,0.9999998807907104,1.0,1.0
20, A life sentence plus 30 years.,life sentence plus 30 years,0.0005035400390625,2.0916748046875,0.95420241355896,0.9090909090909091,0.9090909090909091
21, Edward VI,Henry VIII,0.0005021095275878906,0.7216777801513672,0.42276275157928467,0.0,0.0
22, Kim Ki-duk.,Lee Chang-dong,0.0005049705505371094,1.400418758392334,0.508039653301239,0.0,0.0
23, Prince Christian,Princess Helena,0.0004990100860595703,0.7185602188110352,0.3569929599761963,0.0,0.0
24, 2015,68th,0.0005211830139160156,0.9454889297485352,0.30159521102905273,0.0,0.0
25, The Longitude Act.,Longitude Act,0.0004987716674804688,1.183337926864624,0.9417834877967834,0.8,0.8
26, Film director and producer.,director,0.0005235671997070312,1.3998608589172363,0.7375873327255249,0.4,0.4
27, Georgia Tom.,Georgia Tom,0.00048732757568359375,0.9586787223815918,0.9804477095603943,1.0,1.0
28, Costas Mandylor,Costas Mandylor,0.0005064010620117188,1.4000685214996338,1.0000001192092896,1.0,1.0
29, John Carney,John Carney,0.0005018711090087891,0.9444458484649658,1.0,1.0,1.0
30, Framing Hanley,The Operation M.D.,0.0004992485046386719,1.1863455772399902,0.05646850913763046,0.0,0.0
31, Yes.,no,0.0005009174346923828,0.7287569046020508,0.5598188042640686,0.0,0.0
