idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Cape Colony.,Cape Colony,0.2344050407409668,2.0139665603637695,0.9471240043640137,0.8,0.8
1,"Shin Ha-kyun in the 2013 South Korean action film ""Running Man"".",Shin Ha-kyun,0.33530330657958984,1.4179565906524658,0.6947351694107056,0.4,0.4
2,Bayern Munich.,Porto,0.2998530864715576,0.707059383392334,0.4955749809741974,0.0,0.0
3,1937,1937,0.3856387138366699,0.5755050182342529,1.0,1.0,1.0
4,"1,200","1,200",0.3613715171813965,0.8299221992492676,1.0,1.0,1.0
5,The United States.,United States,0.34929823875427246,0.6806671619415283,0.8440276384353638,0.8,0.8
6,Hobart.,Hobart,0.41820430755615234,0.596752405166626,0.9743171334266663,1.0,1.0
7,2002.,2002,0.4392218589782715,0.6400582790374756,0.9519264101982117,1.0,1.0
8,David Diamond.,David Diamond,0.262981653213501,0.764866828918457,0.9820916056632996,1.0,1.0
9,Yiddish.,Italian,0.4954221248626709,0.6751279830932617,0.43485966324806213,0.0,0.0
10,Wilfrid Brambell.,Henry Wilfrid Brambell,0.262178897857666,0.8559234142303467,0.8842920064926147,0.8,0.8
11,"No, Harry Crosby was a poet, but Gerhart Hauptmann was a dramatist and novelist.",no,0.40434885025024414,1.2920503616333008,0.048101332038640976,0.13333333333333333,0.13333333333333333
12,The east bank.,east bank,0.3401961326599121,0.5981953144073486,0.9471474289894104,0.8,0.8
13,UK.,UK-based,0.3194856643676758,0.7172102928161621,0.5818777680397034,0.6666666666666666,0.6666666666666666
14,"""God and my right"".",God and my right,3.8511383533477783,0.745553731918335,0.7508558630943298,1.0,1.0
15,Malaysia.,Malaysia,0.3639688491821289,0.7454111576080322,0.9520540237426758,1.0,1.0
16,Marcus Rashford.,Marcus Rashford,0.5350432395935059,0.7719051837921143,0.9776395559310913,1.0,1.0
17,204 BC.,204 BC,0.3967154026031494,0.7454192638397217,0.985283613204956,1.0,1.0
18,Tony Hoare.,Tony Hoare,0.264021635055542,0.8321597576141357,0.9869613647460938,1.0,1.0
19,Frank Beyer (born 1932) is older than Jocelyn Moorhouse (born 1960).,Frank Paul Beyer,0.3167903423309326,1.6560919284820557,0.6005258560180664,0.28571428571428575,0.28571428571428575
20,The Montreal Expos.,Montreal Expos,0.3452870845794678,0.8612716197967529,0.9681159257888794,0.8,0.8
21,Han Seung-yeon has had success in multiple forms of entertainment as a singer and actress.,Ross Shor Lynch,0.25817036628723145,1.3382856845855713,0.14949502050876617,0.0,0.0
22,"Q1: Prudential Financial
A1: Prudential Financial has operations in over 30 countries.

Q2: Prudential Financial
A2: Prudential Financial provides a wide range of services including insurance, investment management, and other financial products and services.",Prudential Financial.,1.5491573810577393,3.0267012119293213,0.5966695547103882,0.1111111111111111,0.1111111111111111
23,"""The Orange Box""",The Orange Box,0.3814516067504883,0.6557793617248535,0.9323657155036926,1.0,1.0
24,Cold Blood and Real Kung Fu.,Lost,0.3797338008880615,0.941176176071167,0.22945380210876465,0.0,0.0
25,British.,Northern Irish,0.2453010082244873,0.6551251411437988,0.450462281703949,0.0,0.0
26,Yes.,yes,0.32767820358276367,0.521636962890625,0.836855947971344,1.0,1.0
27,2010 and 2011.,2011,0.2509944438934326,0.8610632419586182,0.8522845506668091,0.5,0.5
28,"No, Shaoshan is under the administration of Xiangtan prefecture-level City, not Xiangyang City.",no,0.3136477470397949,1.5769152641296387,0.14864546060562134,0.13333333333333333,0.13333333333333333
29,The Birds.,The Birds,0.24906396865844727,0.6492600440979004,0.9764913320541382,1.0,1.0
30,Film director and screenwriter.,film director and screenwriter,0.3775899410247803,0.8897075653076172,0.9509152173995972,1.0,1.0
31,Hilo International Airport.,Hilo International Airport,0.24117636680603027,0.8503649234771729,0.9822964072227478,1.0,1.0
