idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Mozilla Foundation.,Mozilla Foundation,0.0013418197631835938,2.513920307159424,0.9259703159332275,0.8,0.8
1,January 2009.,January 2009,0.0013194084167480469,1.3970470428466797,0.9733129739761353,1.0,1.0
2,Transistors.,transistors,0.001219034194946289,1.322929859161377,0.9459264278411865,1.0,1.0
3,A byte.,a byte,0.0012183189392089844,1.2725872993469238,0.9634421467781067,1.0,1.0
4,Quantum factoring.,quantum factoring,0.0012803077697753906,1.3505260944366455,0.9782191514968872,1.0,1.0
5,Richard Braithwait.,Richard Braithwait,0.001238107681274414,1.3646337985992432,0.9869220852851868,1.0,1.0
6,The Z3.,the Z3,0.0012645721435546875,1.351809024810791,0.983423113822937,1.0,1.0
7,The Liberal Party has faced 5 consecutive losses in state elections since the 2002 election.,a record five,0.0012621879577636719,2.072648048400879,0.24522237479686737,0.0,0.0
8,The United States Navy.,the United States Navy,0.0012736320495605469,1.3977253437042236,0.9767524600028992,1.0,1.0
9,World War II.,"World War II,",0.0012416839599609375,1.3436706066131592,0.9625085592269897,1.0,1.0
10,"Computers merely execute the instructions they are given, so bugs are usually the result of programmer error or an oversight made in the program's design.",programmer error or an oversight made in the program's design,0.001222372055053711,2.5433409214019775,0.630783200263977,0.5945945945945945,0.5945945945945945
11,Persia (modern-day Iran) in 1235 by Abi Bakr of Isfahan.,Persia,0.0012612342834472656,2.1984148025512695,0.7062361240386963,0.16666666666666669,0.16666666666666669
12,Semiconductors.,photolithographed semiconductors,0.0012383460998535156,1.3628888130187988,0.5725104808807373,0.6666666666666666,0.6666666666666666
13,The 1967 Referendum.,1967 Referendum,0.0012502670288085938,1.493072509765625,0.9671088457107544,0.8,0.8
14,September 1947.,September 1947,0.0012888908386230469,1.3955318927764893,0.9769178628921509,1.0,1.0
15,The University of Pennsylvania.,University of Pennsylvania,0.0012497901916503906,1.3906056880950928,0.9653996229171753,0.8571428571428571,0.8571428571428571
16,The SAGE system.,SAGE system,0.0012595653533935547,1.4089038372039795,0.9098179340362549,0.8,0.8
17,Tommy Flowers.,Flowers,0.001218557357788086,1.2921335697174072,0.5954682230949402,0.6666666666666666,0.6666666666666666
18,1936.,1936,0.0012717247009277344,1.3433401584625244,0.9675049185752869,1.0,1.0
19,Problems with interoperability.,problems with interoperability,0.0012264251708984375,1.359604835510254,0.9787808060646057,1.0,1.0
20,A severe drought.,a severe drought,0.0012607574462890625,1.3040931224822998,0.978617787361145,1.0,1.0
21,"AND, OR, XOR, and NOT.","AND, OR, XOR, and NOT",0.0012080669403076172,1.5968315601348877,0.9921127557754517,1.0,1.0
22,The 1770s.,In the 1770s,0.0012810230255126953,1.4443774223327637,0.9207605123519897,0.8,0.8
23,Derek J. de Solla Price.,Derek J. de Solla Price.,0.001252889633178711,1.5428617000579834,1.0000001192092896,1.0,1.0
24,1888.,1888,0.0012340545654296875,1.3188538551330566,0.9602977633476257,1.0,1.0
25,12 September 1958.,12 September 1958.,0.0012314319610595703,1.4713082313537598,0.9999999403953552,1.0,1.0
26,Bob Hawke led the Australian Labor Party.,Bob Hawke,0.0012238025665283203,1.5579767227172852,0.7286994457244873,0.4444444444444445,0.4444444444444445
27,"The Z2, created by German engineer Konrad Zuse in 1939.",The Z2,0.0012240409851074219,1.9970786571502686,0.6960930228233337,0.33333333333333337,0.33333333333333337
28,Firmware.,software,0.00124359130859375,1.1981072425842285,0.5430688261985779,0.0,0.0
29,1950s,50s,0.0012602806091308594,1.3477866649627686,0.5666390657424927,0.0,0.0
30,Artificial Intelligence and Machine Learning.,artificial intelligence,0.0012407302856445312,1.442657709121704,0.7557907104492188,0.5714285714285715,0.5714285714285715
31,2004,late 2004,0.001196146011352539,1.2638933658599854,0.896721363067627,0.6666666666666666,0.6666666666666666
32,private networks or file systems.,private networks,0.0013172626495361328,1.4442245960235596,0.7272402048110962,0.5714285714285715,0.5714285714285715
33,Time-sharing.,"""time-sharing""",0.0012705326080322266,1.266772747039795,0.90303635597229,1.0,1.0
34,Internet Explorer.,Internet Explorer,0.0012619495391845703,1.2966890335083008,0.7528218030929565,1.0,1.0
35,Windows operating system.,Windows,0.0012269020080566406,1.336916208267212,0.7984075546264648,0.5,0.5
36,Central Processing Unit.,central processing unit,0.001247406005859375,1.2998576164245605,0.9755199551582336,1.0,1.0
37,Don Chipp.,Don Chipp,0.001264333724975586,1.3393325805664062,0.9812923669815063,1.0,1.0
38,competition between web browsers.,competition between web browsers,0.001230478286743164,1.3920824527740479,0.9714312553405762,1.0,1.0
39,Gigaflops.,(gigaflops),0.0012347698211669922,1.3417613506317139,0.8775871992111206,1.0,1.0
40,consumer choice.,product innovation,0.0012221336364746094,1.261899471282959,0.3475976586341858,0.0,0.0
41,The BIOS chip is located on the motherboard.,the motherboard,0.0012259483337402344,1.590057373046875,0.633732795715332,0.4,0.4
42,The Royal Radar Establishment of the Ministry of Defence.,Royal Radar Establishment of the Ministry of Defence,0.0012118816375732422,1.6374289989471436,0.9818160533905029,0.9411764705882353,0.9411764705882353
43,Wheel-and-disc mechanisms.,wheel-and-disc,0.0012736320495605469,1.3647983074188232,0.8283181190490723,0.8571428571428571,0.8571428571428571
44,rendered in the same way.,rendered in the same way,0.0012123584747314453,1.450540542602539,0.9317724704742432,1.0,1.0
45,2010,2010,0.0012483596801757812,1.2680270671844482,1.0,1.0,1.0
46,The Liberal Party's ideological ancestry stretched back to the anti-Labor groupings in the first Commonwealth parliaments.,anti-Labor groupings in the first Commonwealth parliaments,0.0012400150299072266,2.255868911743164,0.6812436580657959,0.6153846153846153,0.6153846153846153
47,He resigned.,he resigned,0.0012450218200683594,1.2971596717834473,0.9558387398719788,1.0,1.0
48,"Menzies promised to end rationing of butter, tea, and petrol, and provided a five-shilling endowment for first-born children, as well as for others.","end rationing of butter, tea and petrol and provided a five-shilling endowment for first-born children",0.0012407302856445312,2.8527562618255615,0.7690889835357666,0.8095238095238095,0.8095238095238095
49,"The flow of control within the program, which allows the computer to repeat instructions until an internal condition is met.",the flow of control,0.0012576580047607422,2.237335205078125,0.5572643280029297,0.33333333333333337,0.33333333333333337
50,Jumps.,"""jumps""",0.0012323856353759766,1.2884118556976318,0.8847269415855408,1.0,1.0
51,2400 BC.,2400 BC,0.001222372055053711,1.3959178924560547,0.9849919676780701,1.0,1.0
52,An assembler.,a compiler,0.001264810562133789,1.2711434364318848,0.5103947520256042,0.0,0.0
53,"""live bookmarks""",live bookmarks,0.001214742660522461,1.3448545932769775,0.9621731042861938,1.0,1.0
54,Multitasking.,multitasking,0.001249074935913086,1.355271577835083,0.9548789262771606,1.0,1.0
55,"""The forgotten people""","""backbone of Australia""",0.0012252330780029297,1.3600525856018066,0.24924929440021515,0.0,0.0
56,form history.,form and search history,0.0012464523315429688,1.2974224090576172,0.6727467775344849,0.6666666666666666,0.6666666666666666
57,20 words (about 80 bytes),ENIAC,0.0012519359588623047,1.5970518589019775,0.31608423590660095,0.0,0.0
58,The control unit.,CPU,0.001249551773071289,1.3403184413909912,0.2845911979675293,0.0,0.0
59,1947.,1947.,0.001194000244140625,1.3101489543914795,1.0,1.0,1.0
60,An interrupt.,"an interrupt,",0.0012786388397216797,1.308389663696289,0.9718502759933472,1.0,1.0
61,SQL.,SQL,0.0012145042419433594,1.2226531505584717,0.878853440284729,1.0,1.0
62,1906.,1906,0.0012252330780029297,1.341388463973999,0.9640109539031982,1.0,1.0
63,A bit (binary digit) of information.,a bit (binary digit) of information,0.0012137889862060547,1.5634489059448242,0.9820475578308105,1.0,1.0
64,Analog computers were originally used for astronomical calculations and navigation.,astronomical calculations,0.0012354850769042969,1.6980302333831787,0.41395604610443115,0.33333333333333337,0.33333333333333337
65,The 1962 Commonwealth Electoral Act.,Menzies' Commonwealth Electoral Act,0.0012428760528564453,1.5467123985290527,0.7736860513687134,0.6666666666666665,0.6666666666666665
66,development at Google and of Google Chrome.,Google Chrome,0.0012290477752685547,1.546172857284546,0.6303645372390747,0.4444444444444445,0.4444444444444445
67,DARPA.,DARPA),0.0012319087982177734,1.2572016716003418,0.8674149513244629,1.0,1.0
68,The birthday cake interview.,the infamous birthday cake interview,0.0012874603271484375,1.362236738204956,0.947471559047699,0.888888888888889,0.888888888888889
69,1977,1977,0.0012593269348144531,1.2719111442565918,1.0,1.0,1.0
70,1920s.,1920s,0.0012447834014892578,1.3799560070037842,0.9677363038063049,1.0,1.0
71,"More than 90,000.","more than 90,000",0.0012454986572265625,1.4968852996826172,0.9758829474449158,1.0,1.0
72,Netscape Navigator.,Netscape Navigator,0.0012118816375732422,1.3140110969543457,0.9325628876686096,1.0,1.0
73,"January 18, 1944.",18 January 1944,0.0012240409851074219,1.545609951019287,0.9566041231155396,1.0,0.6666666666666666
74,A program counter.,the program counter,0.0012123584747314453,1.3485887050628662,0.9545708894729614,0.6666666666666666,0.6666666666666666
75,0 to 255 or -128 to +127.,0 to 255 or −128 to +127,0.0012290477752685547,1.7510175704956055,0.9315283894538879,1.0,1.0
76,Malcolm Turnbull.,Malcolm Turnbull,0.0012218952178955078,1.2630550861358643,0.9804420471191406,1.0,1.0
77,5000 times.,5000,0.0012257099151611328,1.3972153663635254,0.6678751111030579,0.6666666666666666,0.6666666666666666
78,Uniform Resource Locator.,Uniform Resource Locator,0.001219034194946289,1.3062269687652588,0.9483479857444763,1.0,1.0
79,"The ALU, control unit, and registers.","The control unit, ALU, and registers",0.001201629638671875,1.6164944171905518,0.9643348455429077,1.0,0.8333333333333334
80,London.,London,0.0012326240539550781,1.20379638671875,0.9624133110046387,1.0,1.0
81,Peripheral devices.,Peripheral devices,0.0012187957763671875,1.2637865543365479,0.9500315189361572,1.0,1.0
82,Campbell Newman.,"former Brisbane Lord Mayor, Campbell Newman",0.0012497901916503906,1.2741432189941406,0.6762176752090454,0.5,0.5
83,Henry Babbage.,Henry Babbage,0.0012483596801757812,1.315718412399292,0.9819639325141907,1.0,1.0
84,A system of pulleys and wires.,system of pulleys and wires,0.0013840198516845703,1.5510671138763428,0.9293699860572815,0.9090909090909091,0.9090909090909091
85,The mobile phone web browser market.,mobile phone web browser,0.0012137889862060547,1.4682810306549072,0.7680534720420837,0.8,0.8
86,CPUs.,CPUs,0.0012476444244384766,1.2475793361663818,0.8991233110427856,1.0,1.0
87,"Australia, New Zealand, and the United States.","Australia, New Zealand and the United States",0.0012493133544921875,1.6482298374176025,0.9244300127029419,1.0,1.0
88,browser war.,browser war,0.001500844955444336,1.2695794105529785,0.956680417060852,1.0,1.0
89,26 January 1966.,26 January 1966,0.0012633800506591797,1.4725656509399414,0.9827836155891418,1.0,1.0
90,The Yong Mans Gleanings by Richard Braithwait in 1613.,The Yong Mans Gleanings,0.0012278556823730469,1.9538755416870117,0.6195772886276245,0.6153846153846153,0.6153846153846153
91,Anti-communism.,Anti-communism,0.0012543201446533203,1.4024310111999512,0.9605956673622131,1.0,1.0
92,1917,1917,0.0012252330780029297,1.2934541702270508,1.0,1.0,1.0
93,1945.,1945,0.0012040138244628906,1.3253190517425537,0.9676908850669861,1.0,1.0
94,Tony Abbott.,Tony Abbott,0.0012607574462890625,1.2676610946655273,0.9694139957427979,1.0,1.0
95,The benefit of 4GL is that it provides ways to obtain information without requiring the direct help of a programmer.,provides ways to obtain information without requiring the direct help of a programmer,0.0012280941009521484,2.3065011501312256,0.3497386574745178,0.787878787878788,0.787878787878788
96,The University of Pennsylvania.,University of Pennsylvania,0.001253366470336914,1.3858516216278076,0.9653996229171753,0.8571428571428571,0.8571428571428571
97,John Howard and Andrew Peacock.,former Treasurer John Howard competing with former Foreign Minister Andrew Peacock,0.0012433528900146484,1.4589812755584717,0.6581053733825684,0.5000000000000001,0.5000000000000001
98,Firmware.,"firmware,",0.0012557506561279297,1.2155554294586182,0.9504395723342896,1.0,1.0
99,An interpreter.,an interpreter,0.0012519359588623047,1.3081769943237305,0.955042839050293,1.0,1.0
100,1833,1833,0.0012519359588623047,1.2661919593811035,0.9999998807907104,1.0,1.0
101,The Intel 4004.,Intel 4004,0.0012359619140625,1.4478225708007812,0.9174379110336304,0.8,0.8
102,Uniform Resource Locator.,Uniform Resource Identifier,0.001226186752319336,1.3484840393066406,0.7462499141693115,0.6666666666666666,0.6666666666666666
103,Marc Andreessen released Mosaic in 1993.,Marc Andreessen,0.0012004375457763672,1.6946783065795898,0.6012257933616638,0.5,0.5
104,The Victoria University of Manchester.,Victoria University of Manchester,0.0012433528900146484,1.4469349384307861,0.9743302464485168,0.888888888888889,0.888888888888889
105,The electronics division of the Atomic Energy Research Establishment at Harwell.,electronics division of the Atomic Energy Research Establishment at Harwell,0.001215219497680664,1.7738432884216309,0.9918073415756226,0.9523809523809523,0.9523809523809523
106,Kythera and Crete.,Kythera and Crete,0.0012257099151611328,1.486457347869873,0.9870675206184387,1.0,1.0
107,The British at Bletchley Park achieved success at cracking secret German military communications during World War II.,", the British",0.0012760162353515625,2.193626642227173,0.30044326186180115,0.21052631578947367,0.21052631578947367
108,1939.,1939,0.0012357234954833984,1.3189430236816406,0.9678189158439636,1.0,1.0
