idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 11,the eleventh,0.04747295379638672,8.601233959197998,0.6740362644195557,0.0,0.0
1, Ontario Six Nations.,the Mohawk Valley,0.05110621452331543,8.842985153198242,0.3418799340724945,0.0,0.0
2, 2013,2013,0.046827077865600586,8.707813024520874,1.0,1.0,1.0
3," 1,275-965.","1,275-965",0.04708576202392578,9.259419441223145,0.9852176904678345,1.0,1.0
4, United Airlines.,Bingham Group,0.046976566314697266,8.702091217041016,0.2539200186729431,0.0,0.0
5, Interbol is an international space project under the leadership of the Russian Space Agency.,Russian Space Agency,0.04749941825866699,10.433244943618774,0.5856943130493164,0.35294117647058826,0.35294117647058826
6, NBC.,NBC,0.21757841110229492,8.625674486160278,0.9715014696121216,1.0,1.0
7, Yes.,yes,0.05192828178405762,8.585604667663574,0.836855947971344,1.0,1.0
8, Edwina Currie,Edwina Currie,0.04758048057556152,9.005260944366455,1.0,1.0,1.0
9, Women's magazines.,magazine,0.051302433013916016,8.833813428878784,0.8122988939285278,0.5,0.5
10, 2010,2010,0.04711437225341797,8.708874940872192,1.0,1.0,1.0
11, Eugen Bleuler.,Eugen Bleuler,0.05762648582458496,9.022135734558105,0.987130343914032,1.0,1.0
12, New York.,New York,0.05369234085083008,8.687458038330078,0.9648565053939819,1.0,1.0
13, 2 years and 126 days.,"70 years, 126 days",0.0483551025390625,9.373967409133911,0.8205686807632446,0.6666666666666665,0.6666666666666665
14, Yes.,yes,0.053846120834350586,8.608751773834229,0.836855947971344,1.0,1.0
15," Eugene, Oregon.",Oregon Coast,0.04668474197387695,8.857423543930054,0.7171745300292969,0.5,0.5
