idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, I couldn't find any information about August Wagenmann's city of death.,"156,257",0.0004887580871582031,2.1771891117095947,0.001965315081179142,0.0,0.0
1," The C9 League is an alliance of nine elite universities in mainland China, including Tsinghua University, Peking University, Zhejiang University, and others.","The ""golden triangle""",0.0005176067352294922,4.230907678604126,0.02721087634563446,0.08,0.08
2, The St. Louis Rams.,St. Louis Rams,0.0005002021789550781,0.8853473663330078,0.9477890729904175,0.8571428571428571,0.8571428571428571
3, Cyteen,Cyteen,0.0005114078521728516,0.3963813781738281,1.0000001192092896,1.0,1.0
4, øre,øre,0.0005140304565429688,0.39523816108703613,1.0000001192092896,1.0,1.0
5, Las Vegas,Las Vegas,0.00051116943359375,0.3909151554107666,1.0,1.0,1.0
6, Blue Peter,Alanis Nadine Morissette,0.0005068778991699219,0.39885520935058594,0.10093070566654205,0.0,0.0
7, Ophelia,Ophelia,0.0005075931549072266,0.522735595703125,1.0,1.0,1.0
8, macOS,macOS,0.0005104541778564453,0.27527904510498047,0.9999999403953552,1.0,1.0
9, Ridley Corporation.,Ridley Corporation,0.0005042552947998047,0.5211794376373291,0.9832369089126587,1.0,1.0
10, Chad Reed,Jeremy Lusk,0.0004992485046386719,0.3916311264038086,0.35545772314071655,0.0,0.0
11, John Franklin,John Franklin,0.0005202293395996094,0.40084362030029297,1.0,1.0,1.0
12, American,American,0.0005083084106445312,0.26755833625793457,1.0,1.0,1.0
13," Melbourne, Victoria, Australia.",Melbourne,0.0005075931549072266,0.8965435028076172,0.8769350051879883,0.5,0.5
14, Netherlands,Netherlands,0.0005030632019042969,0.27764248847961426,1.0,1.0,1.0
15, Jeaniene Frost,Jeaniene Frost,0.0005209445953369141,0.5131609439849854,1.0,1.0,1.0
