idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"Bay Shore, New York.","Bay Shore, New York",0.0008780956268310547,3.604898452758789,0.9809754490852356,1.0,1.0
1,"No, the text does not mention Ric Ocasek and Steve Marriott as songwriters together.",yes,0.0008323192596435547,0.8594493865966797,0.15900865197181702,0.0,0.0
2,Josquin des Prez.,Josquin des Prez,0.0007636547088623047,0.3640131950378418,0.9873714447021484,1.0,1.0
3,Indie rock.,rock,0.00072479248046875,0.2536346912384033,0.6457397937774658,0.6666666666666666,0.6666666666666666
4,Ben Daniels.,Never the Sinner,0.0007979869842529297,0.25307559967041016,0.16358229517936707,0.0,0.0
5,"Gerry McHugh and Michelle Gildernew, both Sinn Féin members, were involved in the Renewable Heat Incentive scandal.",Arlene Foster,0.0007712841033935547,1.1166796684265137,0.12016300857067108,0.0,0.0
6,Tanya Donelly.,Tanya Donelly,0.0007359981536865234,0.326007604598999,0.9833791255950928,1.0,1.0
7,Indiana.,Indiana,0.0007228851318359375,0.27573418617248535,0.9538774490356445,1.0,1.0
8,2005,2006,0.0007691383361816406,0.2493424415588379,0.8317642211914062,0.0,0.0
9,Pagan folk and Trance/Progressive House.,neoceltic pagan folk,0.0007266998291015625,0.5517332553863525,0.7169142365455627,0.4444444444444444,0.4444444444444444
10,Yes.,yes,0.0007607936859130859,0.21544265747070312,0.836855947971344,1.0,1.0
11,Baltimore.,Los Angeles,0.0007815361022949219,0.213151216506958,0.5106760263442993,0.0,0.0
12,English,Australian,0.0007634162902832031,0.1749429702758789,0.5336728096008301,0.0,0.0
13,Shahrukh Khan.,Johnny Lever,0.0007674694061279297,0.32672715187072754,0.21624578535556793,0.0,0.0
14,"March 31, 2015.","March 31, 2015",0.0007605552673339844,0.44234395027160645,0.9769560098648071,1.0,1.0
15,English,English,0.0007374286651611328,0.174851655960083,1.0,1.0,1.0
16,Glengarry Glen Ross.,Glengarry Glen Ross,0.0007069110870361328,0.3617098331451416,0.9873287081718445,1.0,1.0
17,"The character ""Howler"" was voiced by Frank Welker, who also voiced Fred Jones in ""Scooby-Doo"".",Howler,0.0007457733154296875,1.1239361763000488,0.5433496236801147,0.11764705882352941,0.11764705882352941
18,Chris Dickens.,Chris Dickens,0.0007882118225097656,0.2529788017272949,0.9799679517745972,1.0,1.0
19,"The Guelphic Legion was a paramilitary unit maintained at the expense of George V, deposed King of Hanover, by the Austro-Prussian War.",the Unification of Germany,0.0007524490356445312,1.462245225906372,0.28019270300865173,0.14814814814814817,0.14814814814814817
20,There is no information about Deirdre Mullins playing the wife of Sean Bean in the first season of Glee.,"250,000",0.00080108642578125,1.1193275451660156,0.02536856196820736,0.0,0.0
21,1975,1971,0.0007936954498291016,0.25153279304504395,0.7203134298324585,0.0,0.0
22,"Robert Caro was born in 1935, while Ramón del Valle-Inclán was born in 1866.",Ramón María del Valle-Inclán,0.0007424354553222656,1.0754096508026123,0.5806268453598022,0.48,0.48
23,Idol series.,Idol,0.0007696151733398438,0.25171709060668945,0.7840616106987,0.6666666666666666,0.6666666666666666
24,"No, Moloko Plus is a highball cocktail that may or may not contain alcohol, while El Presidente is a name shared by a rapper and a band, not necessarily related to a drink.",yes,0.0007245540618896484,1.6476843357086182,0.12990295886993408,0.0,0.0
25,First Things.,First Things,0.0007679462432861328,0.25191211700439453,0.9222419261932373,1.0,1.0
26,Wayne Kramer played guitar in the MC5.,Rob Tyner,0.0007619857788085938,0.48119592666625977,0.19993551075458527,0.0,0.0
27,Yes.,yes,0.0007500648498535156,0.2144637107849121,0.836855947971344,1.0,1.0
28,Lazio.,Rome,0.0007309913635253906,0.26109766960144043,0.421718955039978,0.0,0.0
29,André the Giant.,André the Giant,0.0007624626159667969,0.28825855255126953,0.9857596158981323,1.0,1.0
30,"None, the coming-of-age drama ""As Cool As I Am"" was released in 2012, not 2006, and it stars James Marsden, Claire Danes, and Sarah Bolger.",This Is England,0.0007498264312744141,1.7237780094146729,0.046755366027355194,0.0,0.0
31,"Elstree Film Studios Limited operates the location where Not Now, Comrade was shot.",Elstree Film Studios Limited,0.0007393360137939453,0.8147296905517578,0.6755577325820923,0.47058823529411764,0.47058823529411764
