idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, African American,African American,0.364041805267334,24.73887324333191,1.0,1.0,1.0
1, Lauren Weisberger's 2003 novel of the same name.,Lauren Weisberger's 2003 novel of the same name,0.37798023223876953,27.3738112449646,0.9745950698852539,1.0,1.0
2, He was the Executive Director of the Australia-Japan Research Centre until 2002.,Emeritus Professor of Economics,0.4006528854370117,28.091469287872314,0.30433255434036255,0.11764705882352941,0.11764705882352941
3, Harold Wilson,Harold Wilson,0.3813607692718506,24.738372325897217,1.0,1.0,1.0
4, Draymond Green,Draymond Green,0.37583208084106445,25.164802312850952,1.0,1.0,1.0
5, Tool,Tool,0.3753550052642822,24.56663990020752,1.0,1.0,1.0
6, The CIA.,the CIA,0.371035099029541,25.032200574874878,0.9737504124641418,1.0,1.0
7, Over 100 languages.,100,0.3674430847167969,25.493505477905273,0.3921327590942383,0.5,0.5
8, Pete's Tavern on Irving Place in New York City.,at Pete's Tavern on Irving Place in New York City,0.3584001064300537,26.81137251853943,0.9687362909317017,0.9523809523809523,0.9523809523809523
9, Asian Paralympic Committee (APC),Asian Paralympic Committee,0.363936185836792,26.429975032806396,0.8976110816001892,0.8571428571428571,0.8571428571428571
10, The 7th State Senate district.,8th,0.36632227897644043,26.19964098930359,0.38273268938064575,0.0,0.0
11," Pulitzer Prize and Tony nominations for ""Glengarry Glen Ross"" (1984) and ""Speed-the-Plow"" (1988).",Pulitzer Prize,0.37128114700317383,30.883207321166992,0.48093000054359436,0.23529411764705882,0.23529411764705882
12, 1897,1892,0.3892707824707031,24.941202402114868,0.7163902521133423,0.0,0.0
13, Michael Williams,Mike Will Made It,0.38567686080932617,24.78231430053711,0.3562358617782593,0.0,0.0
14, The Amazon rainforest.,Amazon rainforest,0.3769822120666504,25.436508655548096,0.9383839964866638,0.8,0.8
15, Jules Massenet,Jules Émile Frédéric Massenet,0.3706650733947754,25.05022168159485,0.8725276589393616,0.5,0.5
16, They are both film directors.,film director,0.36445045471191406,25.673243045806885,0.7297666072845459,0.5714285714285715,0.5714285714285715
17, 22,25,0.37555789947509766,24.745309114456177,0.7285479307174683,0.0,0.0
18, 1940,1940,0.37762904167175293,25.049893379211426,0.9999999403953552,1.0,1.0
19, Musician,music,0.38360095024108887,24.778464555740356,0.6964894533157349,0.0,0.0
20, Picric acid.,Turpenite,0.3764526844024658,25.188987731933594,0.3367322087287903,0.0,0.0
21, Rihanna,Rihanna,0.38635945320129395,24.47453212738037,1.0000001192092896,1.0,1.0
22, 1962,1962,0.367037296295166,25.02823042869568,1.0,1.0,1.0
23, Ferula genus is more useful to humans.,Ferula,0.3299570083618164,26.372589588165283,0.668110728263855,0.25,0.25
24, Jeremy,Jeremy,0.366239070892334,24.381112098693848,0.9999999403953552,1.0,1.0
25, Oxford United.,Oxford United,0.37068819999694824,24.99360704421997,0.9772630929946899,1.0,1.0
26, Thomas Paine,Thomas Paine,0.36639928817749023,25.023817539215088,0.9999999403953552,1.0,1.0
27, American,English,0.36608338356018066,24.533408880233765,0.5741005539894104,0.0,0.0
28," ""A Long Way Home"" by Saroo Brierley with Larry Buttrose.","""A Long Way Home""",0.3751993179321289,28.139365196228027,0.6552650928497314,0.5714285714285715,0.5714285714285715
29, k-os,k-os,0.38925933837890625,24.69779658317566,1.0,1.0,1.0
30," Pittsburgh, Pennsylvania.","Pittsburgh, Pennsylvania",0.28846144676208496,25.176673412322998,0.9803575277328491,1.0,1.0
31, 887,887,0.3688774108886719,24.839290618896484,0.9999999403953552,1.0,1.0
