idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,A robot was used to deliver a charge of C4 to disable the shooter.,C4,0.0009717941284179688,2.027942419052124,0.48606616258621216,0.13333333333333333,0.13333333333333333
1,Dauphin County.,Dauphin County.,0.0008435249328613281,0.32189154624938965,1.0,1.0,1.0
2,Salix has more species.,Darwinia,0.0006759166717529297,0.33733224868774414,0.28749728202819824,0.0,0.0
3,"The episode ""James Baxter the Horse"" is from the animated series ""Adventure Time"".",Cartoon Network Studios and Frederator Studios,0.0006184577941894531,0.7691471576690674,0.2558252215385437,0.0,0.0
4,Indianapolis.,Indianapolis,0.0007753372192382812,0.21257972717285156,0.9579234719276428,1.0,1.0
5,Lorenzo Bandini.,Lorenzo Bandini,0.0007367134094238281,0.28595995903015137,0.9821705222129822,1.0,1.0
6,Don DeLillo.,"Donald Richard ""Don"" DeLillo",0.0006957054138183594,0.3211233615875244,0.8424811363220215,0.6666666666666666,0.6666666666666666
7,Speechless.,Blue's Clues,0.0006129741668701172,0.2475881576538086,0.13442043960094452,0.0,0.0
8,"No, Burretiokentia is endemic to New Caledonia, but there is no information about Bletilla.",no,0.0005526542663574219,1.1036372184753418,0.1171175017952919,0.13333333333333333,0.13333333333333333
9,2017.,winter,0.0006558895111083984,0.28590846061706543,0.4139471650123596,0.0,0.0
10,SBS.,SBS,0.0006670951843261719,0.24843358993530273,0.9702335596084595,1.0,1.0
11,"Yes, both Anatole France and Charles Reznikoff were poets.",yes,0.0007205009460449219,0.6588726043701172,0.1376592218875885,0.19999999999999998,0.19999999999999998
12,"North Carolina, South Carolina, Georgia, and Florida.","much of eastern Kentucky and Tennessee, and portions of northern Alabama and northwest Georgia",0.0007145404815673828,0.5451288223266602,0.5675444602966309,0.19047619047619047,0.09523809523809523
13,Quentin Tarantino.,Quentin Jerome Tarantino,0.0006892681121826172,0.28574323654174805,0.8714307546615601,0.8,0.8
14,The Walt Disney Company.,The Walt Disney Company,0.0007257461547851562,0.32253575325012207,0.9886208772659302,1.0,1.0
15,Medical supplies.,a shipment of gold,0.0006339550018310547,0.24857687950134277,0.3951771557331085,0.0,0.0
16,"No, they are not both authors of the same type of work. Anne Frank was a diarist, while Isabel Colegate is a novelist.",yes,0.0005643367767333984,1.2536892890930176,0.05579227954149246,0.0,0.0
17,Texas Instruments (TI).,Texas Instruments,0.0007500648498535156,0.3226346969604492,0.9082416892051697,0.8,0.8
18,2000.,2000,0.0007233619689941406,0.2861328125,0.9515540599822998,1.0,1.0
19,Ulysses Cuadra,"William James ""Bill"" Pullman",0.0006849765777587891,0.38417816162109375,0.22732549905776978,0.0,0.0
20,37° 2 le matin.,37° 2 le matin,0.0006613731384277344,0.47072458267211914,0.9869838953018188,1.0,1.0
21,Pakistan.,Pakistan,0.0006661415100097656,0.20937180519104004,0.9362217783927917,1.0,1.0
22,Clark University.,adjacent to University Park about 50 miles west of Boston,0.0006346702575683594,0.24782252311706543,0.4029541611671448,0.16666666666666669,0.16666666666666669
23,"There is no Austrian composer of Um Mitternacht. The composer of Um Mitternacht is Anton Bruckner, an Austrian composer, but the text does not mention him being best known for symphonies, masses, and motels.",Anton Bruckner,0.0005793571472167969,2.031578540802002,0.21314115822315216,0.1111111111111111,0.1111111111111111
24,stOrk.,stOrk,0.0007774829864501953,0.2901113033294678,0.9724289178848267,1.0,1.0
25,Westminster Bridge.,Westminster Bridge,0.0006253719329833984,0.22125864028930664,0.974632203578949,1.0,1.0
26,"No, they have different nationalities: Peter Maxwell Davies is British and Mikhail Glinka is Russian.",no,0.0007503032684326172,0.9219343662261963,0.1576889455318451,0.125,0.125
27,Diplocyclos.,Diplocyclos,0.0007071495056152344,0.3248295783996582,0.9806622266769409,1.0,1.0
28,"Orientalist painting was a specialism of 19th-century academic art, and it was among the special interests of Peter Trippi, who taught at New York City's Dahesh Museum of Art.",University of Glasgow,0.0006816387176513672,1.661823034286499,0.11294198036193848,0.0588235294117647,0.0588235294117647
29,1967,1967,0.0007135868072509766,0.22798824310302734,1.0,1.0,1.0
30,Performance art.,performance art,0.0007145404815673828,0.2505929470062256,0.953574538230896,1.0,1.0
31,Anthony Lynn.,Anthony Lynn,0.0007007122039794922,0.2524242401123047,0.9760314226150513,1.0,1.0
