idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Rock and Roll Hall of Fame.,Rock and Roll Hall of Fame,0.001355886459350586,2.857754707336426,0.9602616429328918,0.923076923076923,0.923076923076923
1,Documentary film.,documentary,0.0013585090637207031,1.3093233108520508,0.8849450945854187,0.6666666666666666,0.6666666666666666
2,Sai Zhenzhu,Sai Zhenzhu,0.0012590885162353516,1.331514835357666,0.9999999403953552,1.0,1.0
3,The spotted hyena.,spotted hyena,0.001298666000366211,1.3326785564422607,0.9482872486114502,0.8,0.8
4,Robert Conrad.,Robert Conrad Falk,0.0012943744659423828,1.213491678237915,0.7785621285438538,0.8,0.8
5,"The text does not mention the average elevation of the sandstone plateau upon which Beaty Crossroads, Alabama is built.",1500 ft above sea level,0.0013213157653808594,2.176860809326172,0.24648231267929077,0.0,0.0
6,Gene Wilder has written more songs.,Gene Wilder,0.0013124942779541016,1.3762390613555908,0.6457269191741943,0.5,0.5
7,2016.,2016,0.0012874603271484375,1.313701868057251,0.9577949643135071,1.0,1.0
8,"The New Jewel Movement (NJM) led by Maurice Bishop in Grenada involved areas of socio-economic development, education, and Black liberation.",New JEWEL Movement,0.001251220703125,2.530137062072754,0.6393616199493408,0.25,0.25
9,France.,France,0.0013222694396972656,1.1039648056030273,0.9445564150810242,1.0,1.0
10,Dean Holden took over Lee Johnson's management position with Barnsley and Oldham Athletic.,Dean Thomas John Holden,0.0013408660888671875,1.9967937469482422,0.6131374835968018,0.22222222222222224,0.22222222222222224
11,1929,"April 6, 1929",0.0012025833129882812,1.2141108512878418,0.8192121386528015,0.5,0.5
12,"""Sultans of Swing"" is a hit song by the British rock band Dire Straits, one of the other hit singles is ""Romeo and Juliet"".",Romeo and Juliet,0.001346588134765625,2.739095687866211,0.31968069076538086,0.2222222222222222,0.2222222222222222
13,"Grotten, located next to the Royal Palace in Oslo.",Grotten,0.0012238025665283203,1.6353256702423096,0.6062638759613037,0.19999999999999998,0.19999999999999998
14,The United States Marine Corps.,Naval Air Station South Weymouth,0.0012955665588378906,1.3660292625427246,0.3157724142074585,0.0,0.0
15,John Cena.,John Felix Anthony Cena,0.0013375282287597656,1.158395767211914,0.7857916951179504,0.6666666666666666,0.6666666666666666
16,Louis L'Amour.,Louis Dearborn L'Amour,0.0013308525085449219,1.3914985656738281,0.8582996129989624,0.8571428571428571,0.8571428571428571
17,28 medals.,28,0.0012238025665283203,1.282893419265747,0.5319094061851501,0.6666666666666666,0.6666666666666666
18,The Battle of Gettysburg.,the war's turning point,0.0013263225555419922,1.5316057205200195,0.36524322628974915,0.22222222222222224,0.22222222222222224
19,"The current class of Australian multiple unit cars operated by NSW TrainLink in New South Wales, the NSW TrainLink H set, entered service between December 2006 and December 2012.",between 2019 and 2022,0.001313924789428711,3.071428060531616,0.11540725827217102,0.1212121212121212,0.1212121212121212
20,Arsenal F.C.,Arsenal Football Club,0.0012450218200683594,1.3623416423797607,0.7741560339927673,0.3333333333333333,0.3333333333333333
21,Diego Milito,Diego Milito,0.0011589527130126953,1.2417731285095215,1.0,1.0,1.0
22,Higher education and research.,research,0.0012166500091552734,1.3453302383422852,0.6119449138641357,0.4,0.4
23,Sense8.,Lana and Lilly Wachowski and J. Michael Straczynski,0.0012004375457763672,1.1266834735870361,0.09897894412279129,0.0,0.0
24,Haleakalā National Park.,Haleakalā National Park,0.0013456344604492188,1.4472205638885498,0.9885157346725464,1.0,1.0
25,The Cove.,The Cove,0.0012173652648925781,1.2438030242919922,0.9736154079437256,1.0,1.0
26,"Wilhelm II, German Emperor.",Wilhelm II,0.0012447834014892578,1.367164134979248,0.926122784614563,0.6666666666666666,0.6666666666666666
27,Thomas Watson.,Thomas John Watson Sr.,0.0013446807861328125,1.240143060684204,0.8963991403579712,0.6666666666666666,0.6666666666666666
28,Pat Buchanan.,Pat Buchanan,0.001219034194946289,1.2335188388824463,0.9757445454597473,1.0,1.0
29,The IBF and WBO.,four,0.0012955665588378906,1.518287181854248,0.152986079454422,0.0,0.0
30,EuroTrip.,Schaffer,0.0012676715850830078,1.2484712600708008,0.18725904822349548,0.0,0.0
