idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,16,16,0.5522513389587402,2.966202974319458,1.0,1.0,1.0
1,By breathing in fumes or skin absorption.,fumes or skin,0.2705039978027344,1.572237491607666,0.5810143947601318,0.6,0.6
2,Yellow and orange.,yellow and orange,0.32970094680786133,1.1221599578857422,0.9773666858673096,1.0,1.0
3,"Because of the lack of formal agreements and transparency in information sharing, making it difficult to hold institutions accountable.",this is a secretive area and one not open to civil society involvement,0.3129923343658447,2.2821097373962402,0.29405421018600464,0.125,0.125
4,Bitumen.,tar,0.31345653533935547,1.0425326824188232,0.37663981318473816,0.0,0.0
5,Message.,channel (through which medium),0.6671493053436279,0.863828182220459,0.04526205733418465,0.0,0.0
6,"In the UK, Australia, and other countries, it is commonly referred to as ""bitumen"".",bitumen,0.7176873683929443,1.8485674858093262,0.7462263107299805,0.13333333333333333,0.13333333333333333
7,"Alberta, Canada.",Northern Alberta,0.4344804286956787,1.3528175354003906,0.7942790389060974,0.5,0.5
8,1912.,1912,0.5185050964355469,1.3708484172821045,0.9596837759017944,1.0,1.0
9,"1,000 troops.","1,000 troops and their supporting vehicles",0.3409743309020996,1.4789209365844727,0.8493969440460205,0.6,0.6
10,Carrier-launched aircraft were more effective than naval guns due to their superior range and precision.,They had higher range and precision,0.32228970527648926,2.132343053817749,0.5765751600265503,0.2727272727272727,0.2727272727272727
11,3 years.,3 years,1.1097006797790527,1.3805253505706787,0.9512752294540405,1.0,1.0
12,8-17% (insoluble matter) and 83-92% (soluble in carbon disulphide).,83% to 92%,0.31830787658691406,2.520529270172119,0.3944617807865143,0.28571428571428575,0.28571428571428575
13,River Plate,River Plate,0.31026220321655273,1.0310146808624268,1.0000001192092896,1.0,1.0
14,1918.,1918,0.306018590927124,1.3748674392700195,0.9612902998924255,1.0,1.0
15,June 1982.,June 1982,0.4074137210845947,1.4391846656799316,0.980152428150177,1.0,1.0
16,The Era of Fragmentation.,Era of Fragmentation,0.4107983112335205,1.2283830642700195,0.9702173471450806,0.8571428571428571,0.8571428571428571
17,People who supported the abolition of slavery.,people who supported abolition of slavery,0.40552830696105957,1.5109736919403076,0.9694189429283142,0.923076923076923,0.923076923076923
18,Christianity was used by some Tibetan monarchs to counterbalance the influence of the Gelugpa sect in the 17th century.,counterbalance the influence of the Gelugpa sect,0.2932593822479248,2.546556234359741,0.6390181183815002,0.5384615384615384,0.5384615384615384
19,"The constraints of constructing a flight deck affect the role of a carrier by influencing the weight, type, and configuration of the aircraft that may be launched.","they influence the weight, type, and configuration of the aircraft that may be launched",0.3927958011627197,2.4291272163391113,0.6480206251144409,0.6341463414634146,0.6341463414634146
20,"100,000.","100,000",0.4031698703765869,1.461226463317871,0.9634648561477661,1.0,1.0
21,Roofs.,roofs,0.5940463542938232,1.3284077644348145,0.9602362513542175,1.0,1.0
22,5%,5%,0.3505895137786865,1.0387167930603027,1.0,1.0,1.0
23,Another person or being.,another person or being,0.3082010746002197,1.009300708770752,0.9725792407989502,1.0,1.0
