idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Nada Surf is an American band.,Nada Surf,0.28754520416259766,23.96835994720459,0.7908766269683838,0.5,0.5
1, Naval Submarine Base New London.,Home of the Submarine Force,0.16984915733337402,23.70282506942749,0.6767405867576599,0.20000000000000004,0.20000000000000004
2, Daniel Myrick,Susan Luciani,0.33602070808410645,22.840134859085083,0.25198477506637573,0.0,0.0
3, Borussia Dortmund,Borussia Dortmund,0.3346366882324219,22.776116609573364,1.0,1.0,1.0
4, The Austrian Hockey League (EBEL).,Austrian Hockey League,0.18369364738464355,23.735241413116455,0.8774799704551697,0.7499999999999999,0.7499999999999999
5," The English translation to the name of the academy is ""The Vulture's Cohort"".",The Factory,0.16842317581176758,26.107773065567017,0.10854451358318329,0.125,0.125
6, Baroque music.,opera,0.330366849899292,23.11610221862793,0.439551442861557,0.0,0.0
7, The Order of the Phoenix.,Death Eaters,0.12396454811096191,23.48108458518982,0.29966992139816284,0.0,0.0
8, Please Take Care of My Refrigerator,Please Take Care of My Refrigerator,0.3186149597167969,23.601562976837158,1.0,1.0,1.0
9, Howard University Hospital,Howard University Hospital,0.34895968437194824,22.766552448272705,1.0,1.0,1.0
10, Rick Perry,Rick Perry,0.2035207748413086,22.682678937911987,1.0,1.0,1.0
11, 1905,1905,0.18119335174560547,22.776550769805908,1.0,1.0,1.0
12, Oxford,Oxford,0.3154263496398926,22.38494849205017,1.0,1.0,1.0
13, Bobby Jones and Clifford Roberts.,Bobby Jones and Clifford Roberts,0.08671426773071289,23.472776412963867,0.9858779311180115,1.0,1.0
14, The 30th Airlift Squadron operates the Lockheed C-130 Hercules aircraft.,four-engine,0.13219952583312988,25.887245178222656,0.13393822312355042,0.0,0.0
15, Richard Armitage,members of the George W. Bush administration,0.3416447639465332,23.00290846824646,0.2639171779155731,0.0,0.0
16, Paris-Sorbonne University,"Université Paris-Sorbonne, Paris IV",0.19444036483764648,23.482670068740845,0.8924359083175659,0.5,0.5
17, Film director.,film director,0.21269965171813965,22.80322289466858,0.9636179208755493,1.0,1.0
18, 1934,1985,0.3292505741119385,22.729310512542725,0.3551669716835022,0.0,0.0
19, Volkswagen Group.,Volkswagen,0.12973523139953613,22.655783891677856,0.7632509469985962,0.6666666666666666,0.6666666666666666
20," The production run of the car that the Volkswagen Passat NMS replaced was the B6 Passat, which was produced from 2005 to 2010.",2005 to 2010,0.31733059883117676,29.408993244171143,0.30898308753967285,0.23076923076923078,0.23076923076923078
21, Yes.,yes,0.4135146141052246,22.579580068588257,0.836855947971344,1.0,1.0
22, Doncaster North.,Doncaster North,0.36615419387817383,23.078961610794067,0.9760490655899048,1.0,1.0
23, Patti Russo,"Patricia ""Patti"" Russo",0.15842938423156738,22.818037271499634,0.9058665633201599,0.8,0.8
24, Walt Disney Pictures.,Walt Disney Pictures,0.10805130004882812,23.068126916885376,0.9789448380470276,1.0,1.0
25, Fred Chase Koch,Fred Chase Koch,0.34125709533691406,22.857428550720215,1.0,1.0,1.0
26," Up is a 2009 animated film about an elderly man's journey to South America, while Munto is a 2003 Japanese OVA series about a girl who discovers a mysterious world.",co-directed by Bob Peterson,0.3018064498901367,30.563205242156982,0.2658068835735321,0.0,0.0
27, 1980,1961,0.34746766090393066,22.796220541000366,0.49491292238235474,0.0,0.0
28, Quantrill's Raiders,Quantrill's Raiders,0.30838799476623535,23.549355268478394,0.9999999403953552,1.0,1.0
29," 60,000.","over 60,000",0.16480565071105957,23.207468271255493,0.892284631729126,0.8,0.8
30, The Austrian Hockey League.,Austrian Hockey League,0.3398318290710449,23.250280618667603,0.9606988430023193,0.8571428571428571,0.8571428571428571
31, 1821,1821,0.16408705711364746,22.83343505859375,1.0,1.0,1.0
