idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1965,1967,0.0540313720703125,7.349911451339722,0.8575846552848816,0.0,0.0
1, 1945,5 July 1945,0.05828690528869629,7.345810890197754,0.8305239081382751,0.5,0.5
2, 8 September 2010,8 September 2010,0.06595396995544434,7.696559190750122,1.0,1.0,1.0
3, Lisbon.,Lisbon,0.05076789855957031,7.218472480773926,0.9658610820770264,1.0,1.0
4, No.,no,0.04880499839782715,7.190749168395996,0.8128341436386108,1.0,1.0
5, Mitsubishi A5M,The Mitsubishi A5M,0.05417656898498535,7.42360782623291,0.9678868651390076,0.8,0.8
6, Geoffrey Chaucer,Geoffrey Chaucer,0.05396604537963867,7.463844299316406,1.0,1.0,1.0
7, Lloyd Noble Center,Lloyd Noble Center,0.060712575912475586,7.3756325244903564,1.0,1.0,1.0
8, Tulips originated in Turkey and Central Asia.,Tulips,0.05243682861328125,8.025033950805664,0.6692765951156616,0.25,0.25
9, 1793,1795,0.049381256103515625,7.338253736495972,0.5736445188522339,0.0,0.0
10, Cléo from 5 to 7.,Cléo from 5 to 7,0.055675506591796875,8.013077974319458,0.9813441038131714,1.0,1.0
11, Hong Kong Stock Exchange,The Stock Exchange of Hong Kong Limited,0.05193662643432617,7.467167139053345,0.9342178702354431,0.7272727272727273,0.36363636363636365
12, Dungeons & Dragons,Dungeons & Dragons,0.07241439819335938,7.373635530471802,1.0000001192092896,1.0,1.0
13, Hong Kong,English,0.05246686935424805,7.208005666732788,0.33815068006515503,0.0,0.0
14, Peter Daou,Peter Daou,0.050606489181518555,7.337011098861694,1.0,1.0,1.0
15, Judd Hirsch,Judd Hirsch,0.04735231399536133,7.504458665847778,1.0000001192092896,1.0,1.0
