idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1958,1958,0.0004932880401611328,0.5405943393707275,1.0000001192092896,1.0,1.0
1, Emma Goldman,Emma Goldman,0.0005130767822265625,0.3614208698272705,1.0000001192092896,1.0,1.0
2, King Claudius in Hamlet.,Hamlet,0.0005030632019042969,0.9310483932495117,0.7842230200767517,0.4,0.4
3, Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,0.0004811286926269531,0.9309918880462646,1.0,1.0,1.0
4, East Is East,East Is East,0.0005095005035400391,0.4849817752838135,1.0000001192092896,1.0,1.0
5, Idaho and Montana.,Idaho and Montana,0.0004930496215820312,0.5883796215057373,0.9853710532188416,1.0,1.0
6, The Hills Have Eyes (2006),The Hills Have Eyes,0.0005049705505371094,1.05234956741333,0.8884730339050293,0.888888888888889,0.888888888888889
7, Nur ul-Haq Ulumi,Nur ul-Haq Ulumi,0.0005147457122802734,0.8174171447753906,1.0,1.0,1.0
8," 850,996","850,996",0.0005013942718505859,0.5958261489868164,1.0,1.0,1.0
9, Mata Hari,Mata Hari,0.0005097389221191406,0.36041831970214844,1.0000001192092896,1.0,1.0
10, Chinese.,Nearly 1.2 billion people,0.0005142688751220703,0.3599514961242676,0.18425405025482178,0.0,0.0
11, Newcastle United.,Newcastle United,0.0005114078521728516,0.4738650321960449,0.971900463104248,1.0,1.0
12," Yes, they are both American.",yes,0.0005052089691162109,0.9304454326629639,0.24740909039974213,0.33333333333333337,0.33333333333333337
13, Christian Schneider,Christian Schneider,0.0004947185516357422,0.3675870895385742,1.0,1.0,1.0
14, Scotter,Scotter,0.0005033016204833984,0.3707466125488281,1.0000001192092896,1.0,1.0
15, Richard Adams,Richard Adams,0.0005092620849609375,0.36071228981018066,1.000000238418579,1.0,1.0
