idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0," ""Nothing's Gonna Stop Us Now""",Nothing's Gonna Stop Us Now,0.051145315170288086,9.676966190338135,0.7793365716934204,1.0,1.0
1, Screwed Up Click,Dead End Alliance,0.0919954776763916,8.996847152709961,0.1187882274389267,0.0,0.0
2, BBC in 1969.,BBC in 1969,0.10850238800048828,9.274122476577759,0.9797784686088562,1.0,1.0
3, Chester Brewer,Chester Brewer,0.13137221336364746,8.799471378326416,1.0,1.0,1.0
4, Guzmania,Guzmania,0.04912924766540527,8.876204252243042,1.0,1.0,1.0
5, Caesars Entertainment Corporation.,Caesars Entertainment Corporation,0.0865468978881836,9.285038948059082,0.9850574135780334,1.0,1.0
6, Forward.,forward,0.11365270614624023,8.757830381393433,0.9309850931167603,1.0,1.0
7, 102 Dalmatians,"""101 Dalmatians""",0.06702446937561035,9.307414054870605,0.8426738977432251,0.5,0.5
8, The Myth,The Myth,0.08222222328186035,8.800096273422241,1.0,1.0,1.0
9, German,German,0.04729580879211426,8.644525527954102,1.0,1.0,1.0
10, Reef,Reef,0.05353856086730957,8.630696535110474,1.0,1.0,1.0
11," George Abbott was born first, in 1887.",George Francis Abbott,0.053648948669433594,9.881983041763306,0.7171589136123657,0.4,0.4
12, Tim Hortons.,Tim Hortons,0.21268296241760254,9.015509366989136,0.9860640168190002,1.0,1.0
13, Collier's,Collier's,0.05230307579040527,8.903836250305176,0.9999999403953552,1.0,1.0
14, June,November,0.0673975944519043,8.654604434967041,0.5968850255012512,0.0,0.0
15, Yes.,no,0.12930774688720703,8.73712706565857,0.5598188042640686,0.0,0.0
