idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Alicia Alonso.,Ballet Nacional de Cuba,0.04800558090209961,8.884299516677856,0.24149568378925323,0.0,0.0
1, Avro Lancaster.,Avro Lancaster,0.05161881446838379,9.002806663513184,0.9819746017456055,1.0,1.0
2, Pike Place Market,Elliott Bay,0.04765462875366211,8.886093378067017,0.2840525507926941,0.0,0.0
3, Magazine.,magazine,0.04826188087463379,8.757232904434204,0.958143949508667,1.0,1.0
4, Ray Bradbury,Ray Bradbury,0.22136402130126953,8.862963676452637,1.0000001192092896,1.0,1.0
5," Belle and Sebastian was formed in 1996, while Black Kids was formed in 2006.",Belle and Sebastian,0.05081987380981445,11.059176445007324,0.6247742772102356,0.35294117647058826,0.35294117647058826
6, Chester and Ellesmere Port.,London and Birkenhead,0.047203779220581055,9.38903522491455,0.4480765461921692,0.28571428571428575,0.28571428571428575
7, Azhagan,Azhagan,0.05076193809509277,8.899474143981934,1.0000001192092896,1.0,1.0
8, England,England,0.04740166664123535,8.62739372253418,0.9999999403953552,1.0,1.0
9, Madrid.,Madrid,0.05512595176696777,8.761287212371826,0.9588258266448975,1.0,1.0
10, The Stoney Nakota First Nations people.,Nakoda,0.05670332908630371,9.649462699890137,0.5264987945556641,0.0,0.0
11, Yes.,yes,0.04698777198791504,8.742366790771484,0.836855947971344,1.0,1.0
12, Jana Wendt.,Jana Wendt,0.05396771430969238,9.06310224533081,0.9854943752288818,1.0,1.0
13, extinct breeds of dog.,breed of dog,0.04963493347167969,9.148664951324463,0.7955732345581055,0.8571428571428571,0.8571428571428571
14, Young Buck,Yo Gotti,0.047286033630371094,8.77390742301941,0.25061729550361633,0.0,0.0
15, Melissa Sagemiller.,Melissa Sagemiller,0.05206155776977539,9.138859510421753,0.9883152842521667,1.0,1.0
