idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,B.o.B.,B.o.B.,0.33795666694641113,2.2911550998687744,1.0000001192092896,1.0,1.0
1,Pitcairn Island.,Pitcairn Islands,0.3800535202026367,0.9330646991729736,0.9261998534202576,1.0,1.0
2,"Arthur ""The Big Guy"" Carlson.",Arthur Carlson,0.3264658451080322,1.0147299766540527,0.8199148178100586,0.5714285714285715,0.5714285714285715
3,1878,1878,0.3807971477508545,0.6355540752410889,1.0,1.0,1.0
4,The Timekeeper.,The Timekeeper,0.32680273056030273,0.6890842914581299,0.9732174873352051,1.0,1.0
5,Milton Bradley.,Milton Bradley,0.41812777519226074,0.6431608200073242,0.9759840965270996,1.0,1.0
6,"January 29, 1963.","January 29, 1963",0.404482364654541,0.854764461517334,0.9890339970588684,1.0,1.0
7,The Appenzeller Sennenhund.,Appenzeller Sennenhund,0.2740206718444824,0.9101371765136719,0.9718149900436401,0.8,0.8
8,"The LaFontaines have 5 members, while U2 has 4 members.",The LaFontaines,0.27713990211486816,1.2643208503723145,0.4832007884979248,0.33333333333333337,0.33333333333333337
9,1888,1888,0.43540191650390625,0.6123180389404297,1.0,1.0,1.0
10,"None, they are unrelated.",Ulster Cycle,0.2613062858581543,0.9335958957672119,0.13991017639636993,0.0,0.0
11,Yes.,no,1.8413200378417969,0.6777007579803467,0.5598188042640686,0.0,0.0
12,Stanley Kubrick.,Stanley Kubrick,0.48717236518859863,0.6017839908599854,0.9702875018119812,1.0,1.0
13,Hot Adult Contemporary music.,Hot Adult Contemporary music,0.35648393630981445,0.7985625267028809,0.9816200733184814,1.0,1.0
14,Apu Nahasapeemapetilon,Hank Azaria,0.4910767078399658,0.9513959884643555,0.3319396674633026,0.0,0.0
15,1931,1931,0.3870358467102051,0.7434380054473877,0.9999999403953552,1.0,1.0
16,1890.,1890,0.4371340274810791,0.7571976184844971,0.9705225229263306,1.0,1.0
17,Do-Over.,eleventh,0.5812845230102539,0.700721025466919,0.146929532289505,0.0,0.0
18,Rick Barry is the father of Brent Barry.,Rick Barry,0.2959315776824951,0.9063816070556641,0.737169623374939,0.4,0.4
19,"Yes, they are both from Senegal and Hungary respectively.",no,0.41277003288269043,1.0448181629180908,0.15277722477912903,0.0,0.0
20,The Beatles and Nina Simone.,Nina Simone and Weldon Irvine,0.295086145401001,0.7775688171386719,0.620511531829834,0.6,0.4000000000000001
21,"Washington, Oregon, Idaho, Wyoming, and Western Montana.","Washington, Oregon, Idaho, Wyoming, and Western Montana",0.5102274417877197,0.9422202110290527,0.9869709014892578,1.0,1.0
22,Krombacher Brauerei.,Krombacher Brauerei,0.28586816787719727,0.7924752235412598,0.9839608669281006,1.0,1.0
23,Four.,four,0.29569435119628906,0.7444057464599609,0.9432603716850281,1.0,1.0
24,Dick Vermeil.,Dick Vermeil,0.43562793731689453,0.7457873821258545,0.9787558317184448,1.0,1.0
25,"No, they are not mentioned in the given context.",yes,0.25083041191101074,0.9931936264038086,0.1975136697292328,0.0,0.0
26,"Santa Monica, California.","Santa Monica, California",0.4281728267669678,0.7430064678192139,0.9726114273071289,1.0,1.0
27,"Yes, both are operas.",yes,0.373593807220459,0.7427146434783936,0.21223518252372742,0.4,0.4
28,"s), critical care nurses, respiratory therapists, rehabilitation therapists, and social workers who all work together in order to provide coordinated care for the critically ill neurologic patient. The Neurocritical Care Society was founded in 2002 in San Francisco, California to promote quality patient care, professional collaboration, research, training, education and advocacy with the goal of improving outcomes for patients with life-threatening neurologic diseases. In 2003, the Society first met officially in Phoenix, Arizona. Thomas P. Bleck MD was the first president.

Ruby Umesh Pawankar: 
Ruby Pawankar has been President of the World Allergy Organization (WAO), 2012 and 2013. She is the first Indian and first woman President of WAO, which was established in 1951. Currently she is Past President, WAO, Professor of Allergy, Department of Pediatrics at Nippon Medical School in Tokyo, Japan and Guest Professor at Showa University School of Medicine, Tokyo, Japan, Kyung Hee University School of Medicine, Seoul, Korea and St. John's Medical College, Bengaluru, India. She is a recipient of Pravasi Bharatiya Samman 2010 for excellence in medicine, from the President of India. Dr. Pawankar has focused on the furtherance of India-Japan medical collaboration for a number of years. She is recognised in Japan and worldwide for her outstanding contributions to science in the field of allergy asthma and clinical immunology. Other academic awards include the International Distinguished Fellow Award of ACAAI, the Life Time Achievement Award in Allergy, DN Shivpuri Oration, the SK Malik Oration, Global Accelator Award and the World Achievement Award. She was born in Kolkata to T.K. Mathew, Kunnukuzhiyil, Puthuppally in Kottayam District of Kerala, India. She studied in Loreto, Kolkata and did her Undergraduate Medical Education from the Armed Forces Medical College, Pune India and her post graduation from B.J. Medical College, Pune, Maharashtra, India. She then underwent training in allergy and clinical immunology from Nippon Medical School and Juntendo University School of Medicine, Tokyo Japan. She received her doctorate in allergy and clinical immunology from Nippon Medical School.

Gottlieb Burckhardt: 
Johann Gottlieb Burckhardt (24 December 1836 – 6 February 1907) was a Swiss psychiatrist and the medical director of a small mental hospital in the Swiss canton of Neuchâtel. He is commonly regarded as having performed the first modern psychosurgical operation. Born in Basel, Switzerland, he trained as doctor at the Universities of Basel, Göttingen and Berlin, receiving his medical doctorate in 1860.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        Henry Hun was a professor of Nervous Diseases at  a medical school founded by who?
        
        assistant
         Albany Medical College.",Alden March and James H. Armsby,0.3375816345214844,0.7575228214263916,0.08778274059295654,0.004618937644341801,0.004618937644341801
29,"Yes, both bands were formed in the 1990s.",yes,0.3156907558441162,0.9093000888824463,0.21748086810112,0.2222222222222222,0.2222222222222222
30,1963.,1963-64,0.4428436756134033,0.7508909702301025,0.8532545566558838,0.6666666666666666,0.6666666666666666
31,The Wizard of Oz.,The Wizard of Oz,0.3109731674194336,0.7417685985565186,0.9854620099067688,1.0,1.0
